path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role
data\raw\public_v9\real_music\guitarset\02_Jazz3-137-Eb_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Jazz3-137-Eb_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,eb728567600f39832053569b7fd369a28b6fb8c1715d4498b88bde9bc21908b3,guitarset_mic::track::02_Jazz3-137-Eb_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Jazz3-137-Eb_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Jazz3-137-Eb_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,80be5dc8887231d3f4bf021b66b78b3383735406d699d2ed9f9b526251ede8df,guitarset_mic::track::02_Jazz3-137-Eb_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Jazz3-150-C_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Jazz3-150-C_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,5ef9f8b09a777aebeead918428a939679c8c1cd952d0418d8082b4fc544f9ea7,guitarset_mic::track::02_Jazz3-150-C_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Jazz3-150-C_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Jazz3-150-C_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,a8fd7b466fed6838802ce6afdd1df2b8b990738b548005164a8a1b396ac52476,guitarset_mic::track::02_Jazz3-150-C_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock1-130-A_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock1-130-A_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,4fc7ab1c7da41459abe8c30d9ae70c944affdc5398dba171d08197add4b0e608,guitarset_mic::track::02_Rock1-130-A_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock1-130-A_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock1-130-A_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,567cb38a651c2ea950e155a9d31a9d93305983b20573e3fe88723d8d8f66afd2,guitarset_mic::track::02_Rock1-130-A_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock1-90-C#_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock1-90-C#_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,9147eaf49e538d10e877229d550b4703323680ed9e8d6978bfbbf4bd62c1e908,guitarset_mic::track::02_Rock1-90-C#_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock1-90-C#_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock1-90-C#_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,a49c56e71e5fc71f15a7f5fc80452de627b23931074adb40f767306cc845407f,guitarset_mic::track::02_Rock1-90-C#_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock2-142-D_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock2-142-D_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,7dc2d6867e3fe588a3b595be64cf4787ae2d14610a45c1fdc493d5c78aef5f96,guitarset_mic::track::02_Rock2-142-D_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock2-142-D_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock2-142-D_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,ed462f1a9f9566aa8568150aa712e5cf3d2aed5758080fdd01979d2617ff0f55,guitarset_mic::track::02_Rock2-142-D_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock2-85-F_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock2-85-F_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,bfefc125bb731a159d26bfbed90aa583a5f20602aa1021a042d43119cb9d85ea,guitarset_mic::track::02_Rock2-85-F_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock2-85-F_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock2-85-F_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,df9c2ec90012c08a067f5d03ed76fcf209337a4325fb94d06dd238476a38acc4,guitarset_mic::track::02_Rock2-85-F_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock3-117-Bb_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock3-117-Bb_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,31016348798736b434d542efa0b036daf5b56d9bd7b93a1f69cac0d4157fe52f,guitarset_mic::track::02_Rock3-117-Bb_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock3-117-Bb_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock3-117-Bb_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,2401b959b0398d01a560f57649663a0ebb893f9dfbfc334bd815fa7106ccb8c4,guitarset_mic::track::02_Rock3-117-Bb_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock3-148-C_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock3-148-C_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,0ce12b6c42e79f6d02e82577b7128de77c2c02d79f4b6600833df2afdbdfa5ff,guitarset_mic::track::02_Rock3-148-C_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_Rock3-148-C_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_Rock3-148-C_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,fad305d82f5ec985e80ce775e667707ad4a20a97de6c9a5f246af20295dc9ad4,guitarset_mic::track::02_Rock3-148-C_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_SS1-100-C#_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS1-100-C#_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,2010d893d0ee8c5aa8ed64eb9890f52c2bacb46d74878936002ae6d93a5c082a,guitarset_mic::track::02_SS1-100-C#_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_SS1-100-C#_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS1-100-C#_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,1866e928ccc36ab697754b30bbfc293e603deb445362372472e5b01f320f9623,guitarset_mic::track::02_SS1-100-C#_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_SS1-68-E_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS1-68-E_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,57ea3c4905aeb0dbf2aaac4fb10c57008a4a0e21220718b0d7b0e74c13cf4187,guitarset_mic::track::02_SS1-68-E_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_SS1-68-E_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS1-68-E_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,ecef11904f658c226b2c46eb5b9bfb8d068f635f2c3f3bb660d9192882ec2dce,guitarset_mic::track::02_SS1-68-E_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_SS2-107-Ab_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS2-107-Ab_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,41c3ba125a614a46b9b5cb146ff9d5c267abaa993beaef40a5b04178489bcf9a,guitarset_mic::track::02_SS2-107-Ab_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_SS2-107-Ab_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS2-107-Ab_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,62dd76b1551d81484981161808a281eb5785027110b6ace56c701edd04320685,guitarset_mic::track::02_SS2-107-Ab_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_SS2-88-F_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS2-88-F_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,f68b2f066e6d512c901ea58423b05dcb14faeb2dfbd239aea36589797a93a3d3,guitarset_mic::track::02_SS2-88-F_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_SS2-88-F_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS2-88-F_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,ba204ea5373cd0aa9ccb2d27aac54f9d1d2f20b06fd964fbb6019bf12c44f600,guitarset_mic::track::02_SS2-88-F_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_SS3-84-Bb_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS3-84-Bb_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,85de753f245d0dc14bf3ba1cb9285631f4a973b6e67d8872c581f773332cbe97,guitarset_mic::track::02_SS3-84-Bb_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_SS3-84-Bb_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS3-84-Bb_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,7a0ff415b0dbcd81307a7b418af827c9079cbec31c85cee4775933dbe73d515a,guitarset_mic::track::02_SS3-84-Bb_solo_mic,train
data\raw\public_v9\real_music\guitarset\02_SS3-98-C_comp_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS3-98-C_comp_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,9306563753b3a65de235608a8c09032a7761bfdf137196be11c4f7af33d6c4c0,guitarset_mic::track::02_SS3-98-C_comp_mic,train
data\raw\public_v9\real_music\guitarset\02_SS3-98-C_solo_mic.wav,0,0,0,0,1,guitarset_player_02,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,02_SS3-98-C_solo_mic,guitarset::player::02,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,e8601f8b9145170436ada516c332044c20b76027ddc3c754db8ed64bed7b76ae,guitarset_mic::track::02_SS3-98-C_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_BN1-129-Eb_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN1-129-Eb_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,8fef5aa0807d145e57c5a4befdc729cf3f185cfcc41c64fee7ead7cb1876b629,guitarset_mic::track::03_BN1-129-Eb_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_BN1-129-Eb_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN1-129-Eb_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,51ec6f1d43b4866a02ca5ff43bb5cfcb7f2b8069fe12b078385e091a8f8d78f4,guitarset_mic::track::03_BN1-129-Eb_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_BN1-147-Gb_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN1-147-Gb_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,3e5c46c368cd02ba7add7864e4f938e01f757dfea30b7cb6dc4457703a33bafa,guitarset_mic::track::03_BN1-147-Gb_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_BN1-147-Gb_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN1-147-Gb_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,576511de7739a4709b3dccbebab6d9387129ed2b8abf45fd4bd5e5917de4eeee,guitarset_mic::track::03_BN1-147-Gb_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_BN2-131-B_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN2-131-B_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,4f42243d2e201711b3aa55c9fd265306d08260589f00e7c19043b6a99e49cd48,guitarset_mic::track::03_BN2-131-B_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_BN2-131-B_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN2-131-B_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,8dd9e582228f0433cb22a571cc8f72add4b2901ce0f2ecbf536e955447c32c9c,guitarset_mic::track::03_BN2-131-B_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_BN2-166-Ab_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN2-166-Ab_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,8187c43a481b77f345ed6eb8c657bb854d048886a8cceaad468f27f4bc098b3c,guitarset_mic::track::03_BN2-166-Ab_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_BN2-166-Ab_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN2-166-Ab_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,f902e9e99de4fe987146351c0b0d1f568f081d2efe296dbbf25a12aee0936a9d,guitarset_mic::track::03_BN2-166-Ab_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_BN3-119-G_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN3-119-G_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,51ab913544b8ec0d01b9b2e5249612197d338367ada41851b679969684f25bce,guitarset_mic::track::03_BN3-119-G_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_BN3-119-G_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN3-119-G_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,363ecc7d9a3817fb48e20a81889021734f6c1070a106131a8c132868a37be057,guitarset_mic::track::03_BN3-119-G_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_BN3-154-E_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN3-154-E_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,641614acb515ca353d65d2efd138dc238e019f1c0cfcd6cff60ab1dc5b3630a2,guitarset_mic::track::03_BN3-154-E_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_BN3-154-E_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_BN3-154-E_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,4bc9e2591fb13b6cffba5687af0e132c4436a3718c908337de20e007c6ac4931,guitarset_mic::track::03_BN3-154-E_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk1-114-Ab_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk1-114-Ab_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,796ccebfb5265044b6f8b33b84d2b2004f7dfa9b2b44b28dd0de65e45c257f0d,guitarset_mic::track::03_Funk1-114-Ab_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk1-114-Ab_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk1-114-Ab_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,f69c5fb997091ffb63e265c1a99bf7f1b5bc39dcb1d53b9879f747d0b5d17ebb,guitarset_mic::track::03_Funk1-114-Ab_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk1-97-C_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk1-97-C_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,239ff130c2a0cddc995d581d19088c2e755065c197f8e7d4e1ea995893d857fd,guitarset_mic::track::03_Funk1-97-C_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk1-97-C_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk1-97-C_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,efbe697c928f77cddb8ee612919c86f9ee04ff1490f89c6dd16284f8ded3c5c8,guitarset_mic::track::03_Funk1-97-C_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk2-108-Eb_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk2-108-Eb_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,ec620fee25a9a0717488cb8d098e02a87a2ecc38bacd955e918e40658c801b8a,guitarset_mic::track::03_Funk2-108-Eb_comp_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk2-108-Eb_solo_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk2-108-Eb_solo_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,563e2299cffc695c0f5bd7ad29ba405414fb7b449c99e676398c28ac2ef640e5,guitarset_mic::track::03_Funk2-108-Eb_solo_mic,train
data\raw\public_v9\real_music\guitarset\03_Funk2-119-G_comp_mic.wav,0,0,0,0,1,guitarset_player_03,guitarset_mic::real,guitarset_mic,guitarset_mic,not_huggingface_official_archive,03_Funk2-119-G_comp_mic,guitarset::player::03,https://zenodo.org/records/3371780,Zenodo record 3371780,CC BY 4.0,YES,PER_TRACK_LICENSE_WITH_ATTRIBUTION,FOLLOW_RECORDED_CC_LICENSE,guitarset_mic,4983a9a6ab867425273b9348d301754b96a445f59907cb9c59d6a99dd74410f4,guitarset_mic::track::03_Funk2-119-G_comp_mic,train
