path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\emerald_city_of_oz_27_f000033.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_27,MLAAD::Qwen2.5-Omni,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_27_f000033,mlaad_tiny::en::emerald_city_of_oz_27_f000033,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,c61de17f6c35c93a77c5a2abe62ec7f84a15920176f19ed01e4dc8e639cac2bd,mlaad_tiny::en::emerald_city_of_oz_27_f000033,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\hunters_space_02_f000032.wav,1,1,0,1,0,mlaad::hunters_space_02,MLAAD::Qwen2.5-Omni,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_02_f000032,mlaad_tiny::en::hunters_space_02_f000032,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,0670c80a597564341d18b9e124a2b8cdba6ccadf90a02f7aea183405aa675d32,mlaad_tiny::en::hunters_space_02_f000032,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\hunters_space_05_f000109.wav,1,1,0,1,0,mlaad::hunters_space_05,MLAAD::Qwen2.5-Omni,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000109,mlaad_tiny::en::hunters_space_05_f000109,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,f7ccde90cec632f224c1c4f8c920fad7a3b8b66e3938174b8ce3954c43dfaf50,mlaad_tiny::en::hunters_space_05_f000109,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\Qwen2.5-Omni\hunters_space_16_f000012.wav,1,1,0,1,0,mlaad::hunters_space_16,MLAAD::Qwen2.5-Omni,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_16_f000012,mlaad_tiny::en::hunters_space_16_f000012,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d4e55f55d529cbc89ecf179ec43c5ec232233646c5cbd239cb761601a3113804,mlaad_tiny::en::hunters_space_16_f000012,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_05_f000049.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_05,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_05_f000049,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000049,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d9189a2bac8cc4bc7b34ee73ab5bc62c3c8e8e1711d4b1c7e2752c56097c05f9,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000049,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_05_f000058.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_05,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_05_f000058,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000058,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,71620bfde4d98bf176b3e38022b7f9ce5e1b32de1fbb154999ecf14baf7d670b,mlaad_tiny::en::dorothy_and_wizard_oz_05_f000058,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_07_f000014.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_07,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_07_f000014,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000014,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,6ad89505ccec6213c1831c99d211b2d0b0aafd6e3c6d3d346282b989321c77db,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000014,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_08_f000016.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_08,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_08_f000016,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000016,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,44aa4335c5d051b268ca38afb76bab8a4e1fa2f069c6cd13b460cc9c98984ce9,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000016,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_13_f000057.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_13,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_13_f000057,mlaad_tiny::en::dorothy_and_wizard_oz_13_f000057,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,b9cecc0b1a802f9da9c88378f45deff9f9ff5001ff7def16ce1bff5b8c76740d,mlaad_tiny::en::dorothy_and_wizard_oz_13_f000057,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_18_f000066.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_18,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_18_f000066,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000066,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,68614f2b75965b92734b4c83050315b0e5c77a86e4b64c40640bc81b9f84ff5d,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000066,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_05_f000077.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000077,mlaad_tiny::en::emerald_city_of_oz_05_f000077,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,371c3f193fe6e2ab11d8c6ff54ac4372923ef5e4da9bf9686468a25b66280880,mlaad_tiny::en::emerald_city_of_oz_05_f000077,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_26_f000009.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_26,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_26_f000009,mlaad_tiny::en::emerald_city_of_oz_26_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,80d8505c62ec8cc132b644b25a5977dde7e0df54cdf4b22c766d172b229b0c39,mlaad_tiny::en::emerald_city_of_oz_26_f000009,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_28_f000037.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_28,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_28_f000037,mlaad_tiny::en::emerald_city_of_oz_28_f000037,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3c39342d2074c068309396ce4561728f6653367bd179622fbc8d3504e0870aa4,mlaad_tiny::en::emerald_city_of_oz_28_f000037,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\RVC\jane_eyre_04_f000074.wav,1,1,0,1,0,mlaad::jane_eyre_04,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_04_f000074,mlaad_tiny::en::jane_eyre_04_f000074,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,4499be2e5c0e8e725bea666038cff9af53aa3b360b5fc4729f0011daf99b8992,mlaad_tiny::en::jane_eyre_04_f000074,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\dorothy_and_wizard_oz_06_f000068.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_06,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_06_f000068,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000068,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,8b62287436a0966de76ff489f952159170bc703efe96fa18b2a21035053a38b3,mlaad_tiny::en::dorothy_and_wizard_oz_06_f000068,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\dorothy_and_wizard_oz_10_f000004.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_10,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_10_f000004,mlaad_tiny::en::dorothy_and_wizard_oz_10_f000004,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3df57f3240ba03d7fa08de42359e550451d3e417faf94d152a136f60e1c153e8,mlaad_tiny::en::dorothy_and_wizard_oz_10_f000004,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\dorothy_and_wizard_oz_14_f000043.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_14,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000043,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000043,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,72f6aa1b1e8517a5f5595c72726b8530659685d7df219bbe07aada915e456c0e,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000043,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\emerald_city_of_oz_25_f000012.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_25,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_25_f000012,mlaad_tiny::en::emerald_city_of_oz_25_f000012,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,34b3482364208305f862027cabfb1a9bc004371b70b066afeff31ca25c051f29,mlaad_tiny::en::emerald_city_of_oz_25_f000012,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_05_f000015.wav,1,1,0,1,0,mlaad::hunters_space_05,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000015,mlaad_tiny::en::hunters_space_05_f000015,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,197cd6c10e69a4ba5b365b88d6c05d4937cb77a38597fd4de0097eff44c83ad2,mlaad_tiny::en::hunters_space_05_f000015,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_06_f000023.wav,1,1,0,1,0,mlaad::hunters_space_06,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000023,mlaad_tiny::en::hunters_space_06_f000023,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3741609df7e0595ed770ccad4f9a55be8c9f01bb2c29e890d93009c0d7afd9f1,mlaad_tiny::en::hunters_space_06_f000023,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_15_f000040.wav,1,1,0,1,0,mlaad::hunters_space_15,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_15_f000040,mlaad_tiny::en::hunters_space_15_f000040,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,0fb918b2424050c9a40db6be833d448bd4fd154fbde99933f0537e0d380986eb,mlaad_tiny::en::hunters_space_15_f000040,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_19_f000016.wav,1,1,0,1,0,mlaad::hunters_space_19,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_19_f000016,mlaad_tiny::en::hunters_space_19_f000016,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,a3238c9ee6f5d956b646f049457508d5f44aee1a6defa508b9ac5a8456c21fd9,mlaad_tiny::en::hunters_space_19_f000016,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\jane_eyre_09_f000010.wav,1,1,0,1,0,mlaad::jane_eyre_09,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_09_f000010,mlaad_tiny::en::jane_eyre_09_f000010,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,5426839d27e632bff6ddc88b2389a55a220d31bb4fa03cf48bc8e3e6b3c5601b,mlaad_tiny::en::jane_eyre_09_f000010,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\jane_eyre_12_f000178.wav,1,1,0,1,0,mlaad::jane_eyre_12,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_12_f000178,mlaad_tiny::en::jane_eyre_12_f000178,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,210793044f7e3dfec69abb1afde71318cff62f298bb10bb89b823a37822f776d,mlaad_tiny::en::jane_eyre_12_f000178,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_03_f000011.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_03,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000011,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_09_f000127.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_09,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000127,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_16_f000035.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_16,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_16_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\emerald_city_of_oz_16_f000007.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_16,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_16_f000007,mlaad_tiny::en::emerald_city_of_oz_16_f000007,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084,mlaad_tiny::en::emerald_city_of_oz_16_f000007,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\hunters_space_02_f000110.wav,1,1,0,1,0,mlaad::hunters_space_02,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_02_f000110,mlaad_tiny::en::hunters_space_02_f000110,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e,mlaad_tiny::en::hunters_space_02_f000110,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\hunters_space_10_f000009.wav,1,1,0,1,0,mlaad::hunters_space_10,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_10_f000009,mlaad_tiny::en::hunters_space_10_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852,mlaad_tiny::en::hunters_space_10_f000009,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_02_f000021.wav,1,1,0,1,0,mlaad::jane_eyre_02,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_02_f000021,mlaad_tiny::en::jane_eyre_02_f000021,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e,mlaad_tiny::en::jane_eyre_02_f000021,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_03_f000013.wav,1,1,0,1,0,mlaad::jane_eyre_03,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_03_f000013,mlaad_tiny::en::jane_eyre_03_f000013,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620,mlaad_tiny::en::jane_eyre_03_f000013,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_04_f000138.wav,1,1,0,1,0,mlaad::jane_eyre_04,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_04_f000138,mlaad_tiny::en::jane_eyre_04_f000138,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7,mlaad_tiny::en::jane_eyre_04_f000138,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_05_f000137.wav,1,1,0,1,0,mlaad::jane_eyre_05,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43,mlaad_tiny::en::jane_eyre_05_f000137,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\zonosTTS-v0.1\dorothy_and_wizard_oz_02_f000009.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_02,MLAAD::zonosTTS-v0.1,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000009,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,396eae42748f62c9ed080eea88d2cc3bcd82db32ca7e63fa661c2242fcc07332,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,train,not_applicable,not_applicable
