path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction
data/generated_v8/audio/val_unseen_generator/voice/proc_voice_val_unseen_generator_00029__phase_locked_unseen.wav,1,1,0,1,0,proc_val_unseen_generator_speaker_68,proc_voice_phase_locked_unseen,project_procedural_v8,procedural_v8,,proc_voice_val_unseen_generator_00029,proc::voice::val_unseen_generator::00029,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,f851b3a51d9dc7c065508de76a73af85128eec5577274147db3e822c6b84bf4c,proc::voice::val_unseen_generator::00029,d4d391b31726753cba20fb6472a550ff3eac66e4d0b45c22645888a7cf1fb1c5,23694937,proc_voice_phase_locked_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.944,16000,0.77562737,0.43041183,-6.012e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00000__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00000,proc::music::val_unseen_generator::00000,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,5d746ab819e7e56e6eab18e0451186849160e29aa518c10ff6e936f7f2e51d94,proc::music::val_unseen_generator::00000,cc8fb60261247d3bca16108aa8d158d852142954699b38dfab52e55f174240c2,23714908,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,3.701,16000,0.74414068,0.37460626,-0.00021404,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00001__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00001,proc::music::val_unseen_generator::00001,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,3222ecdd9b3487c309466a97b011f5bd49d7147e79c8a060f3f1e2bfca383764,proc::music::val_unseen_generator::00001,42f47c1d8be903dd4d8b6cc83720600ed4b3bce6438b61fdd98337bb3d965634,23714909,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.859,16000,0.85738462,0.4537713,-0.00022008,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00002__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00002,proc::music::val_unseen_generator::00002,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,b9785bee7ab716914e8eaf439e9fb0169eb45849a0a0bb4d67b8e1e086633623,proc::music::val_unseen_generator::00002,a8ae5ce87e3e878cbbb22ae082549726c2879c22c77d7fa5803ec2db94dde00b,23714910,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,7.04,16000,0.77384698,0.42293522,-0.00012036,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00003__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00003,proc::music::val_unseen_generator::00003,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,fc8ccf35f9b396171a50480e224482e564f3b2ef947ed0350033bdb825f3ad88,proc::music::val_unseen_generator::00003,09b338b48b8f74c7a0b1668fbe34afd94ab0eda8f8146a880fabdfd4d78b3a0d,23714911,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.021,16000,0.82352012,0.40903926,-0.00013692,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00004__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00004,proc::music::val_unseen_generator::00004,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e45985789ad87ece1ba21fbb616afe46d03805057b00027802f453c9e8641d0d,proc::music::val_unseen_generator::00004,e008a6872bef90f0e4ed9f7f2c3ad7ed749adf9d91966964b268a1ba8469e8a9,23714912,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.37,16000,0.79349142,0.41771126,-0.00011233,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00005__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00005,proc::music::val_unseen_generator::00005,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,db8b47f79802d3b982b46339cd501808c5fe4a8287499e8c6360df6392a4ecac,proc::music::val_unseen_generator::00005,696a279e4cea73ff4b6ede662f645202f278716d63b32c6fe24bcefb4b848e11,23714913,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.245,16000,0.88789195,0.46962054,-0.00026511,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00006__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00006,proc::music::val_unseen_generator::00006,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,0c15fe054b0b944b841440ce2452e1c6de44ca3cac76756a74174a7d9e3c1114,proc::music::val_unseen_generator::00006,8cded223b75783f54a698f2448391f5f296888b5ac6e363b18c2f6c5c98fb89e,23714914,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.731,16000,0.81399608,0.44615484,-0.00011076,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00007__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00007,proc::music::val_unseen_generator::00007,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e4e9248b33ea425a9bb41094ede8c0d453eb0cb17cf25a575f212b3657f4d844,proc::music::val_unseen_generator::00007,70b1a2a51effb1c097b40330fca3e070f75698b185817fc3163e580fa2d5c958,23714915,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.934,16000,0.90976304,0.49230234,3.371e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00008__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00008,proc::music::val_unseen_generator::00008,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,fb9bdc8f34948c6a155c7ecb6903d810d30fe88ec56a7bb1ce14a0ed5182416e,proc::music::val_unseen_generator::00008,763edb36fbf2510c2252977059d83e23554153acb84e9f416ee126e1b9575fc0,23714916,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.645,16000,0.7212643,0.38164964,-8.451e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00009__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00009,proc::music::val_unseen_generator::00009,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,7c657737b3091b5034974753643d8e94dfbf55fbf6256205b62058fc769ea1c9,proc::music::val_unseen_generator::00009,d16137a01efada2e5d642f844f226a74bdfdca52cd66963c5af27b3130837ff0,23714917,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.969,16000,0.88082588,0.42464127,-0.00016145,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00010__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00010,proc::music::val_unseen_generator::00010,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,01888bca27ccd32b06cf6bcff39e3e9fde5fe8e6a5d808f3f344ddac2234f2e2,proc::music::val_unseen_generator::00010,bbcfd32766e1f88f13ddbd606f8ac11e6dffd07b0723d0ef4b5f5f0406a46b5c,23714918,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.791,16000,0.75275105,0.38977576,-5.632e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00011__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00011,proc::music::val_unseen_generator::00011,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,1dd1d30b2b015f29292c557136ae179c28c7a0fb42250de4284b35bc1fb7c33d,proc::music::val_unseen_generator::00011,fddf8869df6f5095e850f3aad451d53737fd7a9bc8ceaa076ccaa84c22f14f83,23714919,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.202,16000,0.87606364,0.47439591,-9.99e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00012__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00012,proc::music::val_unseen_generator::00012,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,9437152f7e0cfc4c5576754cdabb26b83e4c0f67f22cabbe8945b3a67369b4e4,proc::music::val_unseen_generator::00012,1c962633fe081451c540d7c6aa9472a9924a8fd50c3fe915f872cb82bfbd8427,23714920,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.178,16000,0.77026737,0.40772769,-2.531e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00013__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00013,proc::music::val_unseen_generator::00013,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,41d4678da842019bab3f731e6cca7a563e8f7c63ea0310bacc4c677c33ffccc2,proc::music::val_unseen_generator::00013,c2507b4f54de97f83803e089c1c35c6b5dc7ca3d71063eaaeddd2664093072c6,23714921,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.147,16000,0.80623758,0.44066356,-0.0001694,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00014__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00014,proc::music::val_unseen_generator::00014,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,161b1e200e173c00beee11e8baed0c0a1d30570713474190796b60a80254512a,proc::music::val_unseen_generator::00014,1cec6018a3478919bfc40f7a238b78e8ddfb347f9f45d9923bb6bd7f940cc318,23714922,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.393,16000,0.7856335,0.40488713,-0.00016027,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00015__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00015,proc::music::val_unseen_generator::00015,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e6c37da12bdeea7bd7f33827ed53288455e8035a0788f91add62b7b7b268548f,proc::music::val_unseen_generator::00015,61a388c46b86a3c9e36e8d54966723a389ec776b723d8fe27d84da38171a9c50,23714923,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.565,16000,0.86900324,0.41798106,-0.00028655,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00016__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00016,proc::music::val_unseen_generator::00016,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,69bbab71ea74de0a7406e4fe09bc67180160d150804454d65b14ad6e087cc1b6,proc::music::val_unseen_generator::00016,c63d25267291ba2f2a60c9f897b757c17c0ccfe131cf93d606d614e276355ad6,23714924,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.472,16000,0.71739769,0.35907269,-0.00024211,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00017__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00017,proc::music::val_unseen_generator::00017,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,99a8b278fba45df2ae413ef53cfb4cc20763f50f13c87e7d0c3ed49621af3fbf,proc::music::val_unseen_generator::00017,f64c1f4b888694283377513f21b8b9dc500d3ce7aa507ada041faacd7eccbda5,23714925,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.778,16000,0.72809178,0.41351477,-0.00019901,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00018__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00018,proc::music::val_unseen_generator::00018,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e2cfeeb5280c15f28654ff7ae633025cc9896428feaf40c5c18b4e6d855c48aa,proc::music::val_unseen_generator::00018,2ab8a9e3986915902b5fc8c4e2580188de89d412c37297f395703b8d03123ed5,23714926,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.991,16000,0.88647836,0.49612861,-7.902e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00019__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00019,proc::music::val_unseen_generator::00019,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,9b46a5a5d9419cb1570acd924b9c54eae1b7ead68f42b8474f0b58dcee4e9019,proc::music::val_unseen_generator::00019,19819288b641017ffe184e3235b559e5a31abf096196da28d6f2129c840c1f84,23714927,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.146,16000,0.79861617,0.44463471,-0.00012935,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00020__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00020,proc::music::val_unseen_generator::00020,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,bdf74ea7d77cd5496d843777d931a56a8c7905bdce2e68b8d1a10cc0bc37a2a7,proc::music::val_unseen_generator::00020,05109618f6d91d310f5bc70aef8e8d7ec1a573f8220f063a4da0d81701fc829c,23714928,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.898,16000,0.87501258,0.46433977,-0.00013254,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00021__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00021,proc::music::val_unseen_generator::00021,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,2352a70cd0d8be05ae0c62f3f60e9996e2881400f565f3b414cfe6ecae8b6cc1,proc::music::val_unseen_generator::00021,9401578daaf7c0394f5e827f22dede1a15cd928162cf68a735cfc9ea118e0809,23714929,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.538,16000,0.76783907,0.41244871,-7.7e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00022__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00022,proc::music::val_unseen_generator::00022,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,67a65a04f2956620e200ec829e0a7715b2403a88d8cc237e71151451c56af490,proc::music::val_unseen_generator::00022,8ea45e4e9202c1b34f18036f2c24a5602ec6da988a93c87a6e77c5f32a1ffd3c,23714930,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,6.907,16000,0.79129672,0.45709686,-0.00010221,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00023__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00023,proc::music::val_unseen_generator::00023,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,c179dd8b1fe56bb76c4663caf0e9c39696a89c75b55cb3ec8095055c1bae0a37,proc::music::val_unseen_generator::00023,4189903b2bc340fa538821452bfa8e948aa36c636f18319552d5a2255555d6e2,23714931,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.414,16000,0.71227604,0.37296592,-0.00027318,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00024__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00024,proc::music::val_unseen_generator::00024,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,002fea7ad504aa63e666c6a45d31a4b8d12cf13437e6399a91936fbd853b665d,proc::music::val_unseen_generator::00024,d60841a60dbadb53f65529cb9a60e356acb60400ea541dfa3db84270031d25f6,23714932,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.354,16000,0.81966817,0.43249573,-0.00023854,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00025__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00025,proc::music::val_unseen_generator::00025,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e686c54395d458135e870173ea6360c6024c3cfaec46b18f193a8c89ca93037b,proc::music::val_unseen_generator::00025,9c046787cb53879cf2c61cbfde593c635a97c1528da4b2281420476d02a98634,23714933,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.102,16000,0.70436817,0.36213271,-0.00015199,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00026__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00026,proc::music::val_unseen_generator::00026,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,01e2869e0bd6bf79a677bdc48a17b7a1774d1e233d046da5ebaffd9a7fc11b86,proc::music::val_unseen_generator::00026,7c56037c33b3c37d27bca43a0c0ecc6a52570f87b299692ed7e9b71e3b08c918,23714934,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.313,16000,0.71920836,0.35838885,4.73e-05,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00027__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00027,proc::music::val_unseen_generator::00027,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,e515f00dcb4a3d4893f80fe9580e33c70f5d69517e64195751389c7d21f18f19,proc::music::val_unseen_generator::00027,51ff118bc95f26feb0ef2bedd4fde07d464c78b4cbe705a0af3892220310d07b,23714935,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,4.862,16000,0.90126586,0.51020389,-0.00023507,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00028__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00028,proc::music::val_unseen_generator::00028,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,d2bdff8188c03a60b9c4f899ddf28b25f7b36716897c0e281e1c8144727ba5d1,proc::music::val_unseen_generator::00028,ee20cb16ac79cf925d21fa10056d9c5c816f1ef2977f3d78580dbbc58922abe9,23714936,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,7.123,16000,0.7171942,0.35841984,-0.00012096,0.0
data/generated_v8/audio/val_unseen_generator/music/proc_music_val_unseen_generator_00029__spectral_block_unseen.wav,1,0,1,0,1,,proc_music_spectral_block_unseen,project_procedural_v8,procedural_v8,,proc_music_val_unseen_generator_00029,proc::music::val_unseen_generator::00029,,,,,,,,,,,LOCAL:tools/procedural_audio_v8.py,procedural-v8.1,PROJECT_AUTHORED_PROCEDURAL_OUTPUT_NO_EXTERNAL_ASSETS,YES,YES_PROJECT_OWNED,NO_EXTERNAL_RESTRICTION,procedural_v8,c4b4559de32d3025ac6fd838708b2c54e18bf145cea1f251559646804176c0c6,proc::music::val_unseen_generator::00029,b9181d7ef558a35bf53bfc7817238376711ac34ee4865886ab53387b210cfc3f,23714937,proc_music_spectral_block_unseen,val_unseen_generator,numpy_scipy_project_generator,NO,5.469,16000,0.79946333,0.41457614,-0.00012869,0.0
