path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,base_voice_id,base_music_id,mix_mode,mix_snr_db,mix_overlap_fraction,mix_gap_sec,mix_crossfade_sec,mix_voice_gain_db,mix_music_gain_db,augment,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label
data\raw\public_v9\mlaad_tiny\fake\en\RVC\emerald_city_of_oz_05_f000077.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD::RVC,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000077,mlaad_tiny::en::emerald_city_of_oz_05_f000077,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,371c3f193fe6e2ab11d8c6ff54ac4372923ef5e4da9bf9686468a25b66280880,mlaad_tiny::en::emerald_city_of_oz_05_f000077,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\dorothy_and_wizard_oz_14_f000043.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_14,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000043,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000043,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,72f6aa1b1e8517a5f5595c72726b8530659685d7df219bbe07aada915e456c0e,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000043,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_05_f000015.wav,1,1,0,1,0,mlaad::hunters_space_05,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000015,mlaad_tiny::en::hunters_space_05_f000015,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,197cd6c10e69a4ba5b365b88d6c05d4937cb77a38597fd4de0097eff44c83ad2,mlaad_tiny::en::hunters_space_05_f000015,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_06_f000023.wav,1,1,0,1,0,mlaad::hunters_space_06,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000023,mlaad_tiny::en::hunters_space_06_f000023,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3741609df7e0595ed770ccad4f9a55be8c9f01bb2c29e890d93009c0d7afd9f1,mlaad_tiny::en::hunters_space_06_f000023,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_05_f000137.wav,1,1,0,1,0,mlaad::jane_eyre_05,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43,mlaad_tiny::en::jane_eyre_05_f000137,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_07_f000014.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_07_f000014,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000014,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6e9514c3f51cf8c8e5d23c70181ec7dd91de7381d1f7f775347104d9cdaea8fa,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000014,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_07_f000046.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_07_f000046,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000046,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c22e8a180a454662d26075d28ab270e6757a500628c409d76303f9fa56f76cd2,mlaad_tiny::en::dorothy_and_wizard_oz_07_f000046,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_08_f000005.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_08_f000005,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000005,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,87638f8db4a3cd547d8bcfcbfeef00313511ba9a7bd851506773ef1c5954e532,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000005,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_08_f000016.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_08_f000016,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000016,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,014288cade28fdc1142f84611fdb2f08d0ee2ba651249fe5ae9b7785445adaca,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000016,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_08_f000065.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_08_f000065,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000065,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,68f72f3dfdf9a8afcc570f19e3702392bcc0d533b64eaaf356abe5d52c741920,mlaad_tiny::en::dorothy_and_wizard_oz_08_f000065,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000043.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_14,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000043,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000043,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,f348a888289a3b8762e53f3059a2c557fc62bd9d1fcb4d27fe24f978476f56a8,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000043,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000082.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_14,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000082,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000082,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,ff12a6b82d99dc6b0fa36b6c94d1a884af4b022102cbd3e9d9da3d6632d56b0a,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000082,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000118.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_14,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000118,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6eb50e803e90c37f63aa04c21f9f3416e9d8e4ed05885bdead32e363e33c3a3f,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000118,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_14_f000119.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_14,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_14_f000119,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000119,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,e8142ca7b96985247d4ae0d4dd8f7793ffc6926533c13d03f0e288cd3a7dc32e,mlaad_tiny::en::dorothy_and_wizard_oz_14_f000119,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000014.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000014,mlaad_tiny::en::emerald_city_of_oz_05_f000014,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,320067930d57139cc380f6f1208b88095f1343583b162fd2d7fbedeac69f612b,mlaad_tiny::en::emerald_city_of_oz_05_f000014,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000024.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000024,mlaad_tiny::en::emerald_city_of_oz_05_f000024,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4ff8b4f25a5558efaccc2e97dd7c94f9da2d7a16ee768a247c76419f0d73107a,mlaad_tiny::en::emerald_city_of_oz_05_f000024,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000077.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000077,mlaad_tiny::en::emerald_city_of_oz_05_f000077,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6604052352406f51b0c73c46d4dbbd3c4150e0d914bc708d648cb690bc46ed05,mlaad_tiny::en::emerald_city_of_oz_05_f000077,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_05_f000091.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_05_f000091,mlaad_tiny::en::emerald_city_of_oz_05_f000091,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6aeff3a296416df97053dd382cca75547a58004101f230a1b307cd35be6e2dbc,mlaad_tiny::en::emerald_city_of_oz_05_f000091,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000059.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000059,mlaad_tiny::en::emerald_city_of_oz_08_f000059,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,64fecf86b066a46efb6a7cfe89272c2022bc86f6e9d2cc33181321b6d1d1792e,mlaad_tiny::en::emerald_city_of_oz_08_f000059,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_08_f000073.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_08_f000073,mlaad_tiny::en::emerald_city_of_oz_08_f000073,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,852bd4ce32be1bcf3494bd33e251e20ae7042f8955789e5a1093bfab2b53f195,mlaad_tiny::en::emerald_city_of_oz_08_f000073,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_13_f000060.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_13,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_13_f000060,mlaad_tiny::en::emerald_city_of_oz_13_f000060,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4f690d832997c1d555dec24d1e0896bcbd9f10d35e4c273d7155b5d1f7d70a73,mlaad_tiny::en::emerald_city_of_oz_13_f000060,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_24_f000069.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_24,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_24_f000069,mlaad_tiny::en::emerald_city_of_oz_24_f000069,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,04b92241e91508f594c2e6ebc227134809826bf1f8522e7311c12b77cd713f60,mlaad_tiny::en::emerald_city_of_oz_24_f000069,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000015.wav,0,0,0,1,0,mlaad::hunters_space_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000015,mlaad_tiny::en::hunters_space_05_f000015,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,5a5305da1c58b004657a5713f6787bddde9f3fa0261fe653e80f7f8b407d388e,mlaad_tiny::en::hunters_space_05_f000015,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000074.wav,0,0,0,1,0,mlaad::hunters_space_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000074,mlaad_tiny::en::hunters_space_05_f000074,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,417365b6e5d07d9d6048566fdea4a362da264cece971e7a77e8641a7462d479d,mlaad_tiny::en::hunters_space_05_f000074,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_05_f000109.wav,0,0,0,1,0,mlaad::hunters_space_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_05_f000109,mlaad_tiny::en::hunters_space_05_f000109,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,730ea49d4ee5754106aa24dbb4376af60b23ee9d77c3fd43e3cee4aa2ff12d4b,mlaad_tiny::en::hunters_space_05_f000109,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000014.wav,0,0,0,1,0,mlaad::hunters_space_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000014,mlaad_tiny::en::hunters_space_06_f000014,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,50ea3eab3ff1381a8cf1ee04a99a27c5724e77554192843fdb05b1e9fd2f960a,mlaad_tiny::en::hunters_space_06_f000014,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000023.wav,0,0,0,1,0,mlaad::hunters_space_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000023,mlaad_tiny::en::hunters_space_06_f000023,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,86e7cb91406c5024a88bf4a45278b10452612463bff2041e44726e4c5f0e2303,mlaad_tiny::en::hunters_space_06_f000023,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000036.wav,0,0,0,1,0,mlaad::hunters_space_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000036,mlaad_tiny::en::hunters_space_06_f000036,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,637d53f8c414c1cfa109b0fb9f30db7bda19e82055581002ce20973bd9a65b8a,mlaad_tiny::en::hunters_space_06_f000036,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_08_f000081.wav,0,0,0,1,0,mlaad::hunters_space_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_08_f000081,mlaad_tiny::en::hunters_space_08_f000081,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,c415db5e9c30123c7638a8bc79ce0e532ff1e6dd502400fb0b409c77b6c5d96d,mlaad_tiny::en::hunters_space_08_f000081,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_08_f000103.wav,0,0,0,1,0,mlaad::hunters_space_08,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_08_f000103,mlaad_tiny::en::hunters_space_08_f000103,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6b5a0de37c4c27471891f453262369d8d6448d8b0db2a6cdba824cacf11f6293,mlaad_tiny::en::hunters_space_08_f000103,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_17_f000018.wav,0,0,0,1,0,mlaad::hunters_space_17,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_17_f000018,mlaad_tiny::en::hunters_space_17_f000018,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,606c494880432fddc8fa1d0a2c38c86d78e855cfbeb81e0711d1281ee0318976,mlaad_tiny::en::hunters_space_17_f000018,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_18_f000010.wav,0,0,0,1,0,mlaad::hunters_space_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_18_f000010,mlaad_tiny::en::hunters_space_18_f000010,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,fae077847d8057616eb3379b272ddcb63d40d258ee4ad1ae72eff5f86983b469,mlaad_tiny::en::hunters_space_18_f000010,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_18_f000024.wav,0,0,0,1,0,mlaad::hunters_space_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_18_f000024,mlaad_tiny::en::hunters_space_18_f000024,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,ea007bb9432fc31fd5572b7c9a1e205fbc6e706024580d932d17397d46e1d3e9,mlaad_tiny::en::hunters_space_18_f000024,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000047.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000047,mlaad_tiny::en::jane_eyre_05_f000047,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2e6ecb29e93eef3886d187dffde88f4ff99b001562975da5a90a645f6c53f017,mlaad_tiny::en::jane_eyre_05_f000047,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000054.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000054,mlaad_tiny::en::jane_eyre_05_f000054,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,75d6550bafded7de3c3855c2258661f3caa6d736113587d28097859fe5ba4a9b,mlaad_tiny::en::jane_eyre_05_f000054,train,not_applicable,not_applicable
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000057.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000057,mlaad_tiny::en::jane_eyre_05_f000057,,,,,,,,,,,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,284de0f38a2bc61f58c055bffa5d2293a6017bf99a9df0fde79c5079888d07f6,mlaad_tiny::en::jane_eyre_05_f000057,train,not_applicable,not_applicable
