path,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,source,generator,data_role,v7_vf,v7_vfile,v7_vp_model,v7_mf,v7_mfile,v7_mp_model,v9_vf,v9_vfile,v9_vp_model,v9_mf,v9_mfile,v9_mp_model
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_07_f000104.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7468273043632507,0.7367717623710632,0.9750205874443054,0.27808547019958496,0.26627206802368164,0.07863302528858185,0.5539125800132751,0.5324710607528687,0.9772971868515015,0.7737629413604736,0.7738687992095947,0.14930158853530884
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_10_f000046.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7353052496910095,0.743802011013031,0.9857988357543945,0.18960857391357422,0.17965872585773468,0.20029452443122864,0.47799795866012573,0.46667009592056274,0.9703715443611145,0.7747880816459656,0.7777518033981323,0.20172518491744995
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_12_f000054.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.6738224029541016,0.6888964772224426,0.8969749808311462,0.31339988112449646,0.30454349517822266,0.12662015855312347,0.5856370329856873,0.5762775540351868,0.979420006275177,0.6729617118835449,0.6648468375205994,0.17370863258838654
data\raw\public_v9\mlaad_tiny\original\en\hunters_space_13_f000101.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7203729748725891,0.7098522186279297,0.9600069522857666,0.17878998816013336,0.17050932347774506,0.21117016673088074,0.508781373500824,0.4930451512336731,0.9741955399513245,0.6948553323745728,0.698860764503479,0.2406279593706131
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_01_f000012.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.6839128136634827,0.697025716304779,0.9685425162315369,0.5669495463371277,0.5652692914009094,0.12646228075027466,0.5481587052345276,0.5367913246154785,0.9792311191558838,0.7230570316314697,0.7186475396156311,0.13379031419754028
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_01_f000063.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7208345532417297,0.7243279814720154,0.9314302206039429,0.5827281475067139,0.5835503339767456,0.4658633768558502,0.5238186120986938,0.516860842704773,0.9611574411392212,0.6851223707199097,0.6744741797447205,0.30360132455825806
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_02_f000096.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7375757098197937,0.7282640933990479,0.9387192726135254,0.635647177696228,0.635195255279541,0.32591724395751953,0.5409125685691833,0.5316131114959717,0.9649645686149597,0.7242846488952637,0.7128418684005737,0.18921521306037903
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_03_f000165.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7173914909362793,0.7223929762840271,0.9239437580108643,0.6665398478507996,0.6678256988525391,0.42175155878067017,0.5003898739814758,0.4882345199584961,0.9499696493148804,0.6813581585884094,0.6685194373130798,0.3030308485031128
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_03_f000179.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7406786680221558,0.7443593740463257,0.9452824592590332,0.6254242658615112,0.6273976564407349,0.23134365677833557,0.5362603068351746,0.5151767134666443,0.966243326663971,0.800352931022644,0.8008143305778503,0.16259177029132843
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_04_f000070.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7282807230949402,0.7325245141983032,0.9284272789955139,0.7209763526916504,0.7216787934303284,0.41843560338020325,0.46228912472724915,0.4503861665725708,0.9257608652114868,0.7006928324699402,0.6884530782699585,0.37514451146125793
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_08_f000086.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.728273868560791,0.7160549163818359,0.964476466178894,0.6937488913536072,0.6952703595161438,0.30120551586151123,0.5209982395172119,0.5000041723251343,0.9741707444190979,0.7866878509521484,0.7911407947540283,0.22917571663856506
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_12_f000050.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.7372406125068665,0.7299154996871948,0.9421801567077637,0.5574842691421509,0.5577105283737183,0.28768855333328247,0.52290278673172,0.5040463805198669,0.9661682844161987,0.6828528642654419,0.6757947206497192,0.22700992226600647
data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_12_f000061.wav,0,0,0,1,0,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0.6695993542671204,0.6877030730247498,0.9714158177375793,0.6051923632621765,0.6015795469284058,0.1627318263053894,0.5174604058265686,0.5054733753204346,0.979534924030304,0.757261335849762,0.7591493725776672,0.15610924363136292
data\raw\public_v9\echoes_fma_paired\real\fma_111819.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.678504228591919,0.6597254276275635,0.5602598786354065,6.400833285624685e-08,5.905206279521735e-08,0.9999998211860657,0.6132389903068542,0.611412763595581,0.47351017594337463,0.05361538380384445,0.05237998068332672,0.9990423321723938
data\raw\public_v9\echoes_fma_paired\fake\Ad_Astra_P_C_III_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7123472094535828,0.6833866834640503,0.6075157523155212,0.0077201384119689465,0.006565922871232033,0.8653075695037842,0.5904868245124817,0.5162261128425598,0.7777723670005798,0.3509056568145752,0.34529104828834534,0.8407325744628906
data\raw\public_v9\echoes_fma_paired\fake\Ad_Astra_P_C_III_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7573536038398743,0.7452025413513184,0.8931090831756592,0.04034193605184555,0.04146788641810417,0.9732915759086609,0.565942645072937,0.551629900932312,0.5374998450279236,0.31415095925331116,0.30336934328079224,0.9645399451255798
data\raw\public_v9\echoes_fma_paired\real\fma_111821.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.6891200542449951,0.6733800172805786,0.47714710235595703,6.036469102355113e-08,5.634964139744625e-08,0.9999999403953552,0.6211328506469727,0.6070582866668701,0.453450471162796,0.10836086422204971,0.10609482228755951,0.9990144371986389
data\raw\public_v9\echoes_fma_paired\fake\Ancient_Whispers_I_P_C_III_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.6999692916870117,0.646431565284729,0.7162420153617859,0.0017962970305234194,0.001722217770293355,0.9967949986457825,0.5639795660972595,0.48280829191207886,0.7813708782196045,0.226639062166214,0.22533436119556427,0.9805915951728821
data\raw\public_v9\echoes_fma_paired\fake\Ancient_Whispers_I_P_C_III_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7943971157073975,0.7833106517791748,0.9151915907859802,0.03729317709803581,0.03825956955552101,0.9595515131950378,0.49880820512771606,0.48063310980796814,0.9033029675483704,0.5003753304481506,0.48967045545578003,0.9005104899406433
data\raw\public_v9\echoes_fma_paired\real\fma_112378.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7192085385322571,0.7213659286499023,0.7613604664802551,2.0098155800951645e-05,1.913639425765723e-05,0.9999983906745911,0.416836678981781,0.4004511833190918,0.6459072828292847,0.49287229776382446,0.4954642951488495,0.9988091588020325
data\raw\public_v9\echoes_fma_paired\fake\3_am_West_End_statusq_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7370579242706299,0.7163774967193604,0.6857419610023499,0.02304469794034958,0.023114724084734917,0.9533317685127258,0.5875978469848633,0.541955828666687,0.6640435457229614,0.4866880178451538,0.4884473979473114,0.8593632578849792
data\raw\public_v9\echoes_fma_paired\fake\3_am_West_End_statusq_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7616783380508423,0.7624874114990234,0.9729984402656555,0.3907870352268219,0.3858290910720825,0.12988989055156708,0.5495790839195251,0.5333150625228882,0.9808949828147888,0.7973875999450684,0.8000233173370361,0.1519872546195984
data\raw\public_v9\echoes_fma_paired\real\fma_114244.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.6914365887641907,0.6705780625343323,0.5004212856292725,0.00012488168431445956,0.00011880440433742478,0.9997264742851257,0.5323763489723206,0.49676182866096497,0.5892391800880432,0.21776574850082397,0.21857790648937225,0.9842169880867004
data\raw\public_v9\echoes_fma_paired\fake\2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.674799382686615,0.6651745438575745,0.6276693940162659,0.0033813943155109882,0.003294839523732662,0.9942545890808105,0.46402302384376526,0.4361782670021057,0.7223321795463562,0.6800637245178223,0.6850534677505493,0.8677470684051514
data\raw\public_v9\echoes_fma_paired\fake\2Much_Andy_Spinelli_Alex_Sánchez_House_Edit_Tentacles_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7037070989608765,0.681475043296814,0.47254106402397156,0.002975607290863991,0.002938892925158143,0.9983915686607361,0.507088303565979,0.47377872467041016,0.5549077391624451,0.7015847563743591,0.7006417512893677,0.9489993453025818
data\raw\public_v9\echoes_fma_paired\real\fma_118048.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7454124689102173,0.7444683313369751,0.9043850302696228,0.000946297834161669,0.0009108090307563543,0.9967486262321472,0.4246821105480194,0.4110078811645508,0.7527609467506409,0.44130319356918335,0.4455207586288452,0.8961682319641113
data\raw\public_v9\echoes_fma_paired\fake\Attention_Pete_Prodoehl_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.6894757747650146,0.6732159852981567,0.4979931116104126,3.623317979872809e-06,3.4268491617694963e-06,0.9999949336051941,0.4933949410915375,0.4614275395870209,0.6857163310050964,0.27158123254776,0.2688210904598236,0.9959052205085754
data\raw\public_v9\echoes_fma_paired\fake\Attention_Pete_Prodoehl_songgen_TTA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7170834541320801,0.7001078128814697,0.5418226718902588,4.529253419605084e-05,4.214417276671156e-05,0.9997437596321106,0.6526080369949341,0.5993030667304993,0.4895459711551666,0.6913626194000244,0.6903761029243469,0.9145218729972839
data\raw\public_v9\echoes_fma_paired\real\fma_127294.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.8183894157409668,0.7772011756896973,0.24171467125415802,1.4156605629978003e-06,1.3024905456404667e-06,0.9999979138374329,0.6641950607299805,0.6747801899909973,0.2803240120410919,0.33190274238586426,0.33084774017333984,0.99881511926651
data\raw\public_v9\echoes_fma_paired\fake\Autopsy_Oh_Yeah_the_Future_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7678508758544922,0.7325722575187683,0.4166346490383148,2.2854836061014794e-05,2.1656043827533722e-05,0.999962329864502,0.5386661887168884,0.5109689235687256,0.5830191969871521,0.3193136751651764,0.31868040561676025,0.99408358335495
data\raw\public_v9\echoes_fma_paired\fake\Autopsy_Oh_Yeah_the_Future_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7274628281593323,0.7079215049743652,0.5514437556266785,0.001197845209389925,0.0012171946000307798,0.9990646839141846,0.5771476626396179,0.5680109262466431,0.4696867763996124,0.6221801042556763,0.6178351044654846,0.9823107123374939
data\raw\public_v9\echoes_fma_paired\real\fma_129963.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7024706602096558,0.6778405904769897,0.4223330020904541,1.2108426744816825e-05,1.1158816050738096e-05,0.9999651908874512,0.5024519562721252,0.4930480718612671,0.5362219214439392,0.3227699398994446,0.32123783230781555,0.9937512278556824
data\raw\public_v9\echoes_fma_paired\fake\A_Dark_Blue_Arc_Pipe_Choir_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.722690224647522,0.6893976926803589,0.6014837622642517,0.18226906657218933,0.16852621734142303,0.6798226237297058,0.6437479853630066,0.5774950981140137,0.7807603478431702,0.5420737266540527,0.5444298982620239,0.7107188105583191
data\raw\public_v9\echoes_fma_paired\fake\A_Dark_Blue_Arc_Pipe_Choir_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.6657781004905701,0.6681169867515564,0.8322127461433411,0.2608731985092163,0.26307213306427,0.9780447483062744,0.5118546485900879,0.4414583444595337,0.747581958770752,0.6549774408340454,0.6606554985046387,0.9701040387153625
data\raw\public_v9\echoes_fma_paired\real\fma_130129.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7657341361045837,0.7220637202262878,0.3975540101528168,1.158237864729017e-05,1.0858115274459124e-05,0.9999804496765137,0.6935256123542786,0.6801047325134277,0.38779783248901367,0.38494667410850525,0.38395506143569946,0.9965168833732605
data\raw\public_v9\echoes_fma_paired\fake\Artificial_anxiety_Michett_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7291574478149414,0.6998704671859741,0.6026865839958191,0.0024307561106979847,0.0024015791714191437,0.9944610595703125,0.562219500541687,0.5402349233627319,0.6518616676330566,0.3749420940876007,0.373050719499588,0.950641393661499
data\raw\public_v9\echoes_fma_paired\fake\Artificial_anxiety_Michett_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.6967902779579163,0.6741323471069336,0.482231467962265,3.7773138501506764e-06,3.5576185837271623e-06,0.9999942779541016,0.5209072828292847,0.5038419365882874,0.543047308921814,0.3856365382671356,0.3829115033149719,0.9913475513458252
data\raw\public_v9\echoes_fma_paired\real\fma_130401.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7194862365722656,0.6937047243118286,0.3936123847961426,3.9274723917515075e-07,3.6469486985879485e-07,0.9999993443489075,0.6712521314620972,0.6565201282501221,0.39846113324165344,0.2185434103012085,0.21457621455192566,0.9984044432640076
data\raw\public_v9\echoes_fma_paired\fake\50000_Volts_of_Democracy_mp3_Legally_Blind_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7202876210212708,0.6914694309234619,0.3766349256038666,2.873490075216978e-06,2.6474679089005804e-06,0.9999947547912598,0.588632345199585,0.5806324481964111,0.47560790181159973,0.2681019604206085,0.2635950446128845,0.9960080981254578
data\raw\public_v9\echoes_fma_paired\fake\50000_Volts_of_Democracy_mp3_Legally_Blind_songgen_TTA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7420881986618042,0.7126660346984863,0.36865273118019104,6.079910963308066e-05,5.7212695537600666e-05,0.9999461770057678,0.6060738563537598,0.5971584916114807,0.3984816074371338,0.5865789651870728,0.5803344249725342,0.9890767335891724
data\raw\public_v9\echoes_fma_paired\real\fma_137049.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7191969752311707,0.706423282623291,0.561880886554718,0.001082592993043363,0.0010370289674028754,0.9961698651313782,0.6442384123802185,0.6314010620117188,0.45820674300193787,0.612676739692688,0.6100758910179138,0.9316613674163818
data\raw\public_v9\echoes_fma_paired\fake\Autobahn_S-B-J_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.6820888519287109,0.6669483780860901,0.5301387310028076,0.00021103743347339332,0.0001989935990422964,0.9996406435966492,0.7559102773666382,0.7100768089294434,0.5653678774833679,0.7898828387260437,0.7949134707450867,0.947611391544342
data\raw\public_v9\echoes_fma_paired\fake\Autobahn_S-B-J_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7450623512268066,0.7474644184112549,0.8378697037696838,0.0035831029526889324,0.0033569601364433765,0.954537570476532,0.46441060304641724,0.443777859210968,0.903986930847168,0.7572895288467407,0.7549362778663635,0.539333164691925
data\raw\public_v9\echoes_fma_paired\real\fma_138061.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.6943743824958801,0.6843583583831787,0.6740131378173828,0.0017324363579973578,0.001633539330214262,0.9947602152824402,0.6451935768127441,0.6291340589523315,0.5511648058891296,0.3601806163787842,0.36546528339385986,0.9700570106506348
data\raw\public_v9\echoes_fma_paired\fake\Bergwald_Bergwald_Every_Now_and_Every_Then_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7056123614311218,0.6922621726989746,0.48876896500587463,3.762225105674588e-06,3.594966756281792e-06,0.9999954104423523,0.7534547448158264,0.6680964231491089,0.4415378272533417,0.2607136368751526,0.2564839720726013,0.9970240592956543
data\raw\public_v9\echoes_fma_paired\fake\Bergwald_Bergwald_Every_Now_and_Every_Then_songgen_TTA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7155920267105103,0.6899881362915039,0.42026370763778687,0.0001102074165828526,0.00010405525972601026,0.9993891716003418,0.6230151653289795,0.6399520635604858,0.31758010387420654,0.508045494556427,0.5070136785507202,0.9348304271697998
data\raw\public_v9\echoes_fma_paired\real\fma_140924.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7201690077781677,0.6933486461639404,0.38070300221443176,1.279928385500284e-09,1.1716867476252446e-09,1.0,0.707156777381897,0.7043156623840332,0.3985675871372223,0.3007258176803589,0.2910194396972656,0.9998653531074524
data\raw\public_v9\echoes_fma_paired\fake\Authenticity_Nihilore_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7006139755249023,0.6775620579719543,0.603975772857666,0.1904604434967041,0.17649944126605988,0.6772227883338928,0.5338385701179504,0.509513258934021,0.6872003674507141,0.5244030952453613,0.526454508304596,0.7084310054779053
data\raw\public_v9\echoes_fma_paired\fake\Authenticity_Nihilore_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7234516739845276,0.7088422775268555,0.6030037999153137,1.1895946954609826e-05,1.115651957661612e-05,0.9999973773956299,0.6872780919075012,0.6596940755844116,0.4241032302379608,0.7841763496398926,0.7836686372756958,0.9987483024597168
data\raw\public_v9\echoes_fma_paired\real\fma_140926.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.6972914338111877,0.6793020963668823,0.503315269947052,9.323252356807643e-07,8.484030331601389e-07,0.9999985694885254,0.6964259147644043,0.6646923422813416,0.43110284209251404,0.5433521270751953,0.547792911529541,0.9957134127616882
data\raw\public_v9\echoes_fma_paired\fake\A_Different_World_By_Night_Nihilore_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.6888930797576904,0.6635570526123047,0.6244639158248901,0.06359086185693741,0.05440836772322655,0.7079346776008606,0.5286535620689392,0.48163262009620667,0.7285864353179932,0.5015569925308228,0.5068653225898743,0.7321615815162659
data\raw\public_v9\echoes_fma_paired\fake\A_Different_World_By_Night_Nihilore_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7279594540596008,0.7246607542037964,0.7535596489906311,0.07085473090410233,0.07117388397455215,0.942260205745697,0.6285240650177002,0.6298782825469971,0.4330929219722748,0.7876074314117432,0.7803398370742798,0.7891824841499329
data\raw\public_v9\echoes_fma_paired\real\fma_140932.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.71340012550354,0.6802197098731995,0.4130990505218506,2.9890809827293197e-09,2.728666625984033e-09,1.0,0.6515296697616577,0.6009402275085449,0.4625009298324585,0.1185382753610611,0.11607985943555832,0.9997122883796692
data\raw\public_v9\echoes_fma_paired\fake\10000_People_Chanting_Im_an_Individual_Nihilore_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7077192068099976,0.6933985948562622,0.5718314051628113,4.260345667717047e-05,4.090653237653896e-05,0.9999377131462097,0.6699126958847046,0.5792117118835449,0.610758900642395,0.3522869348526001,0.34984999895095825,0.9954587817192078
data\raw\public_v9\echoes_fma_paired\fake\10000_People_Chanting_Im_an_Individual_Nihilore_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.6469700336456299,0.6569923162460327,0.8771769404411316,0.0015765324933454394,0.0015078046126291156,0.993848979473114,0.4261844754219055,0.400633305311203,0.8910337090492249,0.19051381945610046,0.19247305393218994,0.9476286768913269
data\raw\public_v9\echoes_fma_paired\real\fma_141875.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.685711681842804,0.6724420785903931,0.5100338459014893,0.0003896030248142779,0.00037503018393181264,0.998948872089386,0.5414698123931885,0.5268717408180237,0.518721342086792,0.20269295573234558,0.19989919662475586,0.972015380859375
data\raw\public_v9\echoes_fma_paired\fake\Acoustic_Unleashed_Remain_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7347671985626221,0.6941779851913452,0.42644500732421875,6.836242391727865e-05,6.453679816331714e-05,0.9997997283935547,0.5218247771263123,0.4942750334739685,0.643155038356781,0.2494596540927887,0.2464282214641571,0.9867058396339417
data\raw\public_v9\echoes_fma_paired\fake\Acoustic_Unleashed_Remain_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.6903327107429504,0.6991671323776245,0.7484535574913025,6.642076186835766e-05,6.340397521853447e-05,0.9999024271965027,0.5885286331176758,0.5492183566093445,0.5737468600273132,0.37474703788757324,0.38003280758857727,0.9673926830291748
data\raw\public_v9\echoes_fma_paired\real\fma_144723.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7670463919639587,0.7190190553665161,0.336899995803833,0.00018758984515443444,0.00017969615873880684,0.9997110366821289,0.5565375685691833,0.522413969039917,0.5045230388641357,0.2689874768257141,0.2687145173549652,0.9921240210533142
data\raw\public_v9\echoes_fma_paired\fake\And_Over_The_Rainbows_milky-chu_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7231971621513367,0.6931360960006714,0.3778046667575836,2.0608227657703537e-07,1.8678306901165342e-07,0.9999997019767761,0.5543984174728394,0.5403785705566406,0.5229939818382263,0.3281483054161072,0.32411545515060425,0.9982779026031494
data\raw\public_v9\echoes_fma_paired\fake\And_Over_The_Rainbows_milky-chu_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.7179296016693115,0.7069448232650757,0.5868319272994995,0.00476042041555047,0.004753533285111189,0.9764136075973511,0.560601532459259,0.5340816974639893,0.6615685224533081,0.7134476900100708,0.7012070417404175,0.6444170475006104
data\raw\public_v9\echoes_fma_paired\real\fma_3956.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.6997658014297485,0.6896564364433289,0.6519392132759094,2.5761848519323394e-05,2.5022431145771407e-05,0.9999658465385437,0.5587946772575378,0.5360484719276428,0.5339562892913818,0.15001234412193298,0.14982502162456512,0.9969344139099121
data\raw\public_v9\echoes_fma_paired\fake\Better_Run_Away_From_Me_Miss_Derringer_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7408859133720398,0.7069156169891357,0.3626551926136017,1.880845957202837e-05,1.78683694684878e-05,0.9999691843986511,0.5163466334342957,0.4836883544921875,0.6713408827781677,0.23304688930511475,0.23100224137306213,0.9948086738586426
data\raw\public_v9\echoes_fma_paired\fake\Better_Run_Away_From_Me_Miss_Derringer_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.6932069063186646,0.6778860092163086,0.5485904812812805,8.156489457178395e-06,7.64979085943196e-06,0.9999823570251465,0.5712244510650635,0.5447105169296265,0.5231196284294128,0.4574281573295593,0.4530624747276306,0.9914119243621826
data\raw\public_v9\echoes_fma_paired\real\fma_4003.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.6707833409309387,0.6567392945289612,0.5413934588432312,0.00013709613995160908,0.00013217008381616324,0.9998189806938171,0.5885032415390015,0.5540451407432556,0.5006482601165771,0.17480571568012238,0.17474745213985443,0.9872633814811707
data\raw\public_v9\echoes_fma_paired\fake\Beyond_Luxury_Mors_Ontologica_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7176071405410767,0.6886870861053467,0.511474072933197,2.724242904150742e-06,2.572944595158333e-06,0.9999931454658508,0.4768596589565277,0.44799351692199707,0.7433478832244873,0.21030834317207336,0.20612359046936035,0.9956457018852234
data\raw\public_v9\echoes_fma_paired\fake\Beyond_Luxury_Mors_Ontologica_songgen_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::songgen,val_b_unseen_music_generator,0.6702823042869568,0.6708332896232605,0.9128379225730896,0.10549332201480865,0.10766546428203583,0.9705042839050293,0.4414994418621063,0.4294463098049164,0.9427366256713867,0.4289754033088684,0.4317968487739563,0.9591910243034363
data\raw\public_v9\echoes_fma_paired\real\fma_47071.mp3,0,0,0,0,1,echoes_fma_paired,Echoes::FMA_original,val_b_unseen_music_generator,0.7020167112350464,0.6778321266174316,0.4711109697818756,0.00014856536290608346,0.0001474160817451775,0.9997608065605164,0.6365404725074768,0.6070952415466309,0.474284291267395,0.11941057443618774,0.1142975464463234,0.9959893226623535
data\raw\public_v9\echoes_fma_paired\fake\All_of_Us_Eric_Skiff_diffrhythm_ATA_001.mp3,1,0,1,0,1,echoes_fma_paired,Echoes::diffrhythm,val_b_unseen_music_generator,0.7130215167999268,0.6909602284431458,0.6090514659881592,9.72672933130525e-06,9.006960681290366e-06,0.9999690055847168,0.501823365688324,0.4835408329963684,0.8583412170410156,0.26606181263923645,0.262612909078598,0.9854815602302551
