path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\ca608f960d07fda8f2e4e39fccc5f3f621924e881005cecd9b68efcc6ac0e1d1.wav,1,0,1,0,1,fake_music_AudioLDM2_19,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0193,generated_music::fake_music_generator_0193,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,ca608f960d07fda8f2e4e39fccc5f3f621924e881005cecd9b68efcc6ac0e1d1,generated_music::fake_music_generator_0193,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0193.wav,ca608f960d07fda8f2e4e39fccc5f3f621924e881005cecd9b68efcc6ac0e1d1,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_19,fake_music_AudioLDM2_0193,fake_music_AudioLDM2_0193,generated_music::fake_music_generator_0193,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\f726a15ebbf3bd442bea40b49711ab4ce5d46ead13766b50f507ac25ccb64aab.wav,1,0,1,0,1,fake_music_MusicGen_19,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0194,generated_music::fake_music_generator_0194,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,f726a15ebbf3bd442bea40b49711ab4ce5d46ead13766b50f507ac25ccb64aab,generated_music::fake_music_generator_0194,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0194.wav,f726a15ebbf3bd442bea40b49711ab4ce5d46ead13766b50f507ac25ccb64aab,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_19,fake_music_MusicGen_0194,fake_music_MusicGen_0194,generated_music::fake_music_generator_0194,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\994ac006777fe3db0a2837fd92047b91cb9856212a3e8a96ea90b261c01bc5fd.wav,1,0,1,0,1,fake_music_AudioLDM2_19,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0195,generated_music::fake_music_generator_0195,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,994ac006777fe3db0a2837fd92047b91cb9856212a3e8a96ea90b261c01bc5fd,generated_music::fake_music_generator_0195,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0195.wav,994ac006777fe3db0a2837fd92047b91cb9856212a3e8a96ea90b261c01bc5fd,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_19,fake_music_AudioLDM2_0195,fake_music_AudioLDM2_0195,generated_music::fake_music_generator_0195,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\dead3c819654130777cd54357f273ccbb69b3df7c0caed8f7bab13aa93770fd6.wav,1,0,1,0,1,fake_music_MusicGen_19,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0196,generated_music::fake_music_generator_0196,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,dead3c819654130777cd54357f273ccbb69b3df7c0caed8f7bab13aa93770fd6,generated_music::fake_music_generator_0196,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0196.wav,dead3c819654130777cd54357f273ccbb69b3df7c0caed8f7bab13aa93770fd6,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_19,fake_music_MusicGen_0196,fake_music_MusicGen_0196,generated_music::fake_music_generator_0196,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\b2d4d5c4a499a59e2f9ba1418bef06ca4a3367fae58a694f2ebb5ba4bc0ea0e0.wav,1,0,1,0,1,fake_music_AudioLDM2_19,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0197,generated_music::fake_music_generator_0197,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,b2d4d5c4a499a59e2f9ba1418bef06ca4a3367fae58a694f2ebb5ba4bc0ea0e0,generated_music::fake_music_generator_0197,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0197.wav,b2d4d5c4a499a59e2f9ba1418bef06ca4a3367fae58a694f2ebb5ba4bc0ea0e0,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_19,fake_music_AudioLDM2_0197,fake_music_AudioLDM2_0197,generated_music::fake_music_generator_0197,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\634d84b23064851c669a1c245f5674b37c105115fe2410338245989e8d792ffd.wav,1,0,1,0,1,fake_music_MusicGen_19,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0198,generated_music::fake_music_generator_0198,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,634d84b23064851c669a1c245f5674b37c105115fe2410338245989e8d792ffd,generated_music::fake_music_generator_0198,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0198.wav,634d84b23064851c669a1c245f5674b37c105115fe2410338245989e8d792ffd,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_19,fake_music_MusicGen_0198,fake_music_MusicGen_0198,generated_music::fake_music_generator_0198,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\33d8e269a331606d7e9d46544b92da476d21c7f9cb6d8a350644df93bd28418d.wav,1,0,1,0,1,fake_music_AudioLDM2_19,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0199,generated_music::fake_music_generator_0199,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,33d8e269a331606d7e9d46544b92da476d21c7f9cb6d8a350644df93bd28418d,generated_music::fake_music_generator_0199,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0199.wav,33d8e269a331606d7e9d46544b92da476d21c7f9cb6d8a350644df93bd28418d,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_19,fake_music_AudioLDM2_0199,fake_music_AudioLDM2_0199,generated_music::fake_music_generator_0199,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\8245f112d5ba3b645f45bf4b7f437935949e47fe6fed5a62289159eda610296c.wav,1,0,1,0,1,fake_music_MusicGen_20,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0200,generated_music::fake_music_generator_0200,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,8245f112d5ba3b645f45bf4b7f437935949e47fe6fed5a62289159eda610296c,generated_music::fake_music_generator_0200,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0200.wav,8245f112d5ba3b645f45bf4b7f437935949e47fe6fed5a62289159eda610296c,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_20,fake_music_MusicGen_0200,fake_music_MusicGen_0200,generated_music::fake_music_generator_0200,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\80a1343c03949c76ea7dea601ff65af57c11845c7e02928ca608637b2ff9f9e0.wav,1,0,1,0,1,fake_music_AudioLDM2_20,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0201,generated_music::fake_music_generator_0201,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,80a1343c03949c76ea7dea601ff65af57c11845c7e02928ca608637b2ff9f9e0,generated_music::fake_music_generator_0201,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0201.wav,80a1343c03949c76ea7dea601ff65af57c11845c7e02928ca608637b2ff9f9e0,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_20,fake_music_AudioLDM2_0201,fake_music_AudioLDM2_0201,generated_music::fake_music_generator_0201,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\0e7a071f67e56c020bc744801e7cb2e8933b7dd3c35017a8875bc2b9ae5ad685.wav,1,0,1,0,1,fake_music_MusicGen_20,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0202,generated_music::fake_music_generator_0202,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,0e7a071f67e56c020bc744801e7cb2e8933b7dd3c35017a8875bc2b9ae5ad685,generated_music::fake_music_generator_0202,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0202.wav,0e7a071f67e56c020bc744801e7cb2e8933b7dd3c35017a8875bc2b9ae5ad685,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_20,fake_music_MusicGen_0202,fake_music_MusicGen_0202,generated_music::fake_music_generator_0202,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\2009b6c6b167c4d772fd59905a74b12083d95042b26cf14c3ba6fe0e95c9c9cf.wav,1,0,1,0,1,fake_music_AudioLDM2_20,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0203,generated_music::fake_music_generator_0203,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,2009b6c6b167c4d772fd59905a74b12083d95042b26cf14c3ba6fe0e95c9c9cf,generated_music::fake_music_generator_0203,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0203.wav,2009b6c6b167c4d772fd59905a74b12083d95042b26cf14c3ba6fe0e95c9c9cf,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_20,fake_music_AudioLDM2_0203,fake_music_AudioLDM2_0203,generated_music::fake_music_generator_0203,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\affbc6ba9ccfd5cb8f9fcf9d166d877f8a4bb2b133d5130d73e10242f8fba73a.wav,1,0,1,0,1,fake_music_MusicGen_20,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0204,generated_music::fake_music_generator_0204,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,affbc6ba9ccfd5cb8f9fcf9d166d877f8a4bb2b133d5130d73e10242f8fba73a,generated_music::fake_music_generator_0204,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0204.wav,affbc6ba9ccfd5cb8f9fcf9d166d877f8a4bb2b133d5130d73e10242f8fba73a,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_20,fake_music_MusicGen_0204,fake_music_MusicGen_0204,generated_music::fake_music_generator_0204,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\32e1a4a89f604d7c9b88b8badb5c8d792800d95628660a0a3e95e3bd98646d29.wav,1,0,1,0,1,fake_music_AudioLDM2_20,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0205,generated_music::fake_music_generator_0205,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,32e1a4a89f604d7c9b88b8badb5c8d792800d95628660a0a3e95e3bd98646d29,generated_music::fake_music_generator_0205,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0205.wav,32e1a4a89f604d7c9b88b8badb5c8d792800d95628660a0a3e95e3bd98646d29,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_20,fake_music_AudioLDM2_0205,fake_music_AudioLDM2_0205,generated_music::fake_music_generator_0205,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\7406dde0f3c6a3b2aebd224f540eec1f577003d3415ff7b5f0d0f88d0f06895e.wav,1,0,1,0,1,fake_music_MusicGen_20,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0206,generated_music::fake_music_generator_0206,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,7406dde0f3c6a3b2aebd224f540eec1f577003d3415ff7b5f0d0f88d0f06895e,generated_music::fake_music_generator_0206,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0206.wav,7406dde0f3c6a3b2aebd224f540eec1f577003d3415ff7b5f0d0f88d0f06895e,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_20,fake_music_MusicGen_0206,fake_music_MusicGen_0206,generated_music::fake_music_generator_0206,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\88d9dc2cb755903f012aebe1042194ea3190430f1f8154b8ac1a3bd42f92eb4c.wav,1,0,1,0,1,fake_music_AudioLDM2_20,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0207,generated_music::fake_music_generator_0207,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,88d9dc2cb755903f012aebe1042194ea3190430f1f8154b8ac1a3bd42f92eb4c,generated_music::fake_music_generator_0207,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0207.wav,88d9dc2cb755903f012aebe1042194ea3190430f1f8154b8ac1a3bd42f92eb4c,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_20,fake_music_AudioLDM2_0207,fake_music_AudioLDM2_0207,generated_music::fake_music_generator_0207,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\c4f1415cd554640c9675a1cc5dac078b4bdf079875108e5f695ea8d93c727493.wav,1,0,1,0,1,fake_music_MusicGen_20,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0208,generated_music::fake_music_generator_0208,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,c4f1415cd554640c9675a1cc5dac078b4bdf079875108e5f695ea8d93c727493,generated_music::fake_music_generator_0208,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0208.wav,c4f1415cd554640c9675a1cc5dac078b4bdf079875108e5f695ea8d93c727493,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_20,fake_music_MusicGen_0208,fake_music_MusicGen_0208,generated_music::fake_music_generator_0208,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\19b68d706ce0e08d7fc71ac4f981d1bdfabfb46403d13ed5c40152b358eaf9a0.wav,1,0,1,0,1,fake_music_AudioLDM2_20,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0209,generated_music::fake_music_generator_0209,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,19b68d706ce0e08d7fc71ac4f981d1bdfabfb46403d13ed5c40152b358eaf9a0,generated_music::fake_music_generator_0209,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0209.wav,19b68d706ce0e08d7fc71ac4f981d1bdfabfb46403d13ed5c40152b358eaf9a0,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_20,fake_music_AudioLDM2_0209,fake_music_AudioLDM2_0209,generated_music::fake_music_generator_0209,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\c3152f38885e4d7e6eaeaf4592f41a9e0ee3fe211d9b81cb808c8f978a34de55.wav,1,0,1,0,1,fake_music_MusicGen_21,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0210,generated_music::fake_music_generator_0210,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,c3152f38885e4d7e6eaeaf4592f41a9e0ee3fe211d9b81cb808c8f978a34de55,generated_music::fake_music_generator_0210,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0210.wav,c3152f38885e4d7e6eaeaf4592f41a9e0ee3fe211d9b81cb808c8f978a34de55,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_21,fake_music_MusicGen_0210,fake_music_MusicGen_0210,generated_music::fake_music_generator_0210,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\5fc1f4991c11012901f6d6bf90df463dfaa28d17389a78ff985459f34f541c32.wav,1,0,1,0,1,fake_music_AudioLDM2_21,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0211,generated_music::fake_music_generator_0211,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,5fc1f4991c11012901f6d6bf90df463dfaa28d17389a78ff985459f34f541c32,generated_music::fake_music_generator_0211,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0211.wav,5fc1f4991c11012901f6d6bf90df463dfaa28d17389a78ff985459f34f541c32,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_21,fake_music_AudioLDM2_0211,fake_music_AudioLDM2_0211,generated_music::fake_music_generator_0211,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\75108bd9c3d735a80969b25aaa06785b20e54c86849330451f78393b434b69ea.wav,1,0,1,0,1,fake_music_MusicGen_21,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0212,generated_music::fake_music_generator_0212,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,75108bd9c3d735a80969b25aaa06785b20e54c86849330451f78393b434b69ea,generated_music::fake_music_generator_0212,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0212.wav,75108bd9c3d735a80969b25aaa06785b20e54c86849330451f78393b434b69ea,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_21,fake_music_MusicGen_0212,fake_music_MusicGen_0212,generated_music::fake_music_generator_0212,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\d42578b3e6e9f646c3540c0635ab8dae299b42517c327f6b29fbbf653d907ee4.wav,1,0,1,0,1,fake_music_AudioLDM2_21,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0213,generated_music::fake_music_generator_0213,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,d42578b3e6e9f646c3540c0635ab8dae299b42517c327f6b29fbbf653d907ee4,generated_music::fake_music_generator_0213,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0213.wav,d42578b3e6e9f646c3540c0635ab8dae299b42517c327f6b29fbbf653d907ee4,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_21,fake_music_AudioLDM2_0213,fake_music_AudioLDM2_0213,generated_music::fake_music_generator_0213,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\df925883f91941ef810e589342543bb9247acb9256521cc20bb9417c68a96490.wav,1,0,1,0,1,fake_music_MusicGen_21,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0214,generated_music::fake_music_generator_0214,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,df925883f91941ef810e589342543bb9247acb9256521cc20bb9417c68a96490,generated_music::fake_music_generator_0214,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0214.wav,df925883f91941ef810e589342543bb9247acb9256521cc20bb9417c68a96490,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_21,fake_music_MusicGen_0214,fake_music_MusicGen_0214,generated_music::fake_music_generator_0214,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\6e63eb409ccc8471a020074308e7139acf7015b72b1e89b0f1a26a76c70d2a41.wav,1,0,1,0,1,fake_music_AudioLDM2_21,AudioLDM2,fake_music_generated,fake_music_generated,synth/AudioLDM2,fake_music_AudioLDM2_0215,generated_music::fake_music_generator_0215,https://audioldm.github.io/audioldm2/,historical output run; exact checkpoint not recorded,UNKNOWN_EXACT_CHECKPOINT_AND_OUTPUT_TERMS,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,UNKNOWN,fake_music_generated,6e63eb409ccc8471a020074308e7139acf7015b72b1e89b0f1a26a76c70d2a41,generated_music::fake_music_generator_0215,,,,,,AudioLDM2,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_AudioLDM2_0215.wav,6e63eb409ccc8471a020074308e7139acf7015b72b1e89b0f1a26a76c70d2a41,REVIEW_REQUIRED,historical output run; exact checkpoint not recorded,unknown,fake_music_AudioLDM2_21,fake_music_AudioLDM2_0215,fake_music_AudioLDM2_0215,generated_music::fake_music_generator_0215,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\fake_music_generated\f6c3cbc8f436572ae7c63cb351d617f0778e40cbaa783dd8ebe6a99979c620b4.wav,1,0,1,0,1,fake_music_MusicGen_21,MusicGen,fake_music_generated,fake_music_generated,synth/MusicGen,fake_music_MusicGen_0216,generated_music::fake_music_generator_0216,https://huggingface.co/facebook/musicgen-large,historical output run; prompts/commit not recorded,CC BY-NC 4.0 model; output provenance incomplete,REVIEW_REQUIRED,NO_UNTIL_VERIFIED,YES_MODEL_WEIGHTS,fake_music_generated,f6c3cbc8f436572ae7c63cb351d617f0778e40cbaa783dd8ebe6a99979c620b4,generated_music::fake_music_generator_0216,,,,,,MusicGen,,,,,,,,,,,,,val_source_disjoint_review,data\raw\fake_music_generated\fake_music_MusicGen_0216.wav,f6c3cbc8f436572ae7c63cb351d617f0778e40cbaa783dd8ebe6a99979c620b4,REVIEW_REQUIRED,historical output run; prompts/commit not recorded,unknown,fake_music_MusicGen_21,fake_music_MusicGen_0216,fake_music_MusicGen_0216,generated_music::fake_music_generator_0216,none,-1
