path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,audio_sha256,generation_seed,generator_family,recommended_split,generated_by,external_assets_used,base_voice_id,base_music_id,duration_sec,sample_rate,peak,rms,dc_offset,clipping_fraction,mix_snr_db,v13_role,source_path,sha256,competition_use_status,generator_version,language,speaker,track,content_group,split_group,augmentation,seed
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\e3b637553431ec65fde153783e0699cfb6cc59ce48c53e083acf0c82aa9ab085.flac,0,0,0,1,0,6319,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6319-275224-0020,libri::6319,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,e3b637553431ec65fde153783e0699cfb6cc59ce48c53e083acf0c82aa9ab085,libri::6319,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6319-275224-0020.flac,e3b637553431ec65fde153783e0699cfb6cc59ce48c53e083acf0c82aa9ab085,APPROVED,dev-clean; historical local snapshot,unknown,6319,librispeech_dev_6319-275224-0020,librispeech_dev_6319-275224-0020,libri::6319,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\6a1f29c7ae84b9becd50ff5f90ce83c92a688061f5e60a03291363bcdb35c722.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0016,libri::1462,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,6a1f29c7ae84b9becd50ff5f90ce83c92a688061f5e60a03291363bcdb35c722,libri::1462,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0016.flac,6a1f29c7ae84b9becd50ff5f90ce83c92a688061f5e60a03291363bcdb35c722,APPROVED,dev-clean; historical local snapshot,unknown,1462,librispeech_dev_1462-170145-0016,librispeech_dev_1462-170145-0016,libri::1462,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\c2624d308fc0b823511e106150ad86f6920a25adc3368ad9a3fb5f8b4d798efc.flac,0,0,0,1,0,6313,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6313-76958-0007,libri::6313,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,c2624d308fc0b823511e106150ad86f6920a25adc3368ad9a3fb5f8b4d798efc,libri::6313,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6313-76958-0007.flac,c2624d308fc0b823511e106150ad86f6920a25adc3368ad9a3fb5f8b4d798efc,APPROVED,dev-clean; historical local snapshot,unknown,6313,librispeech_dev_6313-76958-0007,librispeech_dev_6313-76958-0007,libri::6313,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\e11055dbac4dc042480e700e3e18d0be7fc7bbb3c37e047a8cd78565842d5411.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0010,libri::5895,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,e11055dbac4dc042480e700e3e18d0be7fc7bbb3c37e047a8cd78565842d5411,libri::5895,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0010.flac,e11055dbac4dc042480e700e3e18d0be7fc7bbb3c37e047a8cd78565842d5411,APPROVED,dev-clean; historical local snapshot,unknown,5895,librispeech_dev_5895-34629-0010,librispeech_dev_5895-34629-0010,libri::5895,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\47cbe2260fb2dccaf12551c4adb7e79dc4a2b981bc5f43614336df1a8025f8de.flac,0,0,0,1,0,7850,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_7850-111771-0006,libri::7850,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,47cbe2260fb2dccaf12551c4adb7e79dc4a2b981bc5f43614336df1a8025f8de,libri::7850,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_7850-111771-0006.flac,47cbe2260fb2dccaf12551c4adb7e79dc4a2b981bc5f43614336df1a8025f8de,APPROVED,dev-clean; historical local snapshot,unknown,7850,librispeech_dev_7850-111771-0006,librispeech_dev_7850-111771-0006,libri::7850,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\fff4a9ac06e5a85348e1d12a498da564c7de250917e8733577b86f64cec7198c.flac,0,0,0,1,0,2277,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2277-149896-0008,libri::2277,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,fff4a9ac06e5a85348e1d12a498da564c7de250917e8733577b86f64cec7198c,libri::2277,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_2277-149896-0008.flac,fff4a9ac06e5a85348e1d12a498da564c7de250917e8733577b86f64cec7198c,APPROVED,dev-clean; historical local snapshot,unknown,2277,librispeech_dev_2277-149896-0008,librispeech_dev_2277-149896-0008,libri::2277,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\c217dd82409d62ded109991931012b2c03c8042396b8941b6ee6164a04201736.flac,0,0,0,1,0,6313,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6313-66125-0024,libri::6313,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,c217dd82409d62ded109991931012b2c03c8042396b8941b6ee6164a04201736,libri::6313,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6313-66125-0024.flac,c217dd82409d62ded109991931012b2c03c8042396b8941b6ee6164a04201736,APPROVED,dev-clean; historical local snapshot,unknown,6313,librispeech_dev_6313-66125-0024,librispeech_dev_6313-66125-0024,libri::6313,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\6000aebe6d837607a4bf122e863eec5bdd47335b2c872016185300c4a446606f.flac,0,0,0,1,0,5338,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5338-284437-0033,libri::5338,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,6000aebe6d837607a4bf122e863eec5bdd47335b2c872016185300c4a446606f,libri::5338,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_5338-284437-0033.flac,6000aebe6d837607a4bf122e863eec5bdd47335b2c872016185300c4a446606f,APPROVED,dev-clean; historical local snapshot,unknown,5338,librispeech_dev_5338-284437-0033,librispeech_dev_5338-284437-0033,libri::5338,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\378c8f10b2ba6764f34d9588ac099476689dbe7e5312d9eb1f97019c288ef48a.flac,0,0,0,1,0,6313,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6313-66129-0028,libri::6313,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,378c8f10b2ba6764f34d9588ac099476689dbe7e5312d9eb1f97019c288ef48a,libri::6313,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6313-66129-0028.flac,378c8f10b2ba6764f34d9588ac099476689dbe7e5312d9eb1f97019c288ef48a,APPROVED,dev-clean; historical local snapshot,unknown,6313,librispeech_dev_6313-66129-0028,librispeech_dev_6313-66129-0028,libri::6313,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\ad2c89a9af15a8380c2579f465af128928b7ad06dec1e76c9802a0336d8f2084.flac,0,0,0,1,0,6241,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6241-61946-0004,libri::6241,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,ad2c89a9af15a8380c2579f465af128928b7ad06dec1e76c9802a0336d8f2084,libri::6241,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6241-61946-0004.flac,ad2c89a9af15a8380c2579f465af128928b7ad06dec1e76c9802a0336d8f2084,APPROVED,dev-clean; historical local snapshot,unknown,6241,librispeech_dev_6241-61946-0004,librispeech_dev_6241-61946-0004,libri::6241,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\5f31c91f40f018dd590e752c6ccbaab4f2d2cafe9244229675c7c48602b9c87a.flac,0,0,0,1,0,8297,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_8297-275155-0017,libri::8297,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,5f31c91f40f018dd590e752c6ccbaab4f2d2cafe9244229675c7c48602b9c87a,libri::8297,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_8297-275155-0017.flac,5f31c91f40f018dd590e752c6ccbaab4f2d2cafe9244229675c7c48602b9c87a,APPROVED,dev-clean; historical local snapshot,unknown,8297,librispeech_dev_8297-275155-0017,librispeech_dev_8297-275155-0017,libri::8297,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\4e57c46d0f21ffac817867c4c8b808e05f0fc41b17f07ec7c4e4d799ac07dff4.flac,0,0,0,1,0,6345,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6345-93302-0023,libri::6345,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,4e57c46d0f21ffac817867c4c8b808e05f0fc41b17f07ec7c4e4d799ac07dff4,libri::6345,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6345-93302-0023.flac,4e57c46d0f21ffac817867c4c8b808e05f0fc41b17f07ec7c4e4d799ac07dff4,APPROVED,dev-clean; historical local snapshot,unknown,6345,librispeech_dev_6345-93302-0023,librispeech_dev_6345-93302-0023,libri::6345,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\d94509192c3c40b480cf8dc8b5d58a0627d4f8b4eabc1fb985d214618580d017.flac,0,0,0,1,0,84,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_84-121550-0020,libri::84,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,d94509192c3c40b480cf8dc8b5d58a0627d4f8b4eabc1fb985d214618580d017,libri::84,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_84-121550-0020.flac,d94509192c3c40b480cf8dc8b5d58a0627d4f8b4eabc1fb985d214618580d017,APPROVED,dev-clean; historical local snapshot,unknown,84,librispeech_dev_84-121550-0020,librispeech_dev_84-121550-0020,libri::84,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34629-0023,libri::5895,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122,libri::5895,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_5895-34629-0023.flac,a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122,APPROVED,dev-clean; historical local snapshot,unknown,5895,librispeech_dev_5895-34629-0023,librispeech_dev_5895-34629-0023,libri::5895,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\3feac5890500534685cde5eca5835e47d06bb2b7d0923b2ae3a544f2d68e30d1.flac,0,0,0,1,0,2412,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2412-153954-0006,libri::2412,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,3feac5890500534685cde5eca5835e47d06bb2b7d0923b2ae3a544f2d68e30d1,libri::2412,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_2412-153954-0006.flac,3feac5890500534685cde5eca5835e47d06bb2b7d0923b2ae3a544f2d68e30d1,APPROVED,dev-clean; historical local snapshot,unknown,2412,librispeech_dev_2412-153954-0006,librispeech_dev_2412-153954-0006,libri::2412,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\660b675c8a938e67d4e2165b8cce16532677716ddb41e59d4b134e298281de3a.flac,0,0,0,1,0,2428,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2428-83699-0004,libri::2428,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,660b675c8a938e67d4e2165b8cce16532677716ddb41e59d4b134e298281de3a,libri::2428,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0004.flac,660b675c8a938e67d4e2165b8cce16532677716ddb41e59d4b134e298281de3a,APPROVED,dev-clean; historical local snapshot,unknown,2428,librispeech_dev_2428-83699-0004,librispeech_dev_2428-83699-0004,libri::2428,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\396773ccba41ca75e489d38c39397daf0dacfbba8962b716b7695065bcd981a2.flac,0,0,0,1,0,3536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3536-23268-0016,libri::3536,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,396773ccba41ca75e489d38c39397daf0dacfbba8962b716b7695065bcd981a2,libri::3536,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_3536-23268-0016.flac,396773ccba41ca75e489d38c39397daf0dacfbba8962b716b7695065bcd981a2,APPROVED,dev-clean; historical local snapshot,unknown,3536,librispeech_dev_3536-23268-0016,librispeech_dev_3536-23268-0016,libri::3536,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\cda6f9efb12201abbd2721d67e74e5cb1ec326128a161de4dff7b63433abc5ea.flac,0,0,0,1,0,2086,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2086-149214-0003,libri::2086,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,cda6f9efb12201abbd2721d67e74e5cb1ec326128a161de4dff7b63433abc5ea,libri::2086,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_2086-149214-0003.flac,cda6f9efb12201abbd2721d67e74e5cb1ec326128a161de4dff7b63433abc5ea,APPROVED,dev-clean; historical local snapshot,unknown,2086,librispeech_dev_2086-149214-0003,librispeech_dev_2086-149214-0003,libri::2086,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\307adad385af881ee7eddcabd732fdfd5bf102c59b643a33a7a96f909063d7bb.flac,0,0,0,1,0,777,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_777-126732-0038,libri::777,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,307adad385af881ee7eddcabd732fdfd5bf102c59b643a33a7a96f909063d7bb,libri::777,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0038.flac,307adad385af881ee7eddcabd732fdfd5bf102c59b643a33a7a96f909063d7bb,APPROVED,dev-clean; historical local snapshot,unknown,777,librispeech_dev_777-126732-0038,librispeech_dev_777-126732-0038,libri::777,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\55518654e7207ebf0ff361179a0c50f8dc0a38e61043d161febe5ff7a0a3298f.flac,0,0,0,1,0,2803,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_2803-154328-0021,libri::2803,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,55518654e7207ebf0ff361179a0c50f8dc0a38e61043d161febe5ff7a0a3298f,libri::2803,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_2803-154328-0021.flac,55518654e7207ebf0ff361179a0c50f8dc0a38e61043d161febe5ff7a0a3298f,APPROVED,dev-clean; historical local snapshot,unknown,2803,librispeech_dev_2803-154328-0021,librispeech_dev_2803-154328-0021,libri::2803,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\0ac79126559327075ece552d19717b45af69d6dabd48d8da542df9e03675a301.flac,0,0,0,1,0,6295,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6295-244435-0015,libri::6295,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,0ac79126559327075ece552d19717b45af69d6dabd48d8da542df9e03675a301,libri::6295,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6295-244435-0015.flac,0ac79126559327075ece552d19717b45af69d6dabd48d8da542df9e03675a301,APPROVED,dev-clean; historical local snapshot,unknown,6295,librispeech_dev_6295-244435-0015,librispeech_dev_6295-244435-0015,libri::6295,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\6a4dbe56d8dd784b8f96ba570a7d19ca98651e7cd9a476d5901aa4173e125730.flac,0,0,0,1,0,5694,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5694-64029-0022,libri::5694,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,6a4dbe56d8dd784b8f96ba570a7d19ca98651e7cd9a476d5901aa4173e125730,libri::5694,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_5694-64029-0022.flac,6a4dbe56d8dd784b8f96ba570a7d19ca98651e7cd9a476d5901aa4173e125730,APPROVED,dev-clean; historical local snapshot,unknown,5694,librispeech_dev_5694-64029-0022,librispeech_dev_5694-64029-0022,libri::5694,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\bb557af288dd9ea04147b8655e274e0a31a981beab456e75bc53a6e138c5a43c.flac,0,0,0,1,0,1993,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1993-147149-0000,libri::1993,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,bb557af288dd9ea04147b8655e274e0a31a981beab456e75bc53a6e138c5a43c,libri::1993,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_1993-147149-0000.flac,bb557af288dd9ea04147b8655e274e0a31a981beab456e75bc53a6e138c5a43c,APPROVED,dev-clean; historical local snapshot,unknown,1993,librispeech_dev_1993-147149-0000,librispeech_dev_1993-147149-0000,libri::1993,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\326a9ffccf25d45e2e1f68393a27da172b677fa1e3558f4e2b5f076188db0279.flac,0,0,0,1,0,5895,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5895-34622-0000,libri::5895,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,326a9ffccf25d45e2e1f68393a27da172b677fa1e3558f4e2b5f076188db0279,libri::5895,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_5895-34622-0000.flac,326a9ffccf25d45e2e1f68393a27da172b677fa1e3558f4e2b5f076188db0279,APPROVED,dev-clean; historical local snapshot,unknown,5895,librispeech_dev_5895-34622-0000,librispeech_dev_5895-34622-0000,libri::5895,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff.flac,0,0,0,1,0,3081,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_3081-166546-0019,libri::3081,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff,libri::3081,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_3081-166546-0019.flac,f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff,APPROVED,dev-clean; historical local snapshot,unknown,3081,librispeech_dev_3081-166546-0019,librispeech_dev_3081-166546-0019,libri::3081,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\9c044050d125298d54a7186f9771608ad2dc43b5e9605ec8fd6024b0cbb17680.flac,0,0,0,1,0,174,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_174-84280-0015,libri::174,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,9c044050d125298d54a7186f9771608ad2dc43b5e9605ec8fd6024b0cbb17680,libri::174,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_174-84280-0015.flac,9c044050d125298d54a7186f9771608ad2dc43b5e9605ec8fd6024b0cbb17680,APPROVED,dev-clean; historical local snapshot,unknown,174,librispeech_dev_174-84280-0015,librispeech_dev_174-84280-0015,libri::174,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\ebf440d457549dd931b1bce217d9d35ec2647befad5e28af1019343f551ff57e.flac,0,0,0,1,0,174,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_174-84280-0004,libri::174,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,ebf440d457549dd931b1bce217d9d35ec2647befad5e28af1019343f551ff57e,libri::174,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_174-84280-0004.flac,ebf440d457549dd931b1bce217d9d35ec2647befad5e28af1019343f551ff57e,APPROVED,dev-clean; historical local snapshot,unknown,174,librispeech_dev_174-84280-0004,librispeech_dev_174-84280-0004,libri::174,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\4dee5919f6566aa791a3c863b70c46b262409e39131058861b0ef00e2bbf0777.flac,0,0,0,1,0,777,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_777-126732-0001,libri::777,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,4dee5919f6566aa791a3c863b70c46b262409e39131058861b0ef00e2bbf0777,libri::777,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_777-126732-0001.flac,4dee5919f6566aa791a3c863b70c46b262409e39131058861b0ef00e2bbf0777,APPROVED,dev-clean; historical local snapshot,unknown,777,librispeech_dev_777-126732-0001,librispeech_dev_777-126732-0001,libri::777,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\534c2c3ae077c302594c0afe6cecdeb94ce6f9eed0f385ae0ae5fc7ed6cff375.flac,0,0,0,1,0,1462,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_1462-170145-0015,libri::1462,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,534c2c3ae077c302594c0afe6cecdeb94ce6f9eed0f385ae0ae5fc7ed6cff375,libri::1462,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0015.flac,534c2c3ae077c302594c0afe6cecdeb94ce6f9eed0f385ae0ae5fc7ed6cff375,APPROVED,dev-clean; historical local snapshot,unknown,1462,librispeech_dev_1462-170145-0015,librispeech_dev_1462-170145-0015,libri::1462,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\43a382dd7ca61f59d67a68c9c678132e5e2b7ad3dfca61ee1aa52b3b5b7e4175.flac,0,0,0,1,0,5536,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_5536-43363-0013,libri::5536,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,43a382dd7ca61f59d67a68c9c678132e5e2b7ad3dfca61ee1aa52b3b5b7e4175,libri::5536,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_5536-43363-0013.flac,43a382dd7ca61f59d67a68c9c678132e5e2b7ad3dfca61ee1aa52b3b5b7e4175,APPROVED,dev-clean; historical local snapshot,unknown,5536,librispeech_dev_5536-43363-0013,librispeech_dev_5536-43363-0013,libri::5536,none,-1
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\4722f1cf639ec6ad0bb07c7ccb33899baf35deead63dcdbe0120900809db9852.flac,0,0,0,1,0,6295,LibriSpeech,librispeech_dev,librispeech_dev,openslr/librispeech_asr,librispeech_dev_6295-64301-0032,libri::6295,https://www.openslr.org/12,dev-clean; historical local snapshot,CC BY 4.0,YES,YES_WITH_ATTRIBUTION,NO,librispeech_dev,4722f1cf639ec6ad0bb07c7ccb33899baf35deead63dcdbe0120900809db9852,libri::6295,,,,,,REAL,,,,,,,,,,,,,train,data\raw\openslr_librispeech_asr\librispeech_dev_6295-64301-0032.flac,4722f1cf639ec6ad0bb07c7ccb33899baf35deead63dcdbe0120900809db9852,APPROVED,dev-clean; historical local snapshot,unknown,6295,librispeech_dev_6295-64301-0032,librispeech_dev_6295-64301-0032,libri::6295,none,-1
