path,split,calibration_fold,source,generator,data_role,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0029.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.04079429419452682,0.04079429419452682,,False,True,5.83,0.7467108964920044,0.48196595907211304,0.7554198503494263,0.4882109761238098,0.9749030470848083,0.08088738471269608,0.7956896424293518,0.03077845834195614
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.2826858869848155,0.2826858869848155,,False,True,12.0176875,0.7538924217224121,0.5210450887680054,0.7605191469192505,0.5244137048721313,0.9721272587776184,0.12684237957000732,0.8091585636138916,0.028915781527757645
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0039.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.015477528291150662,0.015477528291150662,,False,True,1.98,0.6544564366340637,0.44068291783332825,0.6749259233474731,0.42890429496765137,0.9713238477706909,0.040811680257320404,0.8147725462913513,0.039348993450403214
data/raw/gtzan_unique_v2/rock.00006.wav,cal_old,cal_c,gtzan_real_v2,GTZAN_genre_9,cal_old,0,0,0,0,1,0.5289118663855366,0.5289118663855366,,False,True,30.013375,0.7251552939414978,5.405075285125349e-07,0.7013252973556519,5.055824203736847e-07,0.39575329422950745,0.9999982714653015,0.029453083872795105,0.8539614081382751
data\raw\fake_music_generated\fake_music_AudioLDM2_0181.wav,cal_old,cal_b,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9304982548712661,0.9304982548712661,,False,True,4.42275,0.7330452799797058,0.9999619722366333,0.719436526298523,0.9999580383300781,0.5544539093971252,0.99997878074646,0.0158547330647707,0.021347999572753906
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0033.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.012949184164600702,0.012949184164600702,,False,True,3.92,0.7332361936569214,0.43921124935150146,0.7420473694801331,0.4391838312149048,0.9741275906562805,0.0654732957482338,0.8310334086418152,0.0253913514316082
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9110555.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0033.wav,cal_old,cal_b,split_internal_mix,mix::bonafide::AudioLDM2,cal_old,1,0,1,1,1,0.8777090222505941,0.8777090222505941,,False,True,8.01775,0.7450161576271057,0.9995637536048889,0.7340288162231445,0.999543309211731,0.586857259273529,0.9996039867401123,0.00853197742253542,0.00788627564907074
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-302203-0002.flac|data/raw/gtzan_unique_v2/rock.00006.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,cal_old,0,0,0,1,1,0.022177748678990885,0.022177748678990885,,False,True,45.733375,0.7735535502433777,0.5399172902107239,0.7730165719985962,0.5513254404067993,0.952140748500824,0.4246083199977875,0.5621188282966614,0.29827532172203064
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6208966.flac,cal_old,cal_b,asvspoof2019,A01,cal_old,1,1,0,1,0,0.9998595156637443,0.9998595156637443,,False,True,1.989125,0.7009768486022949,0.48438727855682373,0.7169238924980164,0.4801146984100342,0.9819490313529968,0.03637952357530594,0.7905203104019165,0.04228929430246353
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83705-0037.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::AudioLDM2,cal_old,1,0,1,1,1,0.8145591418382205,0.8145591418382205,,False,True,14.7565,0.7212570905685425,0.9971041679382324,0.7298864126205444,0.9970803260803223,0.876764714717865,0.9911889433860779,0.15263499319553375,0.03200242668390274
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0320_WF2_1.wav,cal_old,cal_a,wavefake_ajay,WF2,cal_old,1,1,0,1,0,0.9982283815179662,0.9982283815179662,,False,True,6.4319375,0.8054835796356201,0.6302446722984314,0.8094302415847778,0.642501175403595,0.9827309250831604,0.1936987340450287,0.8060339689254761,0.03445644676685333
data/raw/gtzan_unique_v2/jazz.00014.wav,cal_old,cal_c,gtzan_real_v2,GTZAN_genre_5,cal_old,0,0,0,0,1,0.7906653189740767,0.7906653189740767,,False,True,30.013375,0.6926242113113403,0.17692214250564575,0.689183235168457,0.1806780993938446,0.7457818984985352,0.99992436170578,0.021796951070427895,0.6804723739624023
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0239.wav|data/raw/gtzan_unique_v2/classical.00037.wav,cal_old,cal_a,split_internal_mix,mix::WF7::GTZAN_genre_1,cal_old,1,1,0,1,1,0.21673008745614059,0.21673008745614059,,False,True,36.9345,0.8066132068634033,0.25886842608451843,0.7342406511306763,0.26554355025291443,0.7063906788825989,0.7084543108940125,0.2816573679447174,0.45227256417274475
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ042-0239.wav,cal_old,cal_a,wavefake_ajay,WF7,cal_old,1,1,0,1,0,0.9989841552551812,0.9989841552551812,,False,True,5.921125,0.8066132068634033,0.5177367329597473,0.809849739074707,0.5310869812965393,0.9854375123977661,0.125363290309906,0.8064165711402893,0.03483324497938156
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0369.wav,cal_old,cal_a,wavefake_ajay,WF7,cal_old,1,1,0,1,0,0.9958930342165282,0.9958930342165282,,False,True,3.4365625,0.7671204209327698,0.5194340348243713,0.775874674320221,0.5285248160362244,0.9862154722213745,0.09209588170051575,0.9032139778137207,0.013267450965940952
data/raw/gtzan_unique_v2/hiphop.00012.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_4,cal_old,0,0,0,0,1,0.46402105282685174,0.46402105282685174,,False,True,30.013375,0.7304946780204773,2.6189268282905687e-06,0.6955239772796631,2.471194648023811e-06,0.3702945411205292,0.999995231628418,0.08117958158254623,0.8630461692810059
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0269.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,cal_old,cal_b,split_internal_mix,mix::WF3::AudioLDM2,cal_old,1,1,1,1,1,0.874777544131408,0.874777544131408,,False,True,12.735625,0.7365939021110535,0.9993029832839966,0.7380720376968384,0.9992920160293579,0.7745041847229004,0.9990935325622559,0.20906712114810944,0.03516412526369095
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0257.wav,cal_old,cal_c,wavefake_ajay,R,cal_old,0,0,0,1,0,0.49233974853437124,0.49233974853437124,,False,True,8.93525,0.7848825454711914,0.4822537302970886,0.7736798524856567,0.48898863792419434,0.9769420027732849,0.203730046749115,0.7803488969802856,0.029324404895305634
data\raw\openslr_librispeech_asr\librispeech_dev_8842-302196-0008.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.012562943247538,0.012562943247538,,False,True,5.31,0.7490900754928589,0.5710124373435974,0.7492430210113525,0.5811448097229004,0.9140462279319763,0.10832330584526062,0.7902045845985413,0.02849881909787655
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0167.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0067.wav,cal_old,cal_c,split_internal_mix,mix::WF5::AudioLDM2,cal_old,1,1,1,1,1,0.9994703783069757,0.9994703783069757,,False,True,12.463875,0.8100578784942627,0.5432908535003662,0.8086274862289429,0.5583056807518005,0.9842287302017212,0.07759806513786316,0.8041491508483887,0.032104235142469406
data/raw/gtzan_unique_v2/reggae.00026.wav,cal_old,cal_c,gtzan_real_v2,GTZAN_genre_8,cal_old,0,0,0,0,1,0.09795085221870743,0.09795085221870743,,False,True,30.013375,0.7002816796302795,1.8787917724694125e-05,0.679458737373352,1.794875061023049e-05,0.5294153690338135,0.9999683499336243,0.01692310720682144,0.8892338871955872
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0365.wav|data/raw/gtzan_unique_v2/pop.00011.wav,cal_old,cal_b,split_internal_mix,mix::WF5::GTZAN_genre_7,cal_old,1,1,0,1,1,0.9826489054347655,0.9826489054347655,,False,True,30.0001875,0.7542089819908142,0.062491629272699356,0.7271409034729004,0.06394825875759125,0.8835721611976624,0.9122645258903503,0.4500734806060791,0.7357824444770813
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.9480208439921405,0.9480208439921405,,False,True,11.2745625,0.7629406452178955,0.9966888427734375,0.7596721649169922,0.9967154264450073,0.8110220432281494,0.9961174726486206,0.28412848711013794,0.051059577614068985
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/classical.00002.wav,cal_old,cal_a,split_internal_mix,mix::R::GTZAN_genre_1,cal_old,0,0,0,1,1,0.2516134346189321,0.2516134346189321,,False,True,37.188375,0.7073807716369629,1.4461472019888788e-08,0.6818163394927979,1.3358338435409678e-08,0.41972824931144714,1.0,0.017572591081261635,0.6412181258201599
data\raw\fake_music_generated\fake_music_AudioLDM2_0063.wav,cal_old,cal_c,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.7932463438137222,0.7932463438137222,,False,True,5.1233125,0.7329272627830505,0.9998624324798584,0.7195183038711548,0.9998514652252197,0.5561659336090088,0.9999192953109741,0.010469664819538593,0.01641416922211647
data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,cal_old,cal_c,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9131877216852295,0.9131877216852295,,False,True,4.8915,0.738462507724762,0.9998946189880371,0.7257469296455383,0.9998859167098999,0.5463868975639343,0.9999345541000366,0.017195016145706177,0.01905151456594467
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5937046.flac,cal_old,cal_b,asvspoof2019,bonafide,cal_old,0,0,0,1,0,0.32995206050296483,0.32995206050296483,,False,True,2.8966875,0.6838335394859314,0.3985716700553894,0.7022651433944702,0.3882526159286499,0.9721376895904541,0.08397254347801208,0.7830298542976379,0.017595404759049416
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac|data/raw/gtzan_unique_v2/pop.00089.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_7,cal_old,0,0,0,1,1,0.03438265370881709,0.03438265370881709,,False,True,33.3101875,0.7425298094749451,0.08892175555229187,0.7335920929908752,0.08537551015615463,0.9467870593070984,0.735774040222168,0.30320465564727783,0.796811580657959
data/raw/gtzan_unique_v2/reggae.00040.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_8,cal_old,0,0,0,0,1,0.0723469555384566,0.0723469555384566,,False,True,30.013375,0.7112530469894409,0.002462647622451186,0.7087365388870239,0.0025097865145653486,0.83812016248703,0.9977011680603027,0.06757863610982895,0.6671199202537537
data/raw/gtzan_unique_v2/rock.00008.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_9,cal_old,0,0,0,0,1,0.33025824195789183,0.33025824195789183,,False,True,30.013375,0.7682476043701172,1.7356858734274283e-05,0.7375344038009644,1.616400550119579e-05,0.29859742522239685,0.9999718070030212,0.1515335887670517,0.8026261329650879
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data/raw/gtzan_unique_v2/country.00074.wav,cal_old,cal_a,split_internal_mix,mix::R::GTZAN_genre_2,cal_old,0,0,0,1,1,0.24880376859861905,0.24880376859861905,,False,True,37.238375,0.7537015676498413,0.22511519491672516,0.7128896713256836,0.22524668276309967,0.738196074962616,0.735973060131073,0.28713274002075195,0.5903847217559814
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9048829.flac,cal_old,cal_b,asvspoof2019,A01,cal_old,1,1,0,1,0,0.9997599292429996,0.9997599292429996,,False,True,2.1046875,0.7002257704734802,0.4933136999607086,0.7191453576087952,0.4914408326148987,0.9814544320106506,0.04422272741794586,0.6875331401824951,0.045316144824028015
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8722988.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0297.wav,cal_old,cal_b,split_internal_mix,mix::A01::AudioLDM2,cal_old,1,1,1,1,1,0.9987605868884132,0.9987605868884132,,False,True,8.1524375,0.7179598212242126,0.9792504906654358,0.7094632387161255,0.979501485824585,0.9622641801834106,0.8857475519180298,0.41844019293785095,0.034849487245082855
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017.wav|data/raw/gtzan_unique_v2/classical.00026.wav,cal_old,cal_a,split_internal_mix,mix::WF1::GTZAN_genre_1,cal_old,1,1,0,1,1,0.2610186609963597,0.2610186609963597,,False,True,31.598125,0.7319456934928894,0.0015981055330485106,0.6854031085968018,0.0015313151525333524,0.8498815894126892,0.9907462000846863,0.2813582122325897,0.7115254402160645
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044_WF3_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0175.wav,cal_old,cal_c,split_internal_mix,mix::WF3::AudioLDM2,cal_old,1,1,1,1,1,0.9945164103851841,0.9945164103851841,,False,True,8.31275,0.7601319551467896,0.9198029041290283,0.7622108459472656,0.9206696152687073,0.9087414741516113,0.8264716863632202,0.5306947827339172,0.6277390718460083
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3103059.flac|data\raw\fake_music_generated\fake_music_MusicGen_0258.wav,cal_old,cal_b,split_internal_mix,mix::A01::MusicGen,cal_old,1,1,1,1,1,0.9996068519904839,0.9996068519904839,,False,True,5.2260625,0.7588876485824585,0.8044397234916687,0.7610462307929993,0.8064826130867004,0.8570149540901184,0.6603081226348877,0.4852331578731537,0.19597560167312622
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0147.wav,cal_old,cal_a,split_internal_mix,mix::WF2::AudioLDM2,cal_old,1,1,1,1,1,0.9961652174248049,0.9961652174248049,,False,True,11.571375,0.7690173983573914,0.4670119285583496,0.7654280662536621,0.47307831048965454,0.9631004333496094,0.11651457846164703,0.8057339787483215,0.02508869580924511
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0364.wav,cal_old,cal_c,wavefake_ajay,WF3,cal_old,1,1,0,1,0,0.9986249185785522,0.9986249185785522,,False,True,2.438125,0.7076714038848877,0.4323529899120331,0.7216901183128357,0.42497721314430237,0.9828029870986938,0.07948534190654755,0.8747885227203369,0.030569488182663918
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0269_WF1_1.wav,cal_old,cal_c,wavefake_ajay,WF1,cal_old,1,1,0,1,0,0.9997081651021809,0.9997081651021809,,False,True,2.809625,0.7211582660675049,0.5013185739517212,0.732380747795105,0.5037338733673096,0.9800089597702026,0.07066107541322708,0.79596346616745,0.028288306668400764
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0178.wav,cal_old,cal_b,wavefake_ajay,WF7,cal_old,1,1,0,1,0,0.9978333159939959,0.9978333159939959,,False,True,9.485375,0.7997875809669495,0.5209124088287354,0.799079418182373,0.5353174209594727,0.9805094599723816,0.08959883451461792,0.8325267434120178,0.03254568204283714
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0347.wav|data/raw/gtzan_unique_v2/metal.00039.wav,cal_old,cal_c,split_internal_mix,mix::WF2::GTZAN_genre_6,cal_old,1,1,0,1,1,0.9985666200718569,0.9985666200718569,,False,True,34.028875,0.7756677865982056,0.2970850467681885,0.7128564119338989,0.30565348267555237,0.6966065764427185,0.7000110149383545,0.2871307134628296,0.5752812027931213
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043.wav|data/raw/gtzan_unique_v2/disco.00052.wav,cal_old,cal_a,split_internal_mix,mix::WF5::GTZAN_genre_3,cal_old,1,1,0,1,1,0.4054333509947405,0.4054333509947405,,False,True,36.25725,0.7210714221000671,1.908714239107212e-06,0.6927434206008911,1.8001176158577437e-06,0.39287474751472473,0.9999954104423523,0.01950308494269848,0.859071671962738
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0043_WF7_2.wav|data/raw/gtzan_unique_v2/blues.00098.wav,cal_old,cal_a,split_internal_mix,mix::WF7::GTZAN_genre_0,cal_old,1,1,0,1,1,0.24805658316113163,0.24805658316113163,,False,True,30.013375,0.6976024508476257,4.247151446179487e-05,0.6707528829574585,4.059264392708428e-05,0.4561820924282074,0.9999173283576965,0.20944537222385406,0.8027483820915222
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0044.wav|data/raw/gtzan_unique_v2/metal.00050.wav,cal_old,cal_c,split_internal_mix,mix::WF6::GTZAN_genre_6,cal_old,1,1,0,1,1,0.9994703075013665,0.9994703075013665,,False,True,39.326125,0.7765790820121765,0.2421683669090271,0.709963321685791,0.24612140655517578,0.8061228394508362,0.6884134411811829,0.3561820983886719,0.5950424671173096
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ030-0001_WF4_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0069.wav,cal_old,cal_c,split_internal_mix,mix::WF4::AudioLDM2,cal_old,1,1,1,1,1,0.7514287702637226,0.7514287702637226,,False,True,12.3208125,0.7617529630661011,0.9774391651153564,0.7515414953231812,0.9776798486709595,0.8468819856643677,0.9490799903869629,0.2829034924507141,0.01753198727965355
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_8842-304647-0001.flac|data/raw/gtzan_unique_v2/blues.00047.wav,cal_old,cal_c,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,cal_old,0,0,0,1,1,0.15770248730650976,0.15770248730650976,,False,True,33.213375,0.6594246625900269,7.354129252234998e-07,0.6558876633644104,6.936919021427457e-07,0.5738356709480286,0.9999988079071045,0.016392050310969353,0.8404425978660583
data\raw\fake_music_generated\fake_music_AudioLDM2_0025.wav,cal_old,cal_b,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.7773682197570927,0.7773682197570927,,False,True,4.437625,0.7296649813652039,0.9998924732208252,0.7158281207084656,0.9998832941055298,0.5479127168655396,0.999929666519165,0.014156440272927284,0.030579732730984688
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0001.flac,cal_old,cal_b,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.017839974028446243,0.017839974028446243,,False,True,4.8250625,0.7666454315185547,0.691558837890625,0.7713087201118469,0.7016757726669312,0.9547216296195984,0.13765977323055267,0.7689918279647827,0.03542907536029816
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0043.wav|data/raw/gtzan_unique_v2/blues.00084.wav,cal_old,cal_a,split_internal_mix,mix::WF2::GTZAN_genre_0,cal_old,1,1,0,1,1,0.43485743764473833,0.43485743764473833,,False,True,36.8355625,0.6619174480438232,1.13887529096246e-06,0.6549419164657593,1.071429096555221e-06,0.5887210965156555,0.9999964237213135,0.027842968702316284,0.8117392659187317
data\raw\openslr_librispeech_asr\librispeech_dev_2428-83699-0031.flac,cal_old,cal_c,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.025970130729659886,0.025970130729659886,,False,True,3.31,0.7014133930206299,0.521629273891449,0.7129001617431641,0.5261871814727783,0.965695321559906,0.056688081473112106,0.8864991068840027,0.016558798030018806
data/raw/gtzan_unique_v2/hiphop.00053.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_4,cal_old,0,0,0,0,1,0.05728210196721096,0.05728210196721096,,False,True,30.013375,0.7120375037193298,0.0016759306890890002,0.7109478712081909,0.0016199240926653147,0.7112951874732971,0.9928331971168518,0.053403306752443314,0.8716447353363037
data/raw/gtzan_unique_v2/reggae.00003.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_8,cal_old,0,0,0,0,1,0.33321956397685276,0.33321956397685276,,False,True,30.013375,0.6833401918411255,1.8408469259156846e-05,0.6810314655303955,1.7736390873324126e-05,0.6324329972267151,0.9999680519104004,0.021635450422763824,0.885204017162323
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0153.wav|data/raw/gtzan_unique_v2/reggae.00060.wav,cal_old,cal_b,split_internal_mix,mix::WF6::GTZAN_genre_8,cal_old,1,1,0,1,1,0.15144914425608444,0.15144914425608444,,False,True,30.0001875,0.6766695976257324,2.0062661860720254e-05,0.6587659120559692,1.9297682229080237e-05,0.4952491819858551,0.9999852776527405,0.02667745016515255,0.8629780411720276
data/raw/gtzan_unique_v2/rock.00011.wav,cal_old,cal_b,gtzan_real_v2,GTZAN_genre_9,cal_old,0,0,0,0,1,0.33111368690471005,0.33111368690471005,,False,True,30.013375,0.6859034895896912,8.586134754295927e-07,0.672385573387146,8.098576245174627e-07,0.5387976765632629,0.9999982714653015,0.06633426994085312,0.8731886744499207
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0089.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.97530336144321,0.97530336144321,,False,True,12.0176875,0.728550910949707,0.9963293075561523,0.7169181704521179,0.9963012933731079,0.6743980646133423,0.9888716340065002,0.22917234897613525,0.049573879688978195
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0167.wav|data/raw/gtzan_unique_v2/disco.00098.wav,cal_old,cal_c,split_internal_mix,mix::WF5::GTZAN_genre_3,cal_old,1,1,0,1,1,0.9994642775490806,0.9994642775490806,,False,True,39.49875,0.795442521572113,0.28967997431755066,0.7314525842666626,0.29811230301856995,0.7239282131195068,0.6910347938537598,0.29189008474349976,0.5787115693092346
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0011.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.9310017186691176,0.9310017186691176,,False,True,11.8745625,0.7558087706565857,0.9967271685600281,0.7614855766296387,0.9967693090438843,0.8581603765487671,0.9959715604782104,0.27091360092163086,0.0681995302438736
MIX::data\raw\openslr_librispeech_asr\librispeech_dev_1462-170145-0021.flac|data/raw/gtzan_unique_v2/disco.00067.wav,cal_old,cal_b,split_internal_mix,mix::LibriSpeech::GTZAN_genre_3,cal_old,0,0,0,1,1,0.2668814022279471,0.2668814022279471,,False,True,30.0001875,0.7412993311882019,1.4109768926573452e-06,0.7055765986442566,1.32828915866412e-06,0.3654143810272217,0.9999964833259583,0.020979180932044983,0.8365192413330078
data\raw\fake_music_generated\fake_music_AudioLDM2_0007.wav,cal_old,cal_b,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9666909930265616,0.9666909930265616,,False,True,5.07875,0.7381001710891724,0.9994206428527832,0.7267313003540039,0.9993979930877686,0.5774932503700256,0.9994593262672424,0.01117375772446394,0.007693787105381489
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0017.wav|data/raw/gtzan_unique_v2/reggae.00017.wav,cal_old,cal_a,split_internal_mix,mix::WF1::GTZAN_genre_8,cal_old,1,1,0,1,1,0.9991835982315945,0.9991835982315945,,False,True,36.2524375,0.7696678042411804,0.24627825617790222,0.7335989475250244,0.25068727135658264,0.9483875632286072,0.6967179179191589,0.27595582604408264,0.5846774578094482
data/raw/gtzan_unique_v2/reggae.00069.wav,cal_old,cal_a,gtzan_real_v2,GTZAN_genre_8,cal_old,0,0,0,0,1,0.14581255879026755,0.14581255879026755,,False,True,30.0001875,0.6980634927749634,2.4158343876479194e-05,0.6865392923355103,2.30350015044678e-05,0.520681619644165,0.999947726726532,0.021986886858940125,0.8290280699729919
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0364.wav|data/raw/gtzan_unique_v2/reggae.00026.wav,cal_old,cal_c,split_internal_mix,mix::WF3::GTZAN_genre_8,cal_old,1,1,0,1,1,0.5119691270399225,0.5119691270399225,,False,True,30.013375,0.6971242427825928,4.890974742011167e-05,0.6980922818183899,4.7561723476974294e-05,0.8543393015861511,0.9999385476112366,0.040524814277887344,0.8781124949455261
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0113_WF5_1.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0103.wav,cal_old,cal_a,split_internal_mix,mix::WF5::AudioLDM2,cal_old,1,1,1,1,1,0.9979851439938978,0.9979851439938978,,False,True,4.8065625,0.7351855039596558,0.9211394786834717,0.7408719658851624,0.9233489036560059,0.9515396356582642,0.735158383846283,0.49646228551864624,0.4505833387374878
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ015-0100.wav|data\raw\fake_music_generated\fake_music_AudioLDM2_0107.wav,cal_old,cal_a,split_internal_mix,mix::R::AudioLDM2,cal_old,1,0,1,1,1,0.6532492767359518,0.6532492767359518,,False,True,11.778875,0.7509130835533142,0.5764498710632324,0.7564433813095093,0.5863121747970581,0.9429398775100708,0.10173189640045166,0.809785783290863,0.02848268672823906
data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8130994.flac,cal_old,cal_b,asvspoof2019,A01,cal_old,1,1,0,1,0,0.9995072583392542,0.9995072583392542,,False,True,1.5824375,0.6679871678352356,0.47897788882255554,0.6878829598426819,0.4714304506778717,0.9676846861839294,0.03560024872422218,0.794386088848114,0.03130354732275009
data\raw\fake_music_generated\fake_music_AudioLDM2_0241.wav,cal_old,cal_b,fake_music_generated,AudioLDM2,cal_old,1,0,1,0,1,0.9108242518532312,0.9108242518532312,,False,True,4.7318125,0.7300906181335449,0.99996018409729,0.7159868478775024,0.9999561309814453,0.5467219948768616,0.9999775886535645,0.01624315418303013,0.028471291065216064
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9457505.flac|data\raw\fake_music_generated\fake_music_AudioLDM2_0227.wav,cal_old,cal_b,split_internal_mix,mix::bonafide::AudioLDM2,cal_old,1,0,1,1,1,0.9352033667705405,0.9352033667705405,,False,True,8.985625,0.7442300319671631,0.9997369050979614,0.7473291754722595,0.9997206926345825,0.7291010618209839,0.9997963905334473,0.018389787524938583,0.020459473133087158
data\raw\openslr_librispeech_asr\librispeech_dev_1462-170142-0024.flac,cal_old,cal_b,librispeech_dev,LibriSpeech,cal_old,0,0,0,1,0,0.03829963122403606,0.03829963122403606,,False,True,2.155,0.6500571370124817,0.4383198022842407,0.6691639423370361,0.42534422874450684,0.9682573676109314,0.04675391688942909,0.8488395810127258,0.03044608235359192
data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0411.wav,cal_old,cal_b,wavefake_ajay,WF3,cal_old,1,1,0,1,0,0.9749531008027298,0.9749531008027298,,False,True,7.082125,0.7953251004219055,0.5690369606018066,0.7998992800712585,0.582615315914154,0.9808616042137146,0.10100919753313065,0.8044955730438232,0.04040178656578064
