path,label,content_group,source,dataset,extension,codec,augment,channel_policy,sample_rate,duration,bytes_per_second,rms,silence_ratio,clipping_ratio,zcr,spectral_centroid,spectral_rolloff,spectral_flatness,high_frequency_ratio
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\01dd9b1f96c738ab25ff63dc3e24861cd04ed2d219c212f12ddf2f8c075ea82c.wav,1,emerald_city_of_oz_29_f000003,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.1486875,32004.809433047092,0.034496668726205826,0.108515625,0.0,0.1658150908607947,1785.637849328561,1664.25,0.40368711707244526,0.01129533835989999
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\417365b6e5d07d9d6048566fdea4a362da264cece971e7a77e8641a7462d479d.wav,0,hunters_space_05_f000074,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.179875,32005.379055303416,0.05468805879354477,0.138375,0.0,0.12145502273473023,1592.2504113488487,592.75,0.35858138715415394,0.006285454045557831
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d7bcfe4768ebe7d153081d2d933676c933f5e61c340af5ef2ee5563265fa1ccf.wav,1,hunters_space_05_f000074,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.8453125,32004.469131883827,0.03477911278605461,0.055578125,0.0,0.08739199049985157,1756.734016933581,670.75,0.36176302843776703,0.008056850024160301
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\606c494880432fddc8fa1d0a2c38c86d78e855cfbeb81e0711d1281ee0318976.wav,0,hunters_space_17_f000018,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,2.179875,32020.184643614884,0.030944863334298134,0.71678125,0.0,0.04603196924951952,2026.4200352535836,1016.25,0.4091775663764451,0.026690285862334476
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2f2f71e8798d3670a32c2f07153930986987fce1653d3076188586cc5d001c70.wav,1,hunters_space_17_f000018,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.808125,32011.554242573446,0.03972731530666351,0.396140625,0.0,0.10770480788762324,1231.3987916179647,650.0,0.29418421155084135,0.0026895215741088766
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\887db14b2da5c9b402724af38809586850949ec8aade309eaa66e56e03fc7f53.wav,0,dorothy_and_wizard_oz_02_f000014,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.379875,32006.89668684731,0.037403855472803116,0.15384375,0.0,0.17461210331411428,1789.2713295640804,638.5,0.34806070693236496,0.009950161548715435
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\0e63dd699496a46935acf3a98c9752be8baff8ccc941a4ae81744b5c65cfb806.wav,1,dorothy_and_wizard_oz_02_f000014,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.8,32007.586206896554,0.029314154759049416,0.147109375,0.0,0.12987702932858325,1443.370604523766,452.25,0.2966200076992444,0.004957331087872566
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\9b67597eb885693e9fbf9fd6952b49233b939cabdef1153154faf0d76b6f021c.wav,0,dorothy_and_wizard_oz_06_f000021,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.109875,32007.20145665828,0.06380368024110794,0.18084375,0.0,0.1994562415037735,2018.5779645987643,615.75,0.3988419199267232,0.016259683387256547
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d26475cf38ee71534de32c9982860a8347045c0347413ca2440e03d46686e7de.wav,1,dorothy_and_wizard_oz_06_f000021,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.24,32007.05128205128,0.036353278905153275,0.291375,0.0,0.1721433147392928,1501.0554018418059,604.25,0.14403477486131436,0.005930430626307709
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\87638f8db4a3cd547d8bcfcbfeef00313511ba9a7bd851506773ef1c5954e532.wav,0,dorothy_and_wizard_oz_08_f000005,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,11.139875,32003.94977501992,0.06635244190692902,0.203265625,0.0,0.12567383865372897,1363.8305158934772,865.0,0.25184149845494364,0.00200957552704152
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\881c8275233ab4525583b8ec44b19b96c55ae07cf9de15bc0acd14fb1986b477.wav,1,dorothy_and_wizard_oz_08_f000005,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,10.0,32004.4,0.08781290054321289,0.089609375,0.0,0.1259550930483289,1341.7718579793864,592.5,0.22059253092809478,0.003792742114539534
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\3694a0803ae5f4e597ef693b7e0b77c5d74b05aad311cb683a9d9c5b2b9f1b9b.wav,0,dorothy_and_wizard_oz_11_f000081,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.228875,32004.767645027154,0.04832969233393669,0.1495625,0.0,0.14997109329833277,1569.7091659270843,802.0,0.2916668583605125,0.00460810138955894
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\30294f2ef618af37adff957dacc34f4629275cfc8fc696f7f7b3e30e95bce866.wav,1,dorothy_and_wizard_oz_11_f000081,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.6,32005.789473684214,0.05484447255730629,0.115703125,0.0,0.14929920780012187,1867.5804665395224,651.0,0.373888128185403,0.017163798210970586
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4ff8b4f25a5558efaccc2e97dd7c94f9da2d7a16ee768a247c76419f0d73107a.wav,0,emerald_city_of_oz_05_f000024,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.609875,32005.11041101061,0.06317691504955292,0.198953125,0.0,0.21445647588243566,1400.642756912525,940.5,0.2376769613621691,0.004003496162394679
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\68ec8b7e667478da9936fed3a2d3e5d98f53cbc9865bb11dcaca9a19fd5e33ab.wav,1,emerald_city_of_oz_05_f000024,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.88,32005.58375634518,0.03976685553789139,0.247078125,0.0,0.1483304426631666,2156.4651786938184,438.25,0.4273866657806637,0.051453561258157775
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6aeff3a296416df97053dd382cca75547a58004101f230a1b307cd35be6e2dbc.wav,0,emerald_city_of_oz_05_f000091,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.419875,32005.22573078579,0.07430526614189148,0.18575,0.0,0.13273644900701573,1444.59639006202,1517.25,0.19823166024898184,0.002350009300853845
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6902bd44996b4f23123d358807e4a3a7ecc69b40ac978e6e6fda2f2dfd5d0421.wav,1,emerald_city_of_oz_05_f000091,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.0,32004.88888888889,0.05474959686398506,0.302890625,0.0,0.1582993484273192,1562.7332479958377,1517.75,0.22028531777381868,0.0023503678094003136
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a.wav,0,emerald_city_of_oz_12_f000089,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.938875,32004.42706040674,0.07768130302429199,0.273875,0.0,0.1404240691260801,1635.6191782484022,1539.75,0.2717262755445573,0.00391831498337566
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4bba1f7967586f62cefc160853f17e787c39c377429ce8786ea36b04b6ea97e4.wav,1,emerald_city_of_oz_12_f000089,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.2,32004.782608695656,0.029922442510724068,0.121609375,0.0,0.08684510695479616,1980.335668846691,918.0,0.39357805706755283,0.020941151232547736
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\50ea3eab3ff1381a8cf1ee04a99a27c5724e77554192843fdb05b1e9fd2f960a.wav,0,hunters_space_06_f000014,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.309875,32013.293553381925,0.039233025163412094,0.445078125,0.0,0.07221987843560056,2078.255323900988,895.0,0.4747356737677385,0.042220656489739807
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\dcb19d30a4fb8890757bf139e337c4d9adfd8593b2cb03f968c1b8dca2e5bf22.wav,1,hunters_space_06_f000014,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.76,32011.702127659577,0.03618379309773445,0.403359375,0.0,0.11123611306426663,1452.4302024032095,929.25,0.23846935967492414,0.002680821486098715
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c415db5e9c30123c7638a8bc79ce0e532ff1e6dd502400fb0b409c77b6c5d96d.wav,0,hunters_space_08_f000081,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.439875,32012.79116246957,0.033561211079359055,0.457828125,0.0,0.10050157033703652,2202.1599357936125,1065.0,0.49842056322424233,0.042183921012167905
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\cbfe6295192ecc7a6aa9d21544eadc9b0f9231b0e669d9ceecc09f328bb31049.wav,1,hunters_space_08_f000081,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.68,32011.95652173913,0.03748220205307007,0.3120625,0.0,0.14617415897123393,1923.0978324307655,2148.25,0.3480322840432837,0.00988239828577097
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4a06c7a4d0b8485eed07942d2b72cb18b37b5e00efda5e59f1a699cafeabace5.wav,0,hunters_space_12_f000017,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.659875,32006.606730606803,0.045035380870103836,0.243703125,0.0,0.10859544680385631,2159.0210248745816,1921.25,0.47379650460648154,0.04371338827828578
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\9fbcd564622e1b2f33a1c8f75592cff1dafdfac799bac10c84aecd9252e4d885.wav,1,hunters_space_12_f000017,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.2,32008.46153846154,0.06181374192237854,0.211203125,0.0,0.13106454788356067,1346.9710661146275,798.0,0.26925358217710654,0.004920953948105465
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f3e673309efd2c34869df0a6ad5abcdaf1d0266505551efb269f454d1989b4d9.wav,0,dorothy_and_wizard_oz_09_f000114,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,11.719875,32003.754306253268,0.06412839889526367,0.14271875,0.0,0.17023703495367115,1497.1129913134932,1415.75,0.23758336272603345,0.0033133266006487977
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4478494dbf70a8ffebdd08e0f11c76d83c27472d5b1f82a7790c666b46986e6b.wav,1,dorothy_and_wizard_oz_09_f000114,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,11.6,32003.793103448275,0.053789831697940826,0.034,0.0,0.09048578884045064,1456.711287782338,1516.0,0.2822733203540135,0.0022338609153421535
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\5e7f986d7a92c60f696dce2987e91a2b8feff96eb6bb30a9be509399a440da8a.wav,0,dorothy_and_wizard_oz_12_f000128,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,10.214875,32004.30744380132,0.0392640084028244,0.20634375,0.0,0.16150252347692934,1531.999231722061,1416.75,0.28206335264296356,0.0045746895330706205
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\de5bc9cbe46e0749cd4ef9902d10920b1aded9f6793a4537596dcc9c75daf131.wav,1,dorothy_and_wizard_oz_12_f000128,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,11.2,32003.928571428572,0.0419314019382,0.033796875,0.0,0.058297785902904735,1185.5016628090643,551.5,0.2664307092754852,0.0013537036970742923
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ff12a6b82d99dc6b0fa36b6c94d1a884af4b022102cbd3e9d9da3d6632d56b0a.wav,0,dorothy_and_wizard_oz_14_f000082,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.287875,32008.320922865994,0.04608719050884247,0.113375,0.0,0.15976812137689653,1570.9577916848546,1190.25,0.26142280609510554,0.0036385519984915467
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ce05ac632977d8c5bec12fffceece3cc2ae98e9b59320e17e9fc0f52b2df245a.wav,1,dorothy_and_wizard_oz_14_f000082,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,5.733375,32007.67436283167,0.07371079176664352,0.121734375,0.0,0.12370505789152955,1280.105475870451,969.5,0.26034672268227343,0.0029282510208937253
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93.wav,0,dorothy_and_wizard_oz_15_f000058,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.299875,32010.232855606268,0.04555538296699524,0.256875,0.0,0.15728370755793059,1733.9968188780333,757.25,0.32707315714160906,0.008263987913872171
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\8aec590d3f65206356b847e0221814642710f15a000fdae1d36411d944f55b75.wav,1,dorothy_and_wizard_oz_15_f000058,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.4,32009.999999999996,0.04251141846179962,0.215359375,0.0,0.17570587040422506,1762.3512872144038,874.25,0.38062925208624593,0.018497540839147456
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c8fd0901474a4703d432c7da51eeb1549f477910125f983300263e0cba225f88.wav,0,emerald_city_of_oz_11_f000090,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.289875,32010.256709111567,0.08216729760169983,0.246203125,0.0,0.16440881888779513,1488.0048036186854,1233.0,0.25618758157332266,0.0034584302630820017
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\79f89947e1d8990ab5d6e278307d16842ffad12ff4a6c9a0c1bc11fa86121503.wav,1,emerald_city_of_oz_11_f000090,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.6666875,32009.42852933692,0.04550318792462349,0.224578125,0.0,0.19040922514414288,1720.9584987376404,1005.25,0.3752393544018678,0.0146106992348074
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\92fb422cf8a56a96b57b8f4efa221cb463e3965d364ad692f57778986a72eb47.wav,0,hunters_space_01_f000007,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.399875,32005.94604638592,0.05784010887145996,0.1213125,0.0,0.0769543274113658,1408.5244550162558,843.25,0.2853011507370084,0.005622591226738787
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4a9a92962447ee8c58c19d126a6eb986a4871dd5bcae64515de989486bf49c84.wav,1,hunters_space_01_f000007,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.333375,32005.999965909283,0.06010745093226433,0.118984375,0.0,0.11476741824091001,1532.6225798101975,1430.25,0.30009885102726874,0.0065919412442104796
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\5cf40fd3f7737c170aced9422e32c001edbd09321be9d603413e84f3af63b6e3.wav,0,jane_eyre_02_f000039,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.529875,32005.1583405384,0.043676864355802536,0.066796875,0.0,0.13392396756199315,1651.5965162378634,1052.0,0.3125923799555727,0.012730662245898331
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4eb541e7ea8371e74d6abcd4235fe69ad921a6748a8600b253bf24649bfd0955.wav,1,jane_eyre_02_f000039,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,10.2666875,32004.28570558907,0.044918492436409,0.229734375,0.0,0.14504914139283426,1534.7480615113998,1287.75,0.28684522123690565,0.003029256541524568
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\284de0f38a2bc61f58c055bffa5d2293a6017bf99a9df0fde79c5079888d07f6.wav,0,jane_eyre_05_f000057,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.189875,32007.108382641007,0.041019998490810394,0.03934375,0.0,0.08795449928905139,1918.0293789202574,921.75,0.43958061460727366,0.019103464167773813
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\a3d8984830813f206347b2eaa5e92842dcd543a68a1c671961c0e4ee46974c52.wav,1,jane_eyre_05_f000057,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.933375,32008.918843590847,0.0487557090818882,0.193171875,0.0,0.14851794559289988,1220.459048685731,524.5,0.2807757217619866,0.001325426381329672
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\a24d56b1b2a2870f5eb654a9a87f63d7f634954852f8da2d3dd2640c559a3439.wav,0,jane_eyre_05_f000180,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.949875,32004.916269780304,0.05002677068114281,0.0339375,0.0,0.11564243191299864,1835.198623550157,908.0,0.3892497550009931,0.01007460094041328
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\24bf3f9d71a33fe72ea4be7551337db7d82dbcd24f4dedacbdd144549a421c27.wav,1,jane_eyre_05_f000180,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,9.6,32004.583333333336,0.05523430556058884,0.23,0.0,0.19354989921717528,1594.1559415529164,635.0,0.3436337109110471,0.013204586039322746
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ec2bcc773b8a235f0ea96b446685d4fd9d15827872c831bbbca90fed344c13c0.wav,0,jane_eyre_09_f000110,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,3.259875,32013.497450055598,0.0260754507035017,0.47196875,0.0,0.09437647463241614,2225.738410730539,990.75,0.4839829579837942,0.04967437608039917
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ddf06b3c8f27c98f66a723bab46c85ac806c9a0a218de2e9647642276a3d3f9c.wav,1,jane_eyre_09_f000110,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,7.2,32006.11111111111,0.0528121292591095,0.06371875,0.0,0.10726730105157893,1350.452611867083,1276.5,0.27954837750719425,0.002440771115850199
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\06a9c1d89da906c9419d32ab6822b1dd15f119388839e37dc773c01eda1da0e4.wav,0,dorothy_and_wizard_oz_11_f000097,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.6178125,32009.528321039452,0.05319053679704666,0.18965625,0.0,0.12890826419162799,1401.8645237241672,1064.25,0.2407543243610696,0.0023305298335884153
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f022d471b15038661b3410be395361b7a48239096020d1cf83ae02979c18174f.wav,1,dorothy_and_wizard_oz_11_f000097,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.741375,32006.526858393132,0.08306761085987091,0.3288125,0.0,0.15506492288942014,1844.5729574872446,1946.75,0.348684931066392,0.013127457201642195
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\33b09b06b53d7755330256eef00b072b4b8ad4067885824b6d99c31c3d5cab3e.wav,0,dorothy_and_wizard_oz_18_f000005,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,14.219875,32003.09426067388,0.0649857297539711,0.167046875,0.0,0.18644041313145518,1773.3693360120592,1109.5,0.3546382858169222,0.012211613743989958
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\0e40f8ef35418289ec4238ae49b53899e99ab5f9f91da3adaba9c4973be8c7da.wav,1,dorothy_and_wizard_oz_18_f000005,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,13.781375,32003.192714805307,0.056179579347372055,0.426859375,0.0,0.17526836356818076,2212.451900558096,507.0,0.5375863075220068,0.033675408806724406
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4dce4c8e448a30a2e67f024ca66fc2393cadfd3b12d05fb397c661618fff8662.wav,0,emerald_city_of_oz_07_f000035,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,6.259875,32007.02889434693,0.06678462773561478,0.17753125,0.0,0.1478929358271223,1316.488890419953,1004.75,0.21147877985903374,0.0016733542244773017
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2f5a72afa89543576a8a73ba3d4b06b001ace896c9393253d6bcb149ab61d8ee.wav,1,emerald_city_of_oz_07_f000035,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,4.6080625,32009.54848160154,0.025236614048480988,0.160625,0.0,0.19453428959827498,2215.322819203552,1039.75,0.5492676971569364,0.029025095388379954
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\291568593d1b47d79e11a0338563718181fcf24cfb2ff762cb94cc8b774516f8.wav,0,emerald_city_of_oz_07_f000038,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.249875,32005.333414142642,0.06011344864964485,0.22721875,0.0,0.1711589243581931,1373.0944818619507,735.0,0.2268478202391261,0.0014395597980910804
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\8722755631ab35e70775baa298cb9a856901e69be9bb71b3c441d0e653e69c5f.wav,1,emerald_city_of_oz_07_f000038,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,15.445375,32002.848749221044,0.03526654839515686,0.426921875,0.0,0.13168955764933826,1439.553435027165,785.5,0.3574030501065545,0.00512735112707743
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\dc91c39f9c4d0a70d6f7d708c46ab1e63e55ef6e5da3fea454cfc6ba7ff00095.wav,0,emerald_city_of_oz_07_f000053,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,8.909875,32004.938340885816,0.06429602950811386,0.26815625,0.0,0.12717386209159517,1522.5261709752294,684.75,0.26185088547686847,0.0032147007031448653
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c331a639074ef0d1e4a68d6df646f8be70bec1a8830bc2d6c5b583ba6a69bd7f.wav,1,emerald_city_of_oz_07_f000053,mlaad_tiny_matched,mlaad_tiny_matched,.wav,PCM_S16LE,none,canonical16k_pcm16_label_independent_v1,16000.0,43.733375,32001.00609660242,0.2857710123062134,0.00178125,0.0,0.01984406006343849,1063.6412973591791,141.25,0.1833013800324239,0.0002392902266958108
