label,category,data_role,group,transition_location,duration,peak,rms,silence_ratio,zcr,spectral_centroid,high_frequency_ratio
1,PAIRED_CORE,paired_core,hunters_space_02_f000038,nan,4.0,0.51678466796875,0.05986092984676361,0.149671875,0.139283426303536,1597.2915937578366,0.011277456363218178
0,PAIRED_CORE,paired_core,hunters_space_12_f000054,nan,4.0,0.816558837890625,0.08872859179973602,0.210953125,0.15098673416772138,1855.9690422504993,0.013092327260794397
1,PAIRED_CORE,paired_core,hunters_space_12_f000054,nan,4.0,0.928802490234375,0.18100802600383759,0.069859375,0.109970468288567,1249.9527051378418,0.003351797438834073
0,PAIRED_CORE,paired_core,jane_eyre_01_f000012,nan,4.0,0.27874755859375,0.03217652440071106,0.37840625,0.09397021828466069,2088.0459625913386,0.02678839584330565
1,PAIRED_CORE,paired_core,jane_eyre_01_f000012,nan,4.0,0.443817138671875,0.052158694714307785,0.492125,0.12792387381052828,3562.5768172371245,0.26939056567267394
0,PAIRED_CORE,paired_core,dorothy_and_wizard_oz_03_f000061,nan,4.0,0.62774658203125,0.06769857555627823,0.188203125,0.15243988187315427,1505.9648332061608,0.002666922464501489
1,PAIRED_CORE,paired_core,dorothy_and_wizard_oz_03_f000061,nan,4.0,0.3917236328125,0.06598970293998718,0.0803125,0.10704854763355677,1534.9381705383462,0.006241535821823415
0,PAIRED_CORE,paired_core,dorothy_and_wizard_oz_11_f000069,nan,4.0,0.34033203125,0.04968196898698807,0.15153125,0.11759558743105361,1384.252781581941,0.0017165647940632954
1,PAIRED_CORE,paired_core,dorothy_and_wizard_oz_11_f000069,nan,4.0,0.615386962890625,0.09499596804380417,0.0391875,0.060782199721870656,1240.9230422995718,0.0014659866083455181
0,PAIRED_CORE,paired_core,emerald_city_of_oz_10_f000012,nan,4.0,0.736328125,0.07545202225446701,0.06246875,0.15058047781996595,1525.9190423792386,0.003907499108319903
1,PAIRED_CORE,paired_core,emerald_city_of_oz_10_f000012,nan,4.0,0.39300537109375,0.032609425485134125,0.220375,0.15337739652182064,1724.5475241460178,0.024988556260849167
0,PAIRED_CORE,paired_core,emerald_city_of_oz_10_f000046,nan,4.0,0.434722900390625,0.07160062342882156,0.157765625,0.15190862357224333,1467.3007135564292,0.0034710478694796256
1,PAIRED_CORE,paired_core,emerald_city_of_oz_10_f000046,nan,4.0,0.337646484375,0.05266261845827103,0.206859375,0.1254082095032735,1099.0018364289367,0.0018394227611648526
0,PAIRED_CORE,paired_core,emerald_city_of_oz_10_f000072,nan,4.0,0.60711669921875,0.05432572588324547,0.701359375,0.03268801075016797,1400.2213153322557,0.001634967080578039
1,PAIRED_CORE,paired_core,emerald_city_of_oz_10_f000072,nan,4.0,0.731414794921875,0.06366652995347977,0.67565625,0.019640931889560776,1034.00574656353,0.0003022756612064788
0,PAIRED_CORE,paired_core,emerald_city_of_oz_14_f000041,nan,4.0,0.64971923828125,0.0669366866350174,0.25534375,0.15006484476319942,1495.347413463546,0.0029809197669197532
1,PAIRED_CORE,paired_core,emerald_city_of_oz_14_f000041,nan,4.0,0.42315673828125,0.052011873573064804,0.14403125,0.15918998734355225,1503.8163307054801,0.003993019772014769
0,PAIRED_CORE,paired_core,emerald_city_of_oz_23_f000030,nan,4.0,0.384185791015625,0.05651545524597168,0.241390625,0.1339083423178487,1289.0605548550657,0.001717172930715154
1,PAIRED_CORE,paired_core,emerald_city_of_oz_23_f000030,nan,4.0,0.60015869140625,0.0961577445268631,0.036609375,0.0646885107579806,1017.381714553269,0.001102692638804249
0,PAIRED_CORE,paired_core,emerald_city_of_oz_29_f000051,nan,4.0,0.355072021484375,0.060290947556495667,0.179796875,0.15070547977312146,1658.7535023631303,0.007100136993783908
1,PAIRED_CORE,paired_core,emerald_city_of_oz_29_f000051,nan,4.0,0.557373046875,0.09278973937034607,0.031671875,0.10051719558118095,2611.624785296711,0.07159916845292882
0,PAIRED_CORE,paired_core,jane_eyre_03_f000165,nan,4.0,0.334808349609375,0.03834090009331703,0.0398125,0.0956577446522602,1941.8876236806734,0.018978406863392455
1,PAIRED_CORE,paired_core,jane_eyre_03_f000165,nan,4.0,0.50390625,0.10206860303878784,0.035046875,0.07721995656182128,1504.9207208621292,0.005237017374891011
0,PAIRED_CORE,paired_core,jane_eyre_03_f000179,nan,4.0,0.461517333984375,0.04656988009810448,0.045453125,0.11603306301660964,2025.108434582592,0.053579048204554475
1,PAIRED_CORE,paired_core,jane_eyre_03_f000179,nan,4.0,0.36114501953125,0.05923224613070488,0.061375,0.13204893826466038,1653.821211993066,0.0057490434311886895
0,PAIRED_CORE,paired_core,emerald_city_of_oz_06_f000048,nan,4.0,0.677215576171875,0.07550530880689621,0.309609375,0.1827997312458007,1590.88101621945,0.0032104804062095516
1,PAIRED_CORE,paired_core,emerald_city_of_oz_06_f000048,nan,4.0,0.513824462890625,0.07548483461141586,0.29409375,0.19767496367130735,1606.3578170357953,0.007517640831914464
0,PAIRED_CORE,paired_core,emerald_city_of_oz_12_f000118,nan,4.0,0.515625,0.06680090725421906,0.205625,0.16598696854638353,1629.7134011592523,0.006889900027706368
1,PAIRED_CORE,paired_core,emerald_city_of_oz_12_f000118,nan,4.0,0.5738525390625,0.09421471506357193,0.1885625,0.13023640994390537,2623.1155212605354,0.10796398154339118
0,PAIRED_CORE,paired_core,emerald_city_of_oz_19_f000080,nan,4.0,0.40765380859375,0.058939944952726364,0.213109375,0.19019047172612072,1799.986636698428,0.005100549833607153
1,PAIRED_CORE,paired_core,emerald_city_of_oz_19_f000080,nan,4.0,0.546905517578125,0.08097297698259354,0.12965625,0.16556508695448366,2617.2097942317564,0.08331243704677804
0,PAIRED_CORE,paired_core,emerald_city_of_oz_23_f000060,nan,4.0,0.420074462890625,0.06513728201389313,0.146703125,0.1804403193799903,1471.8788206654372,0.003238654119127933
1,PAIRED_CORE,paired_core,emerald_city_of_oz_23_f000060,nan,4.0,0.595947265625,0.07282626628875732,0.1969375,0.15090860794699917,1899.0685296370718,0.02007783476433956
0,PAIRED_CORE,paired_core,hunters_space_13_f000101,nan,4.0,0.404876708984375,0.033198751509189606,0.338046875,0.16562758793106142,1795.936485204885,0.01509983037244339
1,PAIRED_CORE,paired_core,hunters_space_13_f000101,nan,4.0,0.584808349609375,0.06534586101770401,0.2701875,0.23775371490179534,1637.0210514327705,0.007578785529201079
0,PAIRED_CORE,paired_core,jane_eyre_02_f000096,nan,4.0,0.341705322265625,0.03619559854269028,0.052140625,0.1364552571133924,2113.5016411090737,0.02989117922448786
1,PAIRED_CORE,paired_core,jane_eyre_02_f000096,nan,4.0,0.478057861328125,0.09603966772556305,0.056046875,0.09895467116673698,1520.6687599236523,0.007202587926472016
0,PAIRED_CORE,paired_core,jane_eyre_04_f000070,nan,4.0,0.320526123046875,0.03931979462504387,0.045984375,0.11093923342552227,1834.727305329581,0.013875250237782421
1,PAIRED_CORE,paired_core,jane_eyre_04_f000070,nan,4.0,0.52301025390625,0.07733865082263947,0.085875,0.1472679260613447,2064.4252534927764,0.030968091248978
0,PAIRED_CORE,paired_core,jane_eyre_08_f000086,nan,4.0,0.1873779296875,0.028349291533231735,0.10059375,0.10557977468397944,2065.55194643123,0.035312427870492144
1,PAIRED_CORE,paired_core,jane_eyre_08_f000086,nan,4.0,0.62237548828125,0.09655968844890594,0.122421875,0.16081501273457396,2234.8833699029033,0.03796200941601456
0,PAIRED_CORE,paired_core,jane_eyre_12_f000050,nan,4.0,0.25830078125,0.02990015223622322,0.076765625,0.16284629447335114,2092.63424125615,0.0346192497251024
1,PAIRED_CORE,paired_core,jane_eyre_12_f000050,nan,4.0,0.57415771484375,0.07130615413188934,0.087859375,0.175205862591603,1586.6315666589153,0.002755423142107114
0,PAIRED_CORE,paired_core,jane_eyre_12_f000061,nan,4.0,0.344390869140625,0.030072258785367012,0.464640625,0.0732198940608447,2197.1136439123734,0.03762197489417184
1,PAIRED_CORE,paired_core,jane_eyre_12_f000061,nan,4.0,0.630889892578125,0.09625159204006195,0.451859375,0.23348802325036327,1902.0092120499105,0.021054292821976302
0,PAIRED_CORE,paired_core,dfadd::p236_274,nan,4.0,0.484130859375,0.04586026445031166,0.473640625,0.03673494898357787,1704.7237659885295,0.013654692872302997
1,PAIRED_CORE,paired_core,dfadd::p236_274,nan,4.0,0.949981689453125,0.10697408765554428,0.248109375,0.08851700807825122,1510.4538867863541,0.0035637479140438826
0,PAIRED_CORE,paired_core,dfadd::p316_017,nan,4.0,0.17596435546875,0.02561233378946781,0.18903125,0.08679823122236285,1940.3695546721617,0.028094609373604786
1,PAIRED_CORE,paired_core,dfadd::p316_017,nan,4.0,0.91864013671875,0.08081504702568054,0.538765625,0.05951655494617104,2592.7756981266116,0.08106118400376641
0,PAIRED_CORE,paired_core,dfadd::p278_282,nan,4.0,0.256378173828125,0.034447409212589264,0.374734375,0.04190690479538743,1673.3422779546645,0.01177602611303728
1,PAIRED_CORE,paired_core,dfadd::p278_282,nan,4.0,0.8734130859375,0.08986814320087433,0.283640625,0.08392318629978593,1729.027374849911,0.020104827158259123
0,PAIRED_CORE,paired_core,dfadd::p376_127,nan,4.0,0.27691650390625,0.029348302632570267,0.51853125,0.007984499757808716,710.0061760766283,5.564002178801177e-05
1,PAIRED_CORE,paired_core,dfadd::p376_127,nan,4.0,0.949981689453125,0.08965859562158585,0.287453125,0.06270410475163675,1383.1296953688873,0.005657035918494803
0,PAIRED_CORE,paired_core,dfadd::p318_006,nan,4.0,0.389923095703125,0.0730089545249939,0.045015625,0.11901748464819763,1513.1927500574266,0.00425739972690818
1,PAIRED_CORE,paired_core,dfadd::p318_006,nan,4.0,0.949981689453125,0.11655353009700775,0.156109375,0.13204893826466038,2105.1617635823436,0.027694802610218613
0,PAIRED_CORE,paired_core,dfadd::p272_019,nan,4.0,0.407379150390625,0.06701968610286713,0.044578125,0.12001750027344177,1354.8281763232562,0.004203565345696383
1,PAIRED_CORE,paired_core,dfadd::p272_019,nan,4.0,0.90869140625,0.1389482021331787,0.282125,0.06986046656979016,1456.5963912938278,0.007589238333494794
0,PAIRED_CORE,paired_core,dfadd::p306_052,nan,4.0,0.210296630859375,0.025035694241523743,0.38096875,0.03998499976562134,1453.7389871637329,0.0022656327636068354
1,PAIRED_CORE,paired_core,dfadd::p306_052,nan,4.0,0.9127197265625,0.10109277069568634,0.281265625,0.0627666057282145,1466.8961078722998,0.004153882019109421
0,PAIRED_CORE,paired_core,dfadd::p239_081,nan,4.0,0.478759765625,0.05084243044257164,0.197203125,0.08392318629978593,2303.7112398610034,0.033579829232232405
1,PAIRED_CORE,paired_core,dfadd::p239_081,nan,4.0,0.901519775390625,0.09943767637014389,0.152640625,0.11398615603368803,2022.8730354934091,0.019296361364441305
0,PAIRED_CORE,paired_core,dfadd::p287_131,nan,4.0,0.435211181640625,0.0601612851023674,0.098109375,0.06961046266347912,1350.3160148196669,0.004264959093764879
1,PAIRED_CORE,paired_core,dfadd::p287_131,nan,4.0,0.88812255859375,0.08917108178138733,0.38309375,0.04428194190534227,1252.8113050997406,0.002267821769454772
0,PAIRED_CORE,paired_core,dfadd::p288_229,nan,4.0,0.66778564453125,0.06353410333395004,0.217296875,0.09557961843153799,1536.3229245607401,0.004112895214042105
1,PAIRED_CORE,paired_core,dfadd::p288_229,nan,4.0,0.949981689453125,0.09442908316850662,0.083953125,0.1268301067204175,1706.5841716114398,0.009414092585158271
0,PAIRED_CORE,paired_core,dfadd::p284_004,nan,4.0,0.55157470703125,0.06287814676761627,0.120171875,0.1464710386099783,2523.039774845344,0.08373271634809608
1,PAIRED_CORE,paired_core,dfadd::p284_004,nan,4.0,0.85968017578125,0.10568805783987045,0.15784375,0.11064235378677792,2163.7774347549116,0.03750370535017052
0,PAIRED_CORE,paired_core,dfadd::p360_099,nan,4.0,0.453094482421875,0.030150897800922394,0.30565625,0.08347005421959718,2415.42646102481,0.06135729707647574
1,PAIRED_CORE,paired_core,dfadd::p360_099,nan,4.0,0.949981689453125,0.1051136776804924,0.1806875,0.10195471804246942,2150.0293990977893,0.044734638740396536
0,PAIRED_CORE,paired_core,dfadd::p312_088,nan,4.0,0.431304931640625,0.05142345279455185,0.2358125,0.09073579274676166,1512.3352959708009,0.0043203451056410234
1,PAIRED_CORE,paired_core,dfadd::p312_088,nan,4.0,0.91717529296875,0.1219501718878746,0.039125,0.14959608743886624,1606.5638432934209,0.005344862228514732
0,PAIRED_CORE,paired_core,dfadd::p282_265,nan,4.0,0.6683349609375,0.05494121089577675,0.130359375,0.06259472804262567,1625.1079233869013,0.006294939011842998
1,PAIRED_CORE,paired_core,dfadd::p282_265,nan,4.0,0.888580322265625,0.09584947675466537,0.295828125,0.09492335817747152,1875.6193448107124,0.010940726811966004
0,PAIRED_CORE,paired_core,dfadd::p246_286,nan,4.0,0.79180908203125,0.06535834074020386,0.072828125,0.11204862575977749,1529.0899305217977,0.007049956985096747
1,PAIRED_CORE,paired_core,dfadd::p246_286,nan,4.0,0.762969970703125,0.09110819548368454,0.473546875,0.06098532789574837,1462.7271668682274,0.006211656606501001
0,PAIRED_CORE,paired_core,dfadd::p237_191,nan,4.0,0.409515380859375,0.024232344701886177,0.472140625,0.02839106861044704,1545.4451772560735,0.010892780768750636
1,PAIRED_CORE,paired_core,dfadd::p237_191,nan,4.0,0.886688232421875,0.11263569444417953,0.205015625,0.08914201784402881,1686.5908552189303,0.01879557141886373
0,PAIRED_CORE,paired_core,dfadd::p299_062,nan,4.0,0.6055908203125,0.06051930785179138,0.38540625,0.06034469288582634,1899.0103876544285,0.011333784677782684
1,PAIRED_CORE,paired_core,dfadd::p299_062,nan,4.0,0.83489990234375,0.09370746463537216,0.122,0.16795574930858295,1760.3810324275796,0.011247665870418061
0,PAIRED_CORE,paired_core,dfadd::p303_145,nan,4.0,0.354736328125,0.04432760924100876,0.114875,0.11856435256800887,2129.7281069180144,0.020580522624683913
1,PAIRED_CORE,paired_core,dfadd::p303_145,nan,4.0,0.949981689453125,0.10374718904495239,0.543859375,0.06511039234988046,1858.1643055785605,0.018775212046467538
0,PAIRED_CORE,paired_core,dfadd::p245_280,nan,4.0,0.420135498046875,0.04651275649666786,0.384703125,0.043391302989109204,1392.9242287224986,0.002296942167948856
1,PAIRED_CORE,paired_core,dfadd::p245_280,nan,4.0,0.78839111328125,0.08649265021085739,0.500265625,0.07232925514461164,2137.6512548348396,0.036532756631327115
0,PAIRED_CORE,paired_core,dfadd::p301_087,nan,4.0,0.677032470703125,0.06686381250619888,0.193203125,0.061907217300270316,1365.3249716601993,0.001541658971062509
1,PAIRED_CORE,paired_core,dfadd::p301_087,nan,4.0,0.880889892578125,0.06936490535736084,0.4433125,0.1173924592571759,2169.886763554854,0.03469482673859481
0,PAIRED_CORE,paired_core,dfadd::p281_167,nan,4.0,0.412078857421875,0.051257725805044174,0.342578125,0.021469085454460225,899.1827663152998,0.0002659009131073418
1,PAIRED_CORE,paired_core,dfadd::p281_167,nan,4.0,0.85040283203125,0.10355634242296219,0.0171875,0.07340739699057798,1022.1240565762909,0.0015106369571376147
0,PAIRED_CORE,paired_core,dfadd::p306_050,nan,4.0,0.33587646484375,0.03239458054304123,0.114671875,0.09954843044422569,1757.4686249977156,0.014125947462821148
1,PAIRED_CORE,paired_core,dfadd::p306_050,nan,4.0,0.7216796875,0.08885999023914337,0.358671875,0.13701776590259224,1571.360614907427,0.005346648265798202
0,PAIRED_CORE,paired_core,dfadd::p232_262,nan,4.0,0.6771240234375,0.08626437932252884,0.2118125,0.0669697964030688,1505.5738568703794,0.008739365655901362
1,PAIRED_CORE,paired_core,dfadd::p232_262,nan,4.0,0.624725341796875,0.06109168007969856,0.103375,0.10990796731198925,1469.5231959884882,0.005535682313090632
0,PAIRED_CORE,paired_core,dfadd::p276_152,nan,4.0,0.305267333984375,0.03458128124475479,0.643953125,0.024609759527492617,1957.1325080824588,0.01911957472299902
1,PAIRED_CORE,paired_core,dfadd::p276_152,nan,4.0,0.684417724609375,0.07939109206199646,0.12265625,0.12228316067438554,1635.03100313322,0.0061752684993130165
0,PAIRED_CORE,paired_core,dfadd::p345_086,nan,4.0,0.413787841796875,0.04383683204650879,0.270046875,0.08006375099610931,1648.1378524756224,0.017732703306694575
1,PAIRED_CORE,paired_core,dfadd::p345_086,nan,4.0,0.6678466796875,0.08700772374868393,0.07609375,0.08817325270707355,1270.0774312035262,0.005259458869214391
0,PAIRED_CORE,paired_core,dfadd::p262_283,nan,4.0,0.496307373046875,0.0480312705039978,0.454625,0.06229784840388131,2046.8118723267357,0.024507710778959177
1,PAIRED_CORE,paired_core,dfadd::p262_283,nan,4.0,0.735748291015625,0.09933401644229889,0.095640625,0.12040813137705277,1461.2720096068422,0.004924807406648091
0,PAIRED_CORE,paired_core,dfadd::p259_205,nan,4.0,0.738677978515625,0.07794369012117386,0.070875,0.07195424928514509,1900.1446595808213,0.016546805073578197
1,PAIRED_CORE,paired_core,dfadd::p259_205,nan,4.0,0.76556396484375,0.0553138330578804,0.110859375,0.05936030250472664,1296.085328423412,0.003818192923022834
0,PAIRED_CORE,paired_core,dfadd::p260_009,nan,4.0,0.941741943359375,0.10137051343917847,0.088609375,0.07768871388615448,1516.4165334583956,0.0040251744990210826
1,PAIRED_CORE,paired_core,dfadd::p260_009,nan,4.0,0.667694091796875,0.05753258243203163,0.253859375,0.11590806106345411,1487.6067171745226,0.00454655052556004
0,PAIRED_CORE,paired_core,dfadd::p364_031,nan,4.0,0.16986083984375,0.025127150118350983,0.107484375,0.03710995484304442,1220.9186441306197,0.0013820758075927374
1,PAIRED_CORE,paired_core,dfadd::p364_031,nan,4.0,0.82757568359375,0.08405498415231705,0.0403125,0.0724698823419116,1061.7715165666891,0.0009376260106398432
0,PAIRED_CORE,paired_core,dfadd::p297_088,nan,4.0,0.2974853515625,0.03636133298277855,0.11984375,0.049078891857685276,1056.970949088417,0.000689628991118188
1,PAIRED_CORE,paired_core,dfadd::p297_088,nan,4.0,0.54681396484375,0.09563188999891281,0.06290625,0.18478413725214457,1656.6821738401134,0.008422773312587912
0,PAIRED_CORE,paired_core,dfadd::p339_239,nan,4.0,0.457122802734375,0.02886798232793808,0.154546875,0.06889170143283489,2364.751600681968,0.04094727812646528
1,PAIRED_CORE,paired_core,dfadd::p339_239,nan,4.0,0.611419677734375,0.08847257494926453,0.16175,0.13833028641072517,1418.1298989737518,0.004207999799768342
0,PAIRED_CORE,paired_core,dfadd::p304_030,nan,4.0,0.82421875,0.05226755887269974,0.25628125,0.06868857325895718,1581.977793825985,0.004172628963668837
1,PAIRED_CORE,paired_core,dfadd::p304_030,nan,4.0,0.537567138671875,0.062475647777318954,0.27409375,0.1237988093563962,1340.7560967145146,0.001963927243126238
0,PAIRED_CORE,paired_core,dfadd::p252_184,nan,4.0,0.678741455078125,0.061828549951314926,0.1111875,0.06856357130580165,1913.58213122915,0.019136122469346453
1,PAIRED_CORE,paired_core,dfadd::p252_184,nan,4.0,0.632659912109375,0.05643519014120102,0.0728125,0.09553274269910467,1557.0196191913833,0.008206783475251724
0,PAIRED_CORE,paired_core,dfadd::p295_012,nan,4.0,0.4423828125,0.051143378019332886,0.06071875,0.08300129689526399,1560.4581516977603,0.004804961304870165
1,PAIRED_CORE,paired_core,dfadd::p295_012,nan,4.0,0.467620849609375,0.054507847875356674,0.201515625,0.16517445585087268,1770.8632634070068,0.015786078418262437
0,PAIRED_CORE,paired_core,dfadd::p292_053,nan,4.0,0.333953857421875,0.03891276195645332,0.212671875,0.08262629103579744,1394.7266539939765,0.003965727115815253
1,PAIRED_CORE,paired_core,dfadd::p292_053,nan,4.0,0.657440185546875,0.0669056698679924,0.07009375,0.0472819887810747,1134.692772122421,0.0012637005864215931
0,PAIRED_CORE,paired_core,dfadd::p285_051,nan,4.0,0.7357177734375,0.05879678949713707,0.621578125,0.025312895513992406,1236.5188142775864,0.0010314739155907525
1,PAIRED_CORE,paired_core,dfadd::p285_051,nan,4.0,0.912567138671875,0.07652036100625992,0.055203125,0.1250957046203847,1610.4958433615525,0.0075476458838390735
0,PAIRED_CORE,paired_core,dfadd::p268_250,nan,4.0,0.543853759765625,0.03723757341504097,0.3581875,0.05123517554961796,1921.010167462499,0.021687668041927583
1,PAIRED_CORE,paired_core,dfadd::p268_250,nan,4.0,0.555145263671875,0.07289618998765945,0.17615625,0.19908123564430694,1430.942696367637,0.0033522864488600796
0,PAIRED_CORE,paired_core,dfadd::p364_212,nan,4.0,0.24755859375,0.01919449120759964,0.428234375,0.04618822169096392,1677.9796194365438,0.010672597187582839
1,PAIRED_CORE,paired_core,dfadd::p364_212,nan,4.0,0.3990478515625,0.047202982008457184,0.17728125,0.12070501101579713,1760.0432559984085,0.013913546604744706
0,PAIRED_CORE,paired_core,dfadd::p308_151,nan,4.0,0.23028564453125,0.021847287192940712,0.229796875,0.07173549586712293,1924.9572773987709,0.029397280312072244
1,PAIRED_CORE,paired_core,dfadd::p308_151,nan,4.0,0.717041015625,0.10871798545122147,0.03259375,0.09165768215128361,998.0381940582406,0.0010725308615319436
0,PAIRED_CORE,paired_core,dfadd::p259_275,nan,4.0,0.49127197265625,0.05045435205101967,0.32034375,0.05896967140111564,1609.8668431284593,0.005212508993568032
1,PAIRED_CORE,paired_core,dfadd::p259_275,nan,4.0,0.451202392578125,0.05472221598029137,0.186078125,0.1539867810434538,1315.3851378928612,0.004548432336727736
0,PAIRED_CORE,paired_core,dfadd::p255_057,nan,4.0,0.582489013671875,0.07449094951152802,0.04140625,0.13281457522773793,1686.2701772038681,0.012107436842216702
1,PAIRED_CORE,paired_core,dfadd::p255_057,nan,4.0,0.36541748046875,0.04305003955960274,0.359671875,0.08400131252050813,1388.5255411378785,0.0042380229162483725
0,PAIRED_CORE,paired_core,dfadd::p276_054,nan,4.0,0.4095458984375,0.06008412316441536,0.0754375,0.11284551321114393,1930.8048616065964,0.013839017122075525
1,PAIRED_CORE,paired_core,dfadd::p276_054,nan,4.0,0.45037841796875,0.06062336266040802,0.0528125,0.09718901857841529,1516.990605003544,0.0043023288181156675
0,PAIRED_CORE,paired_core,dfadd::p241_048,nan,4.0,0.305938720703125,0.03407561779022217,0.448203125,0.040985015390865485,1650.2997654659398,0.0070887340042945874
1,PAIRED_CORE,paired_core,dfadd::p241_048,nan,4.0,0.482208251953125,0.07739804685115814,0.142265625,0.11347052297692152,1290.9170355859108,0.00209422804864954
0,PAIRED_CORE,paired_core,dfadd::p303_090,nan,4.0,0.30517578125,0.04186313599348068,0.09809375,0.0984546633541149,1757.4203385998796,0.00698637441871296
1,PAIRED_CORE,paired_core,dfadd::p303_090,nan,4.0,0.320281982421875,0.04265208542346954,0.239328125,0.11215800246878857,1274.5920326689504,0.002284712829804232
0,PAIRED_CORE,paired_core,dfadd::p237_010,nan,4.0,0.410125732421875,0.05488378927111626,0.19640625,0.02312536133377084,988.953517040782,0.0015713566316564581
1,PAIRED_CORE,paired_core,dfadd::p237_010,nan,4.0,0.30548095703125,0.05267585068941116,0.072453125,0.07100110939233426,1285.444815660036,0.006943162850900896
0,PAIRED_CORE,paired_core,dfadd::p236_291,nan,4.0,0.510955810546875,0.0359598770737648,0.571890625,0.029406709479835622,1610.567618760482,0.0035187086940998667
1,PAIRED_CORE,paired_core,dfadd::p236_291,nan,4.0,0.285980224609375,0.04224751144647598,0.046875,0.08329817653400834,1495.457780135987,0.0034300188874112425
0,PAIRED_CORE,paired_core,dfadd::p302_238,nan,4.0,0.628021240234375,0.0443144217133522,0.21103125,0.07542305348521071,1850.427547273191,0.016197571937265485
1,PAIRED_CORE,paired_core,dfadd::p302_238,nan,4.0,0.340789794921875,0.03887712210416794,0.53765625,0.058204034438038094,1281.9842584720423,0.0025745753602276935
0,PAIRED_CORE,paired_core,dfadd::p271_080,nan,4.0,0.88250732421875,0.055420950055122375,0.459828125,0.0413443960061876,2099.313568481047,0.07778803690451443
1,PAIRED_CORE,paired_core,dfadd::p271_080,nan,4.0,0.591064453125,0.07455207407474518,0.12175,0.09784527883248176,1973.5815314853346,0.044698414296381765
0,PAIRED_CORE,paired_core,dfadd::p234_080,nan,4.0,0.44793701171875,0.037580449134111404,0.366640625,0.06820419069047953,1520.0039313559087,0.003439554404362397
1,PAIRED_CORE,paired_core,dfadd::p234_080,nan,4.0,0.578643798828125,0.05981862545013428,0.2861875,0.09361083766933859,1993.3392132841484,0.02695718263721117
0,PAIRED_CORE,paired_core,dfadd::p300_082,nan,4.0,0.365509033203125,0.041672706604003906,0.200515625,0.08673573024578508,2210.8210211726887,0.027515870553557698
1,PAIRED_CORE,paired_core,dfadd::p300_082,nan,4.0,0.778045654296875,0.08167886734008789,0.041140625,0.14608040750636728,1955.1753915792053,0.012739295698555019
0,PAIRED_CORE,paired_core,dfadd::p280_211,nan,4.0,0.404449462890625,0.05356243997812271,0.23240625,0.07942311598618729,1503.9587705089848,0.005083801405261689
1,PAIRED_CORE,paired_core,dfadd::p280_211,nan,4.0,0.437957763671875,0.06694870442152023,0.38359375,0.07562618165908842,1524.3080415471977,0.005206022849212914
0,PAIRED_CORE,paired_core,dfadd::p272_118,nan,4.0,0.440765380859375,0.05593957006931305,0.28759375,0.04578196534320849,1123.881066119115,0.00241440554120691
1,PAIRED_CORE,paired_core,dfadd::p272_118,nan,4.0,0.401458740234375,0.06742142885923386,0.1014375,0.11431428616072126,1389.845881792126,0.006278795456300231
0,PAIRED_CORE,paired_core,dfadd::p268_282,nan,4.0,0.474334716796875,0.05535660311579704,0.172328125,0.11214237722464414,1624.9964584058805,0.006896220274368765
1,PAIRED_CORE,paired_core,dfadd::p268_282,nan,4.0,0.512847900390625,0.06160077825188637,0.252578125,0.09987656057125893,1409.0600815239407,0.003649347963892576
0,PAIRED_CORE,paired_core,dfadd::p251_274,nan,4.0,0.525299072265625,0.05976704880595207,0.25521875,0.05398521851903936,1461.9604700552038,0.005242492854718075
1,PAIRED_CORE,paired_core,dfadd::p251_274,nan,4.0,0.3807373046875,0.07017684727907181,0.033765625,0.08000125001953155,1370.712889564743,0.004691242314270851
0,PAIRED_CORE,paired_core,dfadd::p314_280,nan,4.0,0.273406982421875,0.027221331372857094,0.432640625,0.03135986499789059,1620.8838635871743,0.00816968404450299
1,PAIRED_CORE,paired_core,dfadd::p314_280,nan,4.0,0.197418212890625,0.028451675549149513,0.43834375,0.056313379896560885,1642.7030638156887,0.0067366968472772825
0,PAIRED_CORE,paired_core,dfadd::p270_020,nan,4.0,0.40631103515625,0.07326197624206543,0.029765625,0.05353208643885061,1087.6722700120906,0.001384766184541453
1,PAIRED_CORE,paired_core,dfadd::p270_020,nan,4.0,0.318695068359375,0.0536910779774189,0.19709375,0.07473554274285536,1586.9568259717707,0.00895706400225258
0,PAIRED_CORE,paired_core,dfadd::p249_159,nan,4.0,0.441253662109375,0.037897974252700806,0.453375,0.04404756324317567,1544.7189371335899,0.008899747734238397
1,PAIRED_CORE,paired_core,dfadd::p249_159,nan,4.0,0.44842529296875,0.05411229655146599,0.047828125,0.10757980593446773,1516.8834181367633,0.008160858506612719
0,PAIRED_CORE,paired_core,dfadd::p281_287,nan,4.0,0.317138671875,0.032567381858825684,0.143625,0.0398131220800325,1135.684204890729,0.0020177722540116265
1,PAIRED_CORE,paired_core,dfadd::p281_287,nan,4.0,0.284698486328125,0.0420120544731617,0.0453125,0.06396974952733636,1358.5538249623512,0.004378756566854013
0,PAIRED_CORE,paired_core,dfadd::p240_260,nan,4.0,0.41357421875,0.051361724734306335,0.06390625,0.0986109157955593,1853.318349347693,0.008976936563340135
1,PAIRED_CORE,paired_core,dfadd::p240_260,nan,4.0,0.514801025390625,0.06227715685963631,0.211234375,0.10640791262363475,2128.239694669751,0.021726562977779584
