path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_16,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_16_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_16_f000035,MLAAD::suno_bark,APPROVED,dorothy_and_wizard_oz_16_f000035,dorothy_and_wizard_oz_16_f000035,ABSENT,dorothy_and_wizard_oz_16_f000035,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,dorothy_and_wizard_oz_16_f000035,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,497bbd3d0e08749125b6116c3540dcc12a7465827d830def373a599edff07c7a,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_16_f000035.wav,df08bd2df60003a498b69512311c811d5e85591934a2c6726ab25b9009cbd34d,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\933fe0c2a0f395571a83247bd34ea7ca6555007c0104271b3774234c8affdaa7.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_16,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_16_f000007,mlaad_tiny::en::emerald_city_of_oz_16_f000007,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,933fe0c2a0f395571a83247bd34ea7ca6555007c0104271b3774234c8affdaa7,mlaad_tiny::en::emerald_city_of_oz_16_f000007,paired_core,not_applicable,not_applicable,emerald_city_of_oz_16_f000007,MLAAD_original,APPROVED,emerald_city_of_oz_16_f000007,emerald_city_of_oz_16_f000007,ABSENT,emerald_city_of_oz_16_f000007,ABSENT,MLAAD_original,ABSENT,emerald_city_of_oz_16_f000007,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,28e767b6a8146dbf59413a360c68401ef7dda2c3b9ce73182403f4727b1a6fc0,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_16_f000007.wav,933fe0c2a0f395571a83247bd34ea7ca6555007c0104271b3774234c8affdaa7,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_16,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_16_f000007,mlaad_tiny::en::emerald_city_of_oz_16_f000007,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084,mlaad_tiny::en::emerald_city_of_oz_16_f000007,paired_core,not_applicable,not_applicable,emerald_city_of_oz_16_f000007,MLAAD::suno_bark,APPROVED,emerald_city_of_oz_16_f000007,emerald_city_of_oz_16_f000007,ABSENT,emerald_city_of_oz_16_f000007,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,emerald_city_of_oz_16_f000007,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,10deabdaebcc573e0b9956c25fd08940d70522bbe591ceb1029b1e5b6244275b,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\emerald_city_of_oz_16_f000007.wav,d069d643b68113685c77971b643b74257506e97fab75e8a583e5b25ea1dd9084,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\1c7180b2004bd7287309662afa1b1ff2c5bb5c0e1e33e9c6b19208b2f448faf6.wav,0,0,0,1,0,mlaad::hunters_space_02,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_02_f000110,mlaad_tiny::en::hunters_space_02_f000110,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,1c7180b2004bd7287309662afa1b1ff2c5bb5c0e1e33e9c6b19208b2f448faf6,mlaad_tiny::en::hunters_space_02_f000110,paired_core,not_applicable,not_applicable,hunters_space_02_f000110,MLAAD_original,APPROVED,hunters_space_02_f000110,hunters_space_02_f000110,ABSENT,hunters_space_02_f000110,ABSENT,MLAAD_original,ABSENT,hunters_space_02_f000110,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,dc604306a2766b5101e6b8690972ed5781774eb4857e57c6b78409b7298b56bb,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_02_f000110.wav,1c7180b2004bd7287309662afa1b1ff2c5bb5c0e1e33e9c6b19208b2f448faf6,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e.wav,1,1,0,1,0,mlaad::hunters_space_02,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_02_f000110,mlaad_tiny::en::hunters_space_02_f000110,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e,mlaad_tiny::en::hunters_space_02_f000110,paired_core,not_applicable,not_applicable,hunters_space_02_f000110,MLAAD::suno_bark,APPROVED,hunters_space_02_f000110,hunters_space_02_f000110,ABSENT,hunters_space_02_f000110,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,hunters_space_02_f000110,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,0de74697656ef757696dc566e64dfc0f315a568caee8aaa4d0944abfc90e71d3,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\hunters_space_02_f000110.wav,cfb84d7de21fb1dc195337d3ea5b1c234d41f0bce755eef8cffbae8be09c4b8e,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2229d0a05cdf35f19f5e7ba19223b7017ff005c965253c8e3fd271ba267c8d4d.wav,0,0,0,1,0,mlaad::hunters_space_10,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_10_f000009,mlaad_tiny::en::hunters_space_10_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2229d0a05cdf35f19f5e7ba19223b7017ff005c965253c8e3fd271ba267c8d4d,mlaad_tiny::en::hunters_space_10_f000009,paired_core,not_applicable,not_applicable,hunters_space_10_f000009,MLAAD_original,APPROVED,hunters_space_10_f000009,hunters_space_10_f000009,ABSENT,hunters_space_10_f000009,ABSENT,MLAAD_original,ABSENT,hunters_space_10_f000009,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,5d472d4df9cafc83ca47f246b770323ee462fb88e4e80e90e9c767974da35d18,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_10_f000009.wav,2229d0a05cdf35f19f5e7ba19223b7017ff005c965253c8e3fd271ba267c8d4d,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852.wav,1,1,0,1,0,mlaad::hunters_space_10,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_10_f000009,mlaad_tiny::en::hunters_space_10_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852,mlaad_tiny::en::hunters_space_10_f000009,paired_core,not_applicable,not_applicable,hunters_space_10_f000009,MLAAD::suno_bark,APPROVED,hunters_space_10_f000009,hunters_space_10_f000009,ABSENT,hunters_space_10_f000009,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,hunters_space_10_f000009,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,5fcf75b4aaa2cc7c06b464aec883faae04f9f62d081afd8678cd09da701e264b,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\hunters_space_10_f000009.wav,982d64d3919e7e54be0c839df41761146a46b6b7f06ffcd53e2774f1b0629852,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\b968c79213291a09c0003a02380618af1089981a4b02a0ce06c0029d459c3911.wav,0,0,0,1,0,mlaad::jane_eyre_02,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_02_f000021,mlaad_tiny::en::jane_eyre_02_f000021,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,b968c79213291a09c0003a02380618af1089981a4b02a0ce06c0029d459c3911,mlaad_tiny::en::jane_eyre_02_f000021,paired_core,not_applicable,not_applicable,jane_eyre_02_f000021,MLAAD_original,APPROVED,jane_eyre_02_f000021,jane_eyre_02_f000021,ABSENT,jane_eyre_02_f000021,ABSENT,MLAAD_original,ABSENT,jane_eyre_02_f000021,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,8958119d6c6d2e45aed2df2f45e3fed9883ccf82ba203a36704dedec76d2299b,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_02_f000021.wav,b968c79213291a09c0003a02380618af1089981a4b02a0ce06c0029d459c3911,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e.wav,1,1,0,1,0,mlaad::jane_eyre_02,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_02_f000021,mlaad_tiny::en::jane_eyre_02_f000021,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e,mlaad_tiny::en::jane_eyre_02_f000021,paired_core,not_applicable,not_applicable,jane_eyre_02_f000021,MLAAD::suno_bark,APPROVED,jane_eyre_02_f000021,jane_eyre_02_f000021,ABSENT,jane_eyre_02_f000021,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,jane_eyre_02_f000021,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,4627b3d347aa855e69a340e17d5e453e110a5650e1de7f9de0e3a6e96c0a93af,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_02_f000021.wav,34040ba0552a0197e1b823546a1cb9fd5ef6f7fdb441722f7f82791b4f3ac77e,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2ed1d95e75b2dbe474c1a21550e1456e98eda005e445f0a9810934960d8e1e08.wav,0,0,0,1,0,mlaad::jane_eyre_03,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_03_f000013,mlaad_tiny::en::jane_eyre_03_f000013,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,2ed1d95e75b2dbe474c1a21550e1456e98eda005e445f0a9810934960d8e1e08,mlaad_tiny::en::jane_eyre_03_f000013,paired_core,not_applicable,not_applicable,jane_eyre_03_f000013,MLAAD_original,APPROVED,jane_eyre_03_f000013,jane_eyre_03_f000013,ABSENT,jane_eyre_03_f000013,ABSENT,MLAAD_original,ABSENT,jane_eyre_03_f000013,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,b4ba7f6d3ccbe22495c0f8125a70fd1abd8fc9c398a00efc9d64a652d6e1932a,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_03_f000013.wav,2ed1d95e75b2dbe474c1a21550e1456e98eda005e445f0a9810934960d8e1e08,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620.wav,1,1,0,1,0,mlaad::jane_eyre_03,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_03_f000013,mlaad_tiny::en::jane_eyre_03_f000013,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620,mlaad_tiny::en::jane_eyre_03_f000013,paired_core,not_applicable,not_applicable,jane_eyre_03_f000013,MLAAD::suno_bark,APPROVED,jane_eyre_03_f000013,jane_eyre_03_f000013,ABSENT,jane_eyre_03_f000013,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,jane_eyre_03_f000013,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,f511f5a7aeca8af8398497ecf49a3b239c7ac341a989ddaafaca2ae53cd713e9,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_03_f000013.wav,32112d53e2b1d6f2e97ff1b9ce27eed83fea99f9a9b56821bd0d182baa16c620,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\376aae5565113dced5e22c75c1e8502e6780037b6d435ae2c297b7fcce365ba7.wav,0,0,0,1,0,mlaad::jane_eyre_04,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_04_f000138,mlaad_tiny::en::jane_eyre_04_f000138,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,376aae5565113dced5e22c75c1e8502e6780037b6d435ae2c297b7fcce365ba7,mlaad_tiny::en::jane_eyre_04_f000138,paired_core,not_applicable,not_applicable,jane_eyre_04_f000138,MLAAD_original,APPROVED,jane_eyre_04_f000138,jane_eyre_04_f000138,ABSENT,jane_eyre_04_f000138,ABSENT,MLAAD_original,ABSENT,jane_eyre_04_f000138,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,64a94a15d1e68b914fbd967d30c2a69a1059c72b3893f887c4339f435e3ea932,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_04_f000138.wav,376aae5565113dced5e22c75c1e8502e6780037b6d435ae2c297b7fcce365ba7,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7.wav,1,1,0,1,0,mlaad::jane_eyre_04,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_04_f000138,mlaad_tiny::en::jane_eyre_04_f000138,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7,mlaad_tiny::en::jane_eyre_04_f000138,paired_core,not_applicable,not_applicable,jane_eyre_04_f000138,MLAAD::suno_bark,APPROVED,jane_eyre_04_f000138,jane_eyre_04_f000138,ABSENT,jane_eyre_04_f000138,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,jane_eyre_04_f000138,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,52c4ca798514d6f92e10068d1b44a074c6d0678e4d04310f5178effc6642b9da,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_04_f000138.wav,64d30f14cc7cbe76cecc89f5039ec401b428ce978d558d7bc925fa1ae4bcf3f7,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\ab003f5a35cf80534e1789148d7e74c4fbd190b8cb227109e00cdde8ebee7a6a.wav,0,0,0,1,0,mlaad::jane_eyre_05,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,ab003f5a35cf80534e1789148d7e74c4fbd190b8cb227109e00cdde8ebee7a6a,mlaad_tiny::en::jane_eyre_05_f000137,paired_core,not_applicable,not_applicable,jane_eyre_05_f000137,MLAAD_original,APPROVED,jane_eyre_05_f000137,jane_eyre_05_f000137,ABSENT,jane_eyre_05_f000137,ABSENT,MLAAD_original,ABSENT,jane_eyre_05_f000137,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,afe00cd3375dbe3f99738b771cf2b17207c38169eef06671eabb1d32376e473e,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_05_f000137.wav,ab003f5a35cf80534e1789148d7e74c4fbd190b8cb227109e00cdde8ebee7a6a,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43.wav,1,1,0,1,0,mlaad::jane_eyre_05,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_05_f000137,mlaad_tiny::en::jane_eyre_05_f000137,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43,mlaad_tiny::en::jane_eyre_05_f000137,paired_core,not_applicable,not_applicable,jane_eyre_05_f000137,MLAAD::suno_bark,APPROVED,jane_eyre_05_f000137,jane_eyre_05_f000137,ABSENT,jane_eyre_05_f000137,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,jane_eyre_05_f000137,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,3c46c60404e4baf7cde38341778333ca9e3b2dd99665c7aa662434373100f977,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_05_f000137.wav,e6f0ba7f927cad4a51c3f66528ef07778349708e4f7e9b48bc86564df6600f43,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\afe34aca112465a5f7dc5cdb9d8ba589f40361580c240f7fc37c3e921ba4f0d8.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_02,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_02_f000009,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,afe34aca112465a5f7dc5cdb9d8ba589f40361580c240f7fc37c3e921ba4f0d8,mlaad_tiny::en::dorothy_and_wizard_oz_02_f000009,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_02_f000009,MLAAD_original,APPROVED,dorothy_and_wizard_oz_02_f000009,dorothy_and_wizard_oz_02_f000009,ABSENT,dorothy_and_wizard_oz_02_f000009,ABSENT,MLAAD_original,ABSENT,dorothy_and_wizard_oz_02_f000009,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,03aac58253d867d4b40770f2c4939552bd21cefbba150431ab20be21ddc2f93c,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_02_f000009.wav,afe34aca112465a5f7dc5cdb9d8ba589f40361580c240f7fc37c3e921ba4f0d8,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
