path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,partial_fake_ratio,partial_fake_position,partial_crossfade_sec,mix_state,mix_mode,mix_snr_db,mix_crossfade_sec,mix_overlap_fraction,mix_gap_sec,mix_voice_gain_db,mix_music_gain_db
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\04267231f46dcf3c1d5589f38e02be35584dc644d857d74c82af486fae7ed44b.wav,1,1,0,1,0,p304,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p304_030,dfadd::p304_030,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p304_030,paired_core,,,dfadd::p304_030,DFADD::NaturalSpeech2,APPROVED,dfadd::p304_030,dfadd::p304_030,ABSENT,dfadd::p304_030,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p304_030,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,b3d4e496b106a2b437025d5ed8fd683282cc0567779989ab46af235539dfa41a,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p304_030_NaturalSpeech2.flac,04267231f46dcf3c1d5589f38e02be35584dc644d857d74c82af486fae7ed44b,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\d0a1a620b36954e2a1e0d71476d330694cd18fa0802051ba5f57a97e1f45ebcb.wav,0,0,0,1,0,p252,REAL,dfadd_vctk_paired,DFADD/VCTK,,p252_184,dfadd::p252_184,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p252_184,paired_core,,,dfadd::p252_184,REAL,APPROVED,dfadd::p252_184,dfadd::p252_184,ABSENT,dfadd::p252_184,ABSENT,REAL,ABSENT,dfadd::p252_184,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,ea3589a401cd584a893690f61b1928075dc393656312700fb789005c5d1581b3,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p252\p252_184.wav,d0a1a620b36954e2a1e0d71476d330694cd18fa0802051ba5f57a97e1f45ebcb,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\e4f7d83e055299282e97c039ae527f202787492f5af65ec9b609db58db708145.wav,1,1,0,1,0,p252,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p252_184,dfadd::p252_184,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p252_184,paired_core,,,dfadd::p252_184,DFADD::NaturalSpeech2,APPROVED,dfadd::p252_184,dfadd::p252_184,ABSENT,dfadd::p252_184,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p252_184,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,5ff50c69f30eb71a4f82909343908c4f9c36eac0b4fcb5c927f3bd374b162133,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p252_184_NaturalSpeech2.flac,e4f7d83e055299282e97c039ae527f202787492f5af65ec9b609db58db708145,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\c513a2314a668a5307cc3da99018e7bcba529d7e5d792bde84f31349a3e7df85.wav,0,0,0,1,0,p295,REAL,dfadd_vctk_paired,DFADD/VCTK,,p295_012,dfadd::p295_012,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p295_012,paired_core,,,dfadd::p295_012,REAL,APPROVED,dfadd::p295_012,dfadd::p295_012,ABSENT,dfadd::p295_012,ABSENT,REAL,ABSENT,dfadd::p295_012,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,f9999acb5819f9a099b5d892e76502e3a64f174eb8066ed7a06b99c0aa20419d,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p295\p295_012.wav,c513a2314a668a5307cc3da99018e7bcba529d7e5d792bde84f31349a3e7df85,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\3861e84d63051b7d87f026db2c46b1b03766b3c54d4e546f2f9d3595aa5282cd.wav,1,1,0,1,0,p295,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p295_012,dfadd::p295_012,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p295_012,paired_core,,,dfadd::p295_012,DFADD::NaturalSpeech2,APPROVED,dfadd::p295_012,dfadd::p295_012,ABSENT,dfadd::p295_012,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p295_012,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,f6a345b6272fabdde3a10fab066387b4f37316abcbb7464fae011175d35ac83d,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p295_012_NaturalSpeech2.flac,3861e84d63051b7d87f026db2c46b1b03766b3c54d4e546f2f9d3595aa5282cd,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\9521dff46ca9bb66f2d5649b1486691ceaeabf6cace94d7957b263d9cc549852.wav,0,0,0,1,0,p292,REAL,dfadd_vctk_paired,DFADD/VCTK,,p292_053,dfadd::p292_053,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p292_053,paired_core,,,dfadd::p292_053,REAL,APPROVED,dfadd::p292_053,dfadd::p292_053,ABSENT,dfadd::p292_053,ABSENT,REAL,ABSENT,dfadd::p292_053,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,a52864bb291978ee35741b9f1ace16a313a36e3d37de7d0ba2d75b179a5ed833,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p292\p292_053.wav,9521dff46ca9bb66f2d5649b1486691ceaeabf6cace94d7957b263d9cc549852,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\7aa89c203ee8af74fc7fe58a8970ff4084fb6be68c10cc31d988fef480fa6776.wav,1,1,0,1,0,p292,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p292_053,dfadd::p292_053,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p292_053,paired_core,,,dfadd::p292_053,DFADD::NaturalSpeech2,APPROVED,dfadd::p292_053,dfadd::p292_053,ABSENT,dfadd::p292_053,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p292_053,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,93fdcf13ff6c911b8844f73954688eae421f5644b3a5e1a44690dfc7729bd808,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p292_053_NaturalSpeech2.flac,7aa89c203ee8af74fc7fe58a8970ff4084fb6be68c10cc31d988fef480fa6776,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\5ca02c64fbff509a5b41b936910d390dd14ba415a2100e49893099261c482f9d.wav,0,0,0,1,0,p285,REAL,dfadd_vctk_paired,DFADD/VCTK,,p285_051,dfadd::p285_051,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p285_051,paired_core,,,dfadd::p285_051,REAL,APPROVED,dfadd::p285_051,dfadd::p285_051,ABSENT,dfadd::p285_051,ABSENT,REAL,ABSENT,dfadd::p285_051,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,754bdf7187c45a352d591b77cfdc028d276ffc7d57a22804ad60b08cea66331f,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p285\p285_051.wav,5ca02c64fbff509a5b41b936910d390dd14ba415a2100e49893099261c482f9d,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\5954a536d6edd55c17d9c61674b4f383154e0d2f8b1b4c08a802a26df7d52523.wav,1,1,0,1,0,p285,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p285_051,dfadd::p285_051,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p285_051,paired_core,,,dfadd::p285_051,DFADD::NaturalSpeech2,APPROVED,dfadd::p285_051,dfadd::p285_051,ABSENT,dfadd::p285_051,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p285_051,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,43b2272ccfa002483a3bcfcf17ae9ddc4d3d5e84b6fc2c7b6dfe65c1492d2b70,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p285_051_NaturalSpeech2.flac,5954a536d6edd55c17d9c61674b4f383154e0d2f8b1b4c08a802a26df7d52523,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\c77a26078e2ab69b5447d54a537e8cf4dcab82521b92fe7d6b96d20eee25a31a.wav,0,0,0,1,0,p268,REAL,dfadd_vctk_paired,DFADD/VCTK,,p268_250,dfadd::p268_250,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p268_250,paired_core,,,dfadd::p268_250,REAL,APPROVED,dfadd::p268_250,dfadd::p268_250,ABSENT,dfadd::p268_250,ABSENT,REAL,ABSENT,dfadd::p268_250,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,59e7553dc72891944e353a749551b16a65fd0786b4ec11317c66691fc40942fa,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p268\p268_250.wav,c77a26078e2ab69b5447d54a537e8cf4dcab82521b92fe7d6b96d20eee25a31a,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\7d63453f1a19e23c8968953acb4b072a98ab54e386d9f4dd5a4eacb547da198f.wav,1,1,0,1,0,p268,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p268_250,dfadd::p268_250,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p268_250,paired_core,,,dfadd::p268_250,DFADD::NaturalSpeech2,APPROVED,dfadd::p268_250,dfadd::p268_250,ABSENT,dfadd::p268_250,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p268_250,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,d9d696beaa6456c4d81f11a22e76eda8241e644b0e198fbe8a277ec77073658d,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p268_250_NaturalSpeech2.flac,7d63453f1a19e23c8968953acb4b072a98ab54e386d9f4dd5a4eacb547da198f,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\4a5ef8d4bdebf60c50662735b577d961c3f194403b5a4a2f078aed72128deb34.wav,0,0,0,1,0,p364,REAL,dfadd_vctk_paired,DFADD/VCTK,,p364_212,dfadd::p364_212,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p364_212,paired_core,,,dfadd::p364_212,REAL,APPROVED,dfadd::p364_212,dfadd::p364_212,ABSENT,dfadd::p364_212,ABSENT,REAL,ABSENT,dfadd::p364_212,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,819ab1ce10da2f25224386543152bc396ae0554f2ee7f102e5b2066ae6755744,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p364\p364_212.wav,4a5ef8d4bdebf60c50662735b577d961c3f194403b5a4a2f078aed72128deb34,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\1b8c3c6e29ace49fb8a6f5bc959eacd22d711f2f5321709e3584261d6d4b9425.wav,1,1,0,1,0,p364,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p364_212,dfadd::p364_212,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p364_212,paired_core,,,dfadd::p364_212,DFADD::NaturalSpeech2,APPROVED,dfadd::p364_212,dfadd::p364_212,ABSENT,dfadd::p364_212,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p364_212,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,ff4d5eb422f3a80964d5c81b265c6ae7cbbb50c6fa5abe08203678319959776a,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p364_212_NaturalSpeech2.flac,1b8c3c6e29ace49fb8a6f5bc959eacd22d711f2f5321709e3584261d6d4b9425,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\6ad6ad9432428d98dd0da727c17ac73f7a4af0360150557cb1dcf3fa4c4b5b53.wav,0,0,0,1,0,p308,REAL,dfadd_vctk_paired,DFADD/VCTK,,p308_151,dfadd::p308_151,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p308_151,paired_core,,,dfadd::p308_151,REAL,APPROVED,dfadd::p308_151,dfadd::p308_151,ABSENT,dfadd::p308_151,ABSENT,REAL,ABSENT,dfadd::p308_151,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,bcc45fdad5e5f7157a9631d46fa796d6865112ae847a95598c292a521c990a3e,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p308\p308_151.wav,6ad6ad9432428d98dd0da727c17ac73f7a4af0360150557cb1dcf3fa4c4b5b53,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\774156af5040b3f35770a2754149f925c170204cef849ef42fd50db2c7975ced.wav,1,1,0,1,0,p308,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p308_151,dfadd::p308_151,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p308_151,paired_core,,,dfadd::p308_151,DFADD::NaturalSpeech2,APPROVED,dfadd::p308_151,dfadd::p308_151,ABSENT,dfadd::p308_151,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p308_151,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,59b1f4d44ad6be96b6ebc848ee2ed891f44b1ab2b8cefcc9fddd2b25371b4be9,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p308_151_NaturalSpeech2.flac,774156af5040b3f35770a2754149f925c170204cef849ef42fd50db2c7975ced,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\30e8e9603d44aefb15328977999182d7a29a82c664b520d57da23b8c379e4e5f.wav,0,0,0,1,0,p259,REAL,dfadd_vctk_paired,DFADD/VCTK,,p259_275,dfadd::p259_275,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p259_275,paired_core,,,dfadd::p259_275,REAL,APPROVED,dfadd::p259_275,dfadd::p259_275,ABSENT,dfadd::p259_275,ABSENT,REAL,ABSENT,dfadd::p259_275,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,a0058aa97b650c39c56c65d624230c02c9c60c6e7fd6c551ca9529204b08850e,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p259\p259_275.wav,30e8e9603d44aefb15328977999182d7a29a82c664b520d57da23b8c379e4e5f,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\9a910d2a5051e1eacdec1c16fffca3e54e45929ddf0489598fb42dd926f97e43.wav,1,1,0,1,0,p259,DFADD::NaturalSpeech2,dfadd_vctk_paired,DFADD/VCTK,,p259_275,dfadd::p259_275,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p259_275,paired_core,,,dfadd::p259_275,DFADD::NaturalSpeech2,APPROVED,dfadd::p259_275,dfadd::p259_275,ABSENT,dfadd::p259_275,ABSENT,DFADD::NaturalSpeech2,ABSENT,ABSENT,dfadd::p259_275,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,a767502116a1943e489599a23e2e0dc364b35d6ad5c7da3a4e62821c4ec5a8de,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\NaturalSpeech2\p259_275_NaturalSpeech2.flac,9a910d2a5051e1eacdec1c16fffca3e54e45929ddf0489598fb42dd926f97e43,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\d9db04516aa7e60109f9d6a8cae02aa04f305ade42f39a7b46f4f55858a2e8f9.wav,0,0,0,1,0,p255,REAL,dfadd_vctk_paired,DFADD/VCTK,,p255_057,dfadd::p255_057,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p255_057,paired_core,,,dfadd::p255_057,REAL,APPROVED,dfadd::p255_057,dfadd::p255_057,ABSENT,dfadd::p255_057,ABSENT,REAL,ABSENT,dfadd::p255_057,ABSENT,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,e72f1bcfc3e4f7600e78ff083e458e49a5458433accb2a11be9e84659081559a,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\real\p255\p255_057.wav,d9db04516aa7e60109f9d6a8cae02aa04f305ade42f39a7b46f4f55858a2e8f9,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\dfadd_vctk_paired\d0f9de1d68c10f75c13964dfe5bc0c2c20f499f906e469e64f2b9dcfabd5f6a5.wav,1,1,0,1,0,p255,DFADD::StyleTTS2,dfadd_vctk_paired,DFADD/VCTK,,p255_057,dfadd::p255_057,https://huggingface.co/datasets/isjwdu/DFADD,dfc1eeab3cb0068db8e87a2b89a1ebd103665b1f,MIT (DFADD release); CC BY 4.0 (VCTK originals),,SEE_UPSTREAM_TERMS,NONE_RECORDED,,,dfadd::p255_057,paired_core,,,dfadd::p255_057,DFADD::StyleTTS2,APPROVED,dfadd::p255_057,dfadd::p255_057,ABSENT,dfadd::p255_057,ABSENT,DFADD::StyleTTS2,ABSENT,ABSENT,dfadd::p255_057,none,official DFADD release is MIT; upstream VCTK originals are CC BY 4.0; exact pair filenames and archive hash recorded,external provenance/dfadd_repo/LICENSE,c30560542bcd1305f605ee1077c0d18057e757d59591b53f7d1eecab8f1225e9,2026-09-01,train,d6bf6d3ef13f361479b4505da1664610a3648f0799484daa06e9f116d94d4642,C:\Users\lLrich\ai_voice_data_v13b\raw\dfadd\fake\StyleTTS2\p255_057_StyleTTS2.flac,d0f9de1d68c10f75c13964dfe5bc0c2c20f499f906e469e64f2b9dcfabd5f6a5,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
