path,label,source,dataset,extension,augment,is_mix,sample_rate,duration,bytes_per_second,rms,silence_ratio,clipping_ratio,zcr,spectral_centroid,spectral_rolloff,spectral_flatness,high_frequency_ratio
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\3018f46e0650392c95a6afa1e8176dccfb980b3313bd3b3188d653a4d9663d90.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,9.9,17535.959595959594,0.07036957144737244,0.11559375,0.0,0.1247831997374959,2092.748428663878,625.75,0.3097675241147411,0.053457105233318314
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\476bfb69d413c1bfaaf0e142afdbe4412c1489db87072d1ca0a9d9d4b4bcbc03.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,196.64,4692.961757526445,0.18071787059307098,0.00334375,0.0,0.022140970952671136,1264.66076522454,185.25,0.17178249033878076,0.0013850275498630046
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\a98eb2da19645f0c079e0a4576e2392dc9f02e614834da94871a773c55f6dcf1.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,120.0,4400.4,0.106416717171669,0.009046875,0.0,0.1594087407615744,2005.5798843974242,1544.75,0.2674435504734362,0.023016447841014316
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\7b314a398962a3ad0c5b63bf46cc1b638c31168c0fd51ce6cfbfa5ea20df8ab1.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,9.949875,32007.839294463498,0.060290947556495667,0.179796875,0.0,0.15070547977312146,1658.7535024375104,652.5,0.298047871025882,0.007100136994783119
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\00c1223f6c696a3b9d322326529a8ccc4806262a1e6b342c5a768c089ce672ed.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,15.07,17310.218978102188,0.05125074461102486,0.164484375,0.0,0.13906467288551383,1524.8748672236522,866.5,0.34290467588671847,0.0051330163989049896
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\e020a74c16afd0cca80ca04fd53c2e34bd02d6bbc23955518973b87ca184b91d.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,2.59,19811.583011583014,0.058243729174137115,0.52615625,0.0,0.09620462819731558,1529.301084422907,667.5,0.3357555491232557,0.002309071032979377
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\1439af4cf703c95c8634a02021045526744bc8e6f0acb4dc13bfe697b41d3b3d.wav,1,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,5.12,32015.234375,0.10206860303878784,0.035046875,0.0,0.07721995656182128,1504.920720910857,446.25,0.37053565350519024,0.005237017375394741
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\889f79688d482b779072cfa50fb817646df434ae00d3c22d9d34db00819dd4a5.wav,1,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,5.16,32015.116279069767,0.032609425485134125,0.220375,0.0,0.15337739652182064,1724.5475242975226,1255.0,0.34808536895027914,0.02498855626495963
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\b1d46e0fd1b0e36e253fd57bb455d64183283901c30e7a2615b4b7aaa46fa54b.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,222.12,4548.298217179903,0.12216310203075409,0.007140625,0.0,0.049078891857685276,1329.609310173429,294.75,0.16953394966080532,0.0024592676238754194
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\4a9a92962447ee8c58c19d126a6eb986a4871dd5bcae64515de989486bf49c84.wav,1,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,7.333375,32010.63630320282,0.06010745093226433,0.118984375,0.0,0.11476741824091001,1532.6225798101975,1430.25,0.30009885102726874,0.0065919412442104796
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\1866e928ccc36ab697754b30bbfc293e603deb445362372472e5b01f320f9623.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,28.8,88201.52777777778,0.14746345579624176,0.02403125,0.0,0.03915686182596603,1330.096246990935,201.75,0.2129913120531648,0.0016431565222532474
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\576511de7739a4709b3dccbebab6d9387129ed2b8abf45fd4bd5e5917de4eeee.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,19.585600907029477,88202.24654838057,0.13114482164382935,0.0141875,0.0,0.09203268801075017,1943.9134057844244,2229.5,0.2323104816537426,0.02677985579213274
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\bc9f4e89b043a68e9bc5512d7376e9cd356505464e20712bda0bd2f0ac140acd.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,29.30639455782313,88201.50137881728,0.025700610131025314,0.07428125,0.0,0.04914139283426303,1619.8792175130868,392.75,0.3158953028243054,0.006369170954857582
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\bb557af288dd9ea04147b8655e274e0a31a981beab456e75bc53a6e138c5a43c.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,6.715,14439.166046165303,0.007236899808049202,0.221515625,0.0,0.16195565555711808,2599.158938524049,1111.75,0.6260834076980012,0.03136888593551939
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\f16a20782721ee84f4df9d1a69f55d72459553d58813094fec926ddabee7ebe2.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,4.335,18563.552479815455,0.06044292077422142,0.1949375,0.0,0.11493929592649885,1551.4139065540794,1155.0,0.35799084081280985,0.0058377504628347905
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\2727d66bae293fcc1e4cbd1bc1074130a69c0c3e5f78885270cc41f25dc55c6c.wav,1,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,5.04,32015.47619047619,0.11511118710041046,0.1686875,3.125e-05,0.1447522617540899,1790.6150487719779,893.25,0.35892286690853553,0.01119191776789462
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\6e92a265dc0e22d9cf640f2fad5affbb80163fb85223ad9dda8152de9517db36.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,23.13,88201.90229139646,0.02293328195810318,0.08109375,0.0,0.09954843044422569,2198.4642367623774,1255.75,0.324670056138653,0.04160840829236048
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\1d10698cf36a82e8af35c54dabf685b44590976790bad8e838ef189fdbd69994.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,23.175,18858.770226537217,0.08098243176937103,0.05928125,0.0,0.07895435866185409,1456.3944579682611,657.5,0.33821816697801765,0.005564595019279913
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\74fc3df20bfe8bb0ce60df982ca3fdd01e1daa382d65f40e6cbbc06cdb11deb4.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,2.27,20612.334801762114,0.04309076443314552,0.57315625,0.0,0.08029812965827592,1453.0319667649305,800.25,0.3230451807672973,0.007691744837426011
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\3988255836cf926c5fe92f16ae8a50d42b7eba4c6e75adda0561b93129297bfd.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,5.85,16333.162393162394,0.02628428488969803,0.21046875,0.0,0.11815809622025344,1591.05539087207,862.0,0.25564221819451977,0.012138605576639285
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\313ed23d7e5d79340259e68d8cc1425610aaf1829719a13e5e1082284a2bbf7a.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,3.72,17929.56989247312,0.04202456772327423,0.194359375,0.0,0.08264191627994187,1451.14636167636,1419.0,0.2845726430101246,0.002278763909132822
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\284de0f38a2bc61f58c055bffa5d2293a6017bf99a9df0fde79c5079888d07f6.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,6.189875,32012.601223772694,0.041019998490810394,0.03934375,0.0,0.08795449928905139,1918.0293789202574,921.75,0.43958061460727366,0.019103464167773813
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\0502c7bd92fe456b74c39cc9d03d7ac25f744b6296615e6d34c501a23a711708.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,6.14,19564.657980456028,0.07060585170984268,0.0375,0.0,0.1047360115001797,2122.5513054934254,573.5,0.5073348847110034,0.017963238815800045
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\144245bcfc9e233c71d0006a3fd2f6f89a1edcc8e17055d5e370e7baa46b56ec.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,80.0,5749.65,0.23881655931472778,0.003890625,3.125e-05,0.04937577149642963,1686.6433244999237,148.25,0.22866355569571958,0.005637307894468918
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\486a0e1e3f544e50c85cd479095614408167909cd79adbbb8635edcb794c7260.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,80.0,4529.25,0.22729508578777313,0.003796875,7.8125e-05,0.13593962405662588,1896.5971482668376,1184.0,0.24606887851867895,0.022219254640855286
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\87bf9ef1a8ba9809cd4831c47ddd34bcca180c7c1226d36c0ae42ee871cc5717.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,35.54839002267574,88201.2377494444,0.008230133913457394,0.335,0.0,0.05500085938842794,1510.458215131025,240.0,0.21455531539839798,0.0030547152571059936
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\c1871ebea70a5abadc98afd8cbcb1c1f2e402e6eb6f6bed3f8a3b4c1347202ff.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,144.92,4608.059619100193,0.1601058393716812,0.00428125,0.0,0.084813825216019,1934.1511168253144,739.0,0.2542285834578618,0.013725912948366482
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\00da04bc99afa8b94e1310e7148dd4a5fc9e9a1644c6fea1ef38d0b367ed86dd.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,13.039875,32005.981652431485,0.033198751509189606,0.338046875,0.0,0.16562758793106142,1795.9364852770746,774.0,0.4019811856145475,0.015099830374225786
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\31a37c357533c32748fee74a59dc49f297268243f25f95ca09cf935d48715605.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,12.535,16580.055843637812,0.02789614349603653,0.250046875,0.0,0.1511898623415991,1649.2828360530232,983.5,0.23147142957097755,0.014862476637746615
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\26913110e0daa319160ed395eda4fe77ee3cd589c335b0da59449c97114c410d.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,28.8,88201.52777777778,0.08869029581546783,0.02796875,0.0,0.1127986374787106,1792.155533795445,1875.5,0.29200104498961593,0.013919814123511298
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\39a9c99896da5c065180beff28ae33adb37bb7738d0e12ec7109e36eb46de21a.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,10.81,19364.754856614247,0.040630653500556946,0.0665625,0.0,0.11609556399318739,1600.269201438438,557.0,0.39722527709937366,0.0075595311481762425
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\8187c43a481b77f345ed6eb8c657bb854d048886a8cceaad468f27f4bc098b3c.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,23.13,88201.90229139646,0.06932170689105988,0.033859375,0.0,0.04293817090892045,1367.8285126875596,245.5,0.24969213298554024,0.0015677064598392377
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\47ced4dfe4fc60d8335cd37fb80d632039731679004d6568bf7430f007630b3a.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,11.66,17552.915951972554,0.031767114996910095,0.08978125,0.0,0.11723620681573149,1880.6421647124585,1633.5,0.4218079620584938,0.010998133046309174
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\fb2b6044f99b615c89b4f6b1093c54ac6c7f5e71a89d49fbf0f7e95d4bde5056.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,35.54839002267574,88201.2377494444,0.01964130811393261,0.05571875,0.0,0.07803246925733215,1764.4969303724824,490.0,0.32340028448265523,0.012134271800034062
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\65dfbf5dfee8932ddf59b11a4155f43efdd57d771a9ca3f13129bb85e2d22086.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,2.88,19911.458333333336,0.062438320368528366,0.4621875,0.0,0.09492335817747152,1792.8657454536465,639.5,0.39740577968300894,0.018631194706825484
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\e66025b117fefcb27cecd1fc119123e390b7597dd8979694cc1f7c860412e72a.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,239.0,4586.912133891214,0.1434697061777115,0.005453125,0.0,0.01865654150846107,1020.8682364570874,196.0,0.15102566602787465,0.0005275822866555644
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\a4b9a05a8942a8434bee95436a0844ef97b4ceeaf537e044b7bf126587984088.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,2.575,18414.757281553397,0.037396859377622604,0.4888125,0.0,0.04418819044047563,1334.4121787236518,739.75,0.1800743383848362,0.00021358520287709376
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\bddbe8acf156ff46428d87531af17c0b5f2aadbd2f3af8d4f749302b207fe66b.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,4.5,24644.222222222223,0.29231759905815125,0.015921875,0.0,0.10657979030922358,1528.3443053420199,677.25,0.3375308620772514,0.003558948246359546
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\ec2bcc773b8a235f0ea96b446685d4fd9d15827872c831bbbca90fed344c13c0.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,3.259875,32023.927297825838,0.0260754507035017,0.47196875,0.0,0.09437647463241614,2225.738410730539,990.75,0.4839829579837942,0.04967437608039917
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\26cb9ad54c53f68d0db517316d5559d298e7408eb684212ed8f3f8aeabc783ab.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,6.689875,32011.659410676584,0.09046877920627594,0.17503125,0.0,0.11737683401303145,1353.7561529096672,1307.75,0.14322195620598693,0.000856018691221826
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\d7ce448d47ba30a5a69fbcd3f1a101c3faa76b319b361ea3f298551d400a35af.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,4.8250625,19006.178676442018,0.08446799963712692,0.078453125,0.0,0.12903326614478353,1337.1838031627813,856.75,0.2721944972259592,0.0022026590346778912
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\9658be7c7050bf881f5174faeabd44182de54104cd5f74045bf1afa64b5c4308.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,2.41,18142.32365145228,0.039811793714761734,0.404515625,0.0,0.024281629400459383,1276.6046226229737,1105.25,0.17090779612604878,0.0009238601736181218
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\08e1fd34ce4eaa91f2157f0ea2b189aca34e5d79c95198b12c3a7c54a31ec2f4.wav,1,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,9.6,32008.125,0.016330542042851448,0.07453125,0.0,0.07123548805450085,2640.452749313912,3807.25,0.5691868840974185,0.09308561416387343
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\51ab913544b8ec0d01b9b2e5249612197d338367ada41851b679969684f25bce.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,32.26319727891156,88201.3637830008,0.0557401217520237,0.047390625,0.0,0.04990702979734058,1270.4926696511961,261.5,0.22768308352475083,0.001999667772809506
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\87a077ced6f6c1f0bb57b0aa6d3c896d0ccab1c715f926037409ce6e93f1d915.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,5.425,18893.271889400923,0.032773807644844055,0.22015625,0.0,0.21420647197612463,2279.8251062745135,2591.0,0.48963108314560033,0.024111666674088657
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\634c769e93fe8f2f4ea3de6a6a4a6abdf1b4f64189f420341f68a51fcf76bdd2.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,10.029875,32007.776766908857,0.043619006872177124,0.05825,0.0,0.09314208034500539,1485.3022354546388,975.25,0.2769562743491412,0.0031239688804723903
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\c28bde7943e8a83cde3827fd2c9a739bc5f7f9e63ab48bf8c85aa50e81557ab4.wav,1,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,8.4480625,32009.232886238708,0.08097297698259354,0.12965625,0.0,0.16556508695448366,2617.2097942530577,791.25,0.5506815339495746,0.08331243704862348
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\4befbd57d5b92011f56b76fe03f6f8dec86bc546ed2b905c627fbcde316330cd.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,25.6,88201.71875,0.0653834268450737,0.0491875,0.0,0.08509507961061892,1865.3503165705797,1761.25,0.311876381725426,0.012591599115745688
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\e43d1d937fdd92eab21d27e8680028d48bbb1a414ce3fb5a4527056688d3f388.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,8.73,18950.973654066438,0.03301345184445381,0.1434375,0.0,0.2341286582602853,2798.1699013146554,3073.0,0.5689749551426923,0.045615361040103115
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\78987b3f60f24a912ffa0176b1defafd08ad42e803b8792e36caa7eff52a1650.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,3.249875,32024.000923112428,0.030072258785367012,0.464640625,0.0,0.0732198940608447,2197.113644005756,625.0,0.42133467059263663,0.03762197489807385
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\a38692e129bb3291c73ce82eece5655cfeed81e6c139726e82e0e30b1176f88e.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,35.88639455782313,88201.22609140712,0.02944379858672619,0.028453125,0.0,0.042110032969265146,1131.5583207920304,233.75,0.17645503966541648,0.002912958499194659
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,7.895,20056.238125395823,0.052388131618499756,0.071546875,0.0,0.15401803153174268,2518.299099574098,2527.75,0.610580497043178,0.06395793450731643
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\14c082276f96040b1a30c7b76123da4581db9e2901125e4d84aed365c19ffd7a.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,9.938875,32007.847970721035,0.07768130302429199,0.273875,0.0,0.1404240691260801,1635.6191782484022,1539.75,0.2717262755445573,0.00391831498337566
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\a6214b8fde3c57792e9ebbb321c8463c15e1efedb41be99f909850be1d03d5c0.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,80.0,4762.35,0.1847826987504959,0.005421875,0.0,0.1488304504757887,2393.1019161890163,1596.0,0.29920956370019647,0.05216607781632079
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\c105f91d0a8bf90b527183deaae11a2c166e1f6da11aafd4487ec8695f4f637a.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,10.1050625,19353.36867040654,0.06703706085681915,0.1335,0.0,0.14492413943967875,1767.10257062191,1163.75,0.4503917498465177,0.017336599019109954
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\cfa400648763024c70af8b0eb4529213c0dc1cf4016c2ea30e77f6bcbbcc470e.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,111.56,4582.287558264611,0.11318562179803848,0.011109375,0.0,0.07746996046813232,1935.773744772244,265.5,0.21869606032748143,0.007706179347090913
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\08a7dca4ed0337f008511ea6f7ad54bf4357b8e738cc3d7abc12f07494f9b5e0.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,232.28,4507.749268124677,0.15418456494808197,0.00490625,0.0,0.12833013015828373,1958.15784063962,1673.25,0.2411351952776524,0.013198792284371753
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\91187adfab39f4be8fdd702069649d5c903f070cd8fd39fe651c431bdfeb223a.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,4.4,18808.181818181816,0.05296339467167854,0.0775,0.0,0.07893873341770966,1266.1812338092554,1119.0,0.18383262569358888,0.0013098131250152366
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\87d7f0a021e54cd6b21406b8cca4438e64ad0caa443ba00e5d1dcafa108c695e.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,4.66,16928.969957081543,0.026382962241768837,0.15978125,0.0,0.1607837622462851,1401.4526733948696,693.75,0.22670597950804458,0.006138395134355214
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\606c494880432fddc8fa1d0a2c38c86d78e855cfbeb81e0711d1281ee0318976.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,2.179875,32035.78186822639,0.030944863334298134,0.71678125,0.0,0.04603196924951952,2026.4200352535836,1016.25,0.4091775663764451,0.026690285862334476
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\79de84e5722a043c3266eda176e3da475393ab5456c18abf27f703324ee9ef45.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,6.05,19900.0,0.06274596601724625,0.119296875,0.0,0.13231456741511585,1999.6930519384136,1368.25,0.4933428633839666,0.04700786853073914
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\e2576eb48c377e54e5ec160b1f9103b577424db91810240b23f2ac17cf86b199.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,3.09,19876.051779935275,0.05730913579463959,0.372609375,0.0,0.09351708620447194,1346.504479789614,885.5,0.24264729999265974,0.0021402181439744003
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\786503c38d7699a31899685e005b35d175ddde03228d206acad516b273669611.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,15.905,19602.200565859792,0.07351674139499664,0.07303125,0.0,0.1361740027187925,1668.9214248556993,1160.75,0.3713361404310278,0.010262065467680109
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\4556e8e41539a067771113e196a8818bc1eecf26b5ed0702f2e8c55d824397bd.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,25.6,88201.71875,0.013605738990008831,0.076796875,0.0,0.10661104079751246,2037.384401595511,1311.0,0.3002572721702941,0.020089740837427185
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\77efacd7c3378e0c95fe246ceadbb7ce4b766206a871958092d584b7f59eaff8.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,24.93199546485261,88201.76480057772,0.0561961829662323,0.03559375,0.0,0.07642306911045485,1789.2337146374118,826.75,0.2898019443429005,0.009355808966684337
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\a027f813e481d81d28211b46dd52831ed3dad24fcda8171359de57b8f4f3833c.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,4.2,19494.52380952381,0.021601691842079163,0.092265625,0.0,0.14901795340552196,3129.3806242603814,5826.5,0.6319441759061649,0.17861879232984654
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\bed28d3b1ea64d14639f0c08e6b2ba30c5423238b5b46fd4e38942d5106e59a4.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,2.37,15295.780590717299,0.04026297107338905,0.67978125,0.0,0.0540008437631838,1313.1057831375404,584.5,0.2901121246572371,0.001396557329732346
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\5fb5f6a52ae1c71e6255d4136bfa788cc37af22f8fbd7c583c779009ce618d2f.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,10.21,17647.306562193928,0.04824361205101013,0.216203125,0.0,0.13990843606931358,1561.545200870759,1205.75,0.30498524781224406,0.007641844164979353
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\ed462f1a9f9566aa8568150aa712e5cf3d2aed5758080fdd01979d2617ff0f55.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,27.041609977324264,88201.62712205511,0.028837740421295166,0.072078125,0.0,0.052563321301895345,1543.8021048190233,442.75,0.27088315018650627,0.003079100830781663
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\fed8103b5e63d2e65ab3cbe7133d254605c645beb012b257453c4e4ed35b5920.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,5.16,19671.899224806202,0.059245310723781586,0.18046875,0.0,0.20764386943545993,1671.801387271731,1666.0,0.31784736238820827,0.0028754106177573124
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\b5bac89b11bc785121bf6a071c3003615646165ffc0c3d81297f091f6763e37b.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,42.34639455782313,88201.03904949782,0.06570987403392792,0.0168125,0.0,0.05528211378302786,1169.2814746994725,331.0,0.19617015625500384,0.002333412244330523
C:\Users\lLrich\ai_voice_data_v13\raw\librispeech_dev\2f954b0b0574972f0a533497dfad8f6eee107454f0c900f22c3500030837fca4.flac,0,librispeech_dev,librispeech_dev,.flac,none,False,16000.0,3.45,19011.304347826084,0.056286364793777466,0.347125,0.0,0.11793934280223128,1355.0875428318684,1078.75,0.25208618105345915,0.0011704576115755647
C:\Users\lLrich\ai_voice_data_v13\raw\sonics_official\10981cc53518508ac58c5ec1f4420e2c4b361ae82787213887f3ba24b2a6bfa4.mp3,1,sonics_official,sonics_official,.mp3,none,False,16000.0,239.0,4766.309623430962,0.12571649253368378,0.010078125,0.0,0.08559508742324098,1989.1585744504341,383.75,0.2585077136174508,0.01157358668674077
C:\Users\lLrich\ai_voice_data_v13\raw\guitarset_mic\8e6a1c38db071723f91444c597e39adf8ced5e980ecf21bf9f61f2c1464e9010.wav,0,guitarset_mic,guitarset_mic,.wav,none,False,44100.0,35.54839002267574,88201.2377494444,0.024386785924434662,0.07703125,0.0,0.0922826919170612,2251.8617185336498,475.25,0.4496801538615401,0.022509168988267304
C:\Users\lLrich\ai_voice_data_v13\raw\mlaad_tiny_matched\1c714041386bf53992a847ccb6ab1fcdc371913ff211a611d3dcb1704d7e9e93.wav,0,mlaad_tiny_matched,mlaad_tiny_matched,.wav,none,False,16000.0,4.299875,32018.14006221111,0.04555538296699524,0.256875,0.0,0.15728370755793059,1733.9968188780333,757.25,0.32707315714160906,0.008263987913872171
